Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Fernando Miguel,br BRA,GK,38-295,5.0,123,108,123,0,0,0,123,0,0,,0,,61,436,353,0,0,0,0,0,31,0,Matches
Moises,br BRA,"MF,FW",27-083,4.1,171,1,8,64,103,35,171,29,15,51.7,14,48.3,112,1144,530,19,13,10,8,7,129,46,Matches
Luis Eduardo Marques dos Santos,br BRA,DF,26-178,4.3,267,16,84,115,71,0,267,4,2,50.0,2,50.0,139,600,302,5,3,0,5,1,142,25,Matches
Tobias Figueiredo,pt POR,DF,29-295,3.8,212,22,99,107,6,2,212,1,1,100.0,0,0.0,111,524,304,1,1,0,1,0,146,0,Matches
Silvio Romero,ar ARG,FW,35-125,4.4,114,4,9,53,54,20,114,5,2,40.0,3,60.0,64,239,72,3,3,0,6,4,81,27,Matches
Romarinho,br BRA,"FW,MF",29-268,3.2,206,1,20,97,95,17,206,34,18,52.9,16,47.1,153,1035,535,21,10,6,9,10,163,30,Matches
Brayan Ceballos,co COL,DF,22-184,2.3,169,16,74,91,6,4,169,4,4,100.0,0,0.0,80,382,187,1,1,0,1,0,102,0,Matches
Maurício Kozlinski,br BRA,GK,32-159,1.0,18,12,18,0,0,0,18,0,0,,0,,7,24,21,0,0,0,0,0,6,0,Matches
Vinícius Zanocelo,br BRA,"MF,FW",22-298,0.9,86,2,11,54,22,5,86,1,1,100.0,0,0.0,51,251,76,1,2,1,4,2,51,2,Matches
Pedro Rocha Neves,br BRA,FW,29-055,0.4,13,0,0,8,5,0,13,3,0,0.0,3,100.0,8,42,21,1,1,0,0,0,9,2,Matches
Kauan,br BRA,FW,18-222,0.1,12,0,1,2,9,0,12,2,0,0.0,2,100.0,9,30,11,1,1,0,1,1,9,1,Matches
Squad Total,,,30.5,34.0,18686,1590,4970,9340,4601,694,18679,685,348,50.8,269,39.3,10431,60262,32018,625,439,141,430,282,11608,1355,
Opponent Total,,,28.1,34.0,20334,2114,6295,9774,4492,592,20327,762,382,50.1,304,39.9,11765,64373,34245,623,471,121,504,287,13158,1253,
