Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2023-07-30,18:30,Série A,Matchweek 17,Sun,Home,D,1.0,1.0,Grêmio,0.8,0.3,45.0,,Tadeu,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,
2023-08-02,19:00,Sudamericana,Round of 16,Wed,Away,L,0.0,3.0,ar Estudiantes,,,38.0,,Tadeu,4-3-3,Andrés Rojas,Match Report,Leg 1 of 2
2023-08-05,18:30,Série A,Matchweek 18,Sat,Home,W,1.0,0.0,Fortaleza,0.9,0.7,37.0,,Tadeu,4-3-3,Leandro Pedro Vuaden,Match Report,
2023-08-09,19:00,Sudamericana,Round of 16,Wed,Home,L,0.0,2.0,ar Estudiantes,,,60.0,34337.0,Tadeu,4-3-3,Gery Vargas,Match Report,Leg 2 of 2; Estudiantes won
2023-08-13,16:00,Série A,Matchweek 19,Sun,Away,W,1.0,0.0,América (MG),0.5,0.9,34.0,,Tadeu,4-3-3,Luiz Flávio de Oliveira,Match Report,
2023-08-21,20:00,Série A,Matchweek 20,Mon,Home,D,1.0,1.0,Ath Paranaense,1.0,1.0,47.0,8325.0,Tadeu,4-3-3,Marcelo de Lima Henrique,Match Report,
2023-08-26,21:00,Série A,Matchweek 21,Sat,Away,D,1.0,1.0,Corinthians,1.8,1.0,35.0,37316.0,Tadeu,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,
2023-09-02,16:00,Série A,Matchweek 22,Sat,Home,D,0.0,0.0,Internacional,0.9,0.7,38.0,,Tadeu,4-3-3,Braulio da Silva Machado,Match Report,
2023-09-15,21:30,Série A,Matchweek 23,Fri,Away,L,0.0,1.0,Palmeiras,0.4,1.0,33.0,,Tadeu,4-3-3,Savio Pereira,Match Report,
2023-09-20,19:00,Série A,Matchweek 24,Wed,Home,D,0.0,0.0,Flamengo,0.1,0.5,36.0,,Tadeu,4-3-3,Raphael Claus,Match Report,
2023-10-02,20:00,Série A,Matchweek 25,Mon,Away,D,1.0,1.0,Botafogo (RJ),0.5,0.9,40.0,34294.0,Tadeu,4-3-3,Braulio da Silva Machado,Match Report,
2023-10-07,16:00,Série A,Matchweek 26,Sat,Home,L,4.0,6.0,Bahia,2.7,2.0,63.0,9001.0,Tadeu,3-4-3,Raphael Claus,Match Report,
2023-10-18,21:30,Série A,Matchweek 27,Wed,Home,W,2.0,0.0,São Paulo,0.5,0.5,26.0,12685.0,Tadeu,4-3-3,Rodrigo José Pereira de Lima,Match Report,
2023-10-21,17:30,Série A,Matchweek 28,Sat,Away,D,1.0,1.0,Cuiabá,1.8,1.3,41.0,,Tadeu,4-3-3,Anderson Daronco,Match Report,
2023-10-25,19:00,Série A,Matchweek 29,Wed,Away,L,3.0,5.0,Fluminense,0.6,2.7,35.0,,Tadeu,4-3-3,Leandro Pedro Vuaden,Match Report,
2023-10-29,16:00,Série A,Matchweek 30,Sun,Home,D,1.0,1.0,Vasco da Gama,1.1,0.9,45.0,12904.0,Tadeu,4-4-2,Flavio de Souza,Match Report,
2023-11-02,18:00,Série A,Matchweek 31,Thu,Home,L,0.0,2.0,Bragantino,1.4,3.1,43.0,,Tadeu,4-3-3,Rodrigo José Pereira de Lima,Match Report,
2023-11-05,18:30,Série A,Matchweek 32,Sun,Away,W,1.0,0.0,Coritiba,1.3,0.3,50.0,,Tadeu,4-3-3,Rafael Rodrigo Klein,Match Report,
2023-11-09,19:00,Série A,Matchweek 33,Thu,Home,L,0.0,1.0,Santos,0.8,0.9,58.0,11836.0,Tadeu,4-2-3-1,Paulo Zanovelli,Match Report,
2023-11-12,18:30,Série A,Matchweek 34,Sun,Away,L,1.0,2.0,Atlético Mineiro,1.0,1.2,52.0,,Tadeu,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2023-11-27,20:00,Série A,Matchweek 35,Mon,Home,,,,Cruzeiro,,,,,,,,Head-to-Head,
2023-11-30,19:00,Série A,Matchweek 36,Thu,Away,,,,Grêmio,,,,,,,,Head-to-Head,
2023-12-02,,Série A,Matchweek 37,Sat,Away,,,,Fortaleza,,,,,,,,Head-to-Head,
2023-12-06,,Série A,Matchweek 38,Wed,Home,,,,América (MG),,,,,,,,Head-to-Head,
