Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Vinícius,br BRA,"FW,MF",30-113,21,11,1044.0,11.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,1.3,2.8,33.0,48.0,110.0,0.0,0.17,0.17,0.0,0.17,0.13,0.11,0.24,0.13,0.24,Matches
Dieguinho,br BRA,"FW,MF",28-024,12,9,810.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.7,1.1,17.0,28.0,27.0,0.0,0.11,0.11,0.0,0.11,0.04,0.08,0.12,0.04,0.12,Matches
Matheus Babi,br BRA,FW,26-129,15,7,818.0,9.1,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,0.2,2.7,2.0,10.0,37.0,0.44,0.0,0.44,0.44,0.44,0.28,0.02,0.3,0.28,0.3,Matches
Raphael Guzzo,pt POR,MF,28-322,13,5,550.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.9,0.9,0.6,1.5,13.0,43.0,15.0,0.16,0.0,0.16,0.16,0.16,0.15,0.1,0.25,0.15,0.25,Matches
Bruno Araújo dos Santos,br BRA,DF,30-290,8,4,454.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,4.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches
Diego Gonçalves,br BRA,"FW,MF",29-125,10,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.4,0.9,6.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.23,0.12,0.23,Matches
Alesson,br BRA,"FW,MF",24-281,22,3,647.0,7.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.1,1.1,0.5,1.6,23.0,9.0,66.0,0.28,0.14,0.42,0.28,0.42,0.15,0.07,0.22,0.15,0.22,Matches
Marcelo Rangel,br BRA,GK,35-191,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Apodi,br BRA,"FW,MF",36-346,11,2,312.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.2,1.1,6.0,3.0,14.0,0.29,0.0,0.29,0.29,0.29,0.24,0.07,0.31,0.24,0.31,Matches
Luis Oyama,br BRA,MF,26-298,5,2,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches
EDU,br BRA,DF,23-161,6,2,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Matheus Santos,br BRA,"FW,MF",25-118,7,1,195.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,6.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.11,0.09,0.11,Matches
Higor,br BRA,MF,29-154,7,1,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches
Gabriel Novaes,br BRA,FW,24-233,3,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,Matches
Dodô,br BRA,"MF,FW",22-162,13,0,269.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,0.2,1.5,5.0,10.0,6.0,0.67,0.0,0.67,0.67,0.67,0.41,0.08,0.49,0.41,0.49,Matches
Philippe Costa,br BRA,FW,23-268,4,0,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.19,0.47,0.66,0.19,0.66,Matches
Lucas Emmanuel,br BRA,FW,23-170,2,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fellipe Bastos,br BRA,MF,33-296,1,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Denzel,br BRA,FW,20-308,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jhonny Lucas,br BRA,MF,23-276,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.11,0.82,0.7,0.82,Matches
Pedro Oliveira,br BRA,MF,19-246,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ezequiel,br BRA,GK,20-164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Felipe,br BRA,MF,29-228,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luiz Filipe,br BRA,FW,22-180,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matheus,br BRA,GK,28-344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mina,br BRA,DF,20-257,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nathan,br BRA,MF,22-249,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Daniel Nolasco,br BRA,DF,18-333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ariel Palacio,br BRA,FW,25-143,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Simioni,br BRA,MF,20-207,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wendell,br BRA,FW,19-283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,34,374,3060.0,34.0,33.0,21.0,54.0,28.0,5.0,5.0,96.0,6.0,34.3,30.5,23.0,53.5,460.0,1157.0,1148.0,0.97,0.62,1.59,0.82,1.44,1.01,0.68,1.69,0.9,1.57,
Opponent Total,,,28.0,34,374,3060.0,34.0,48.0,34.0,82.0,43.0,5.0,5.0,101.0,6.0,41.9,38.1,28.1,66.1,574.0,1552.0,1528.0,1.41,1.0,2.41,1.26,2.26,1.23,0.83,2.06,1.12,1.94,
