Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Luis Oyama,br BRA,MF,26-298,2.8,118,5,15,75,29,0,118,7,4,57.1,3,42.9,75,523,228,6,5,0,3,3,71,8,Matches
EDU,br BRA,DF,23-161,2.7,140,33,84,53,3,2,140,1,1,100.0,0,0.0,72,234,146,1,0,0,0,1,87,0,Matches
Matheus Santos,br BRA,"FW,MF",25-118,2.2,101,2,11,37,55,3,101,13,4,30.8,6,46.2,66,485,117,6,7,2,10,9,78,18,Matches
Higor,br BRA,MF,29-154,2.1,123,4,30,69,25,4,123,4,4,100.0,0,0.0,66,277,110,1,4,0,7,4,75,1,Matches
Gabriel Novaes,br BRA,FW,24-233,1.1,27,3,6,12,9,2,27,0,0,,0,,15,108,27,2,1,0,1,3,17,4,Matches
Dodô,br BRA,"MF,FW",22-162,3.0,157,2,25,71,63,5,157,11,4,36.4,3,27.3,103,642,250,5,3,1,8,8,110,6,Matches
Philippe Costa,br BRA,FW,23-268,1.2,29,1,3,9,17,5,29,3,1,33.3,2,66.7,14,61,28,0,1,0,2,0,21,4,Matches
Lucas Emmanuel,br BRA,FW,23-170,0.6,16,1,1,12,3,1,16,0,0,,0,,7,12,1,0,0,0,4,0,10,2,Matches
Fellipe Bastos,br BRA,MF,33-296,0.4,16,0,9,6,2,0,16,0,0,,0,,4,18,7,1,0,0,0,0,8,1,Matches
Denzel,br BRA,FW,20-308,0.3,7,0,0,3,4,0,7,0,0,,0,,3,7,3,0,0,0,0,1,4,2,Matches
Jhonny Lucas,br BRA,MF,23-276,0.2,14,0,1,3,10,2,14,0,0,,0,,3,24,0,0,0,0,0,1,9,1,Matches
Pedro Oliveira,br BRA,MF,19-246,0.1,2,0,1,1,0,0,2,0,0,,0,,1,14,14,0,0,0,0,0,0,0,Matches
Squad Total,,,28.7,34.0,17858,2243,6040,7752,4243,609,17853,591,286,48.4,246,41.6,9231,50026,26985,460,395,94,516,321,10605,1148,
Opponent Total,,,28.0,34.0,21686,1830,6039,10347,5500,758,21681,674,325,48.2,275,40.8,12477,64991,34966,574,430,135,512,274,14393,1528,
