Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
EDU,br BRA,DF,23-161,2.7,0,2,1,50.0,0.74,0.37,0.0,0.0,6.7,0,0,0,0.4,0.4,0.2,-0.4,-0.4,Matches
Matheus Santos,br BRA,"FW,MF",25-118,2.2,0,4,0,0.0,1.85,0.0,0.0,,21.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Higor,br BRA,MF,29-154,2.1,0,5,0,0.0,2.42,0.0,0.0,,19.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
Gabriel Novaes,br BRA,FW,24-233,1.1,0,1,1,100.0,0.95,0.95,0.0,0.0,21.5,0,0,0,0.4,0.4,0.42,-0.4,-0.4,Matches
Dodô,br BRA,"MF,FW",22-162,3.0,2,6,2,33.3,2.01,0.67,0.33,1.0,19.4,0,0,0,1.2,1.2,0.2,0.8,0.8,Matches
Philippe Costa,br BRA,FW,23-268,1.2,0,4,1,25.0,3.3,0.83,0.0,0.0,16.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Lucas Emmanuel,br BRA,FW,23-170,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fellipe Bastos,br BRA,MF,33-296,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Denzel,br BRA,FW,20-308,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jhonny Lucas,br BRA,MF,23-276,0.2,0,2,0,0.0,10.59,0.0,0.0,,16.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Pedro Oliveira,br BRA,MF,19-246,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.7,34.0,33,449,121,26.9,13.21,3.56,0.06,0.23,18.9,20,5,5,34.3,30.5,0.07,-1.3,-2.5,
Opponent Total,,,28.0,34.0,48,492,152,30.9,14.47,4.47,0.09,0.28,18.7,25,5,5,41.9,38.1,0.08,6.1,4.9,
