Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Rodrigo Nestor,br BRA,"MF,FW",23-107,25,17,1451.0,16.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,3.2,3.2,4.6,7.8,43.0,65.0,101.0,0.06,0.12,0.19,0.06,0.19,0.2,0.29,0.48,0.2,0.48,Matches
Robert Arboleda,ec ECU,DF,32-033,16,15,1361.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.3,1.1,2.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches
Jonathan Calleri,ar ARG,FW,30-062,19,15,1350.0,15.0,9.0,2.0,11.0,7.0,2.0,2.0,6.0,0.0,8.5,6.9,0.7,7.6,15.0,22.0,101.0,0.6,0.13,0.73,0.47,0.6,0.56,0.04,0.61,0.46,0.5,Matches
Gabriel Neves,uy URU,MF,26-105,20,13,967.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.1,0.1,0.2,0.3,11.0,85.0,24.0,0.09,0.0,0.09,0.09,0.09,0.01,0.02,0.03,0.01,0.03,Matches
Juan Santos,br BRA,FW,21-263,24,11,1110.0,12.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.7,2.7,1.1,3.8,30.0,22.0,116.0,0.08,0.08,0.16,0.08,0.16,0.22,0.09,0.31,0.22,0.31,Matches
Alan Franco,ar ARG,DF,27-044,12,11,1039.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.1,1.0,7.0,44.0,1.0,0.09,0.09,0.17,0.09,0.17,0.08,0.01,0.09,0.08,0.09,Matches
Nathan Mendes,br BRA,DF,21-097,17,9,959.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,23.0,46.0,39.0,0.09,0.0,0.09,0.09,0.09,0.04,0.02,0.06,0.04,0.06,Matches
Welington,br BRA,DF,22-278,14,9,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.4,1.7,30.0,37.0,50.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.2,0.04,0.2,Matches
Luan,br BRA,MF,24-194,11,8,608.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,5.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
James Rodríguez,co COL,"MF,FW",32-135,11,8,566.0,6.3,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.9,0.5,1.2,1.7,12.0,51.0,41.0,0.16,0.32,0.48,0.16,0.48,0.3,0.19,0.49,0.09,0.27,Matches
Lucas Moura,br BRA,"FW,MF",31-103,11,7,690.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.3,22.0,35.0,46.0,0.13,0.0,0.13,0.13,0.13,0.11,0.06,0.17,0.11,0.17,Matches
David,br BRA,"FW,MF",28-038,20,6,677.0,7.5,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,3.0,3.0,1.1,4.2,21.0,22.0,72.0,0.27,0.27,0.53,0.27,0.53,0.4,0.15,0.55,0.4,0.55,Matches
Marcos Paulo,br BRA,"FW,MF",22-296,15,6,528.0,5.9,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,1.5,2.3,13.0,25.0,58.0,0.34,0.17,0.51,0.34,0.51,0.13,0.26,0.39,0.13,0.39,Matches
Jandrei,br BRA,GK,30-268,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Jhegson Méndez,ec ECU,MF,26-212,7,4,371.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Patryck,br BRA,DF,20-310,5,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Raí Ramos,br BRA,DF,29-202,5,4,276.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.6,0.7,5.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.19,0.23,0.04,0.23,Matches
Erison,br BRA,FW,24-225,10,2,271.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.5,0.7,0.4,1.1,5.0,1.0,21.0,0.33,0.33,0.66,0.0,0.33,0.49,0.13,0.61,0.23,0.35,Matches
Matheus Belém,br BRA,DF,20-284,2,2,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo,br BRA,"MF,FW",19-253,11,1,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,13.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Alexandre Pato,br BRA,"FW,MF",34-083,9,1,161.0,1.8,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.3,0.3,0.3,0.7,2.0,9.0,10.0,1.12,0.0,1.12,1.12,1.12,0.71,0.18,0.89,0.19,0.37,Matches
Talles Costa,br BRA,"MF,FW",21-114,4,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
João Moreira,pt POR,DF,19-187,1,1,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
William Gomes,br BRA,FW,17-254,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Pedro Vilhena,br BRA,FW,21-279,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Negrucci,br BRA,MF,19-204,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nahuel Ferraresi,ve VEN,FW,25-005,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Talles Wander,br BRA,MF,20-031,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Alves Raymundo,br BRA,GK,35-187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Walce Costa,br BRA,DF,24-295,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luis Manuel Orejuela,co COL,DF,28-096,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Caio Matheus,br BRA,FW,19-278,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandro Mathias,br BRA,GK,19-010,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Young,br BRA,GK,21-262,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ythallo,br BRA,DF,19-125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.5,34,374,3060.0,34.0,37.0,26.0,63.0,33.0,4.0,8.0,100.0,5.0,44.8,38.2,30.2,68.4,608.0,1509.0,1499.0,1.09,0.76,1.85,0.97,1.74,1.32,0.89,2.2,1.12,2.01,
Opponent Total,,,28.5,34,374,3060.0,34.0,35.0,22.0,57.0,27.0,8.0,9.0,103.0,4.0,34.4,27.4,22.4,49.8,457.0,1079.0,1066.0,1.03,0.65,1.68,0.79,1.44,1.01,0.66,1.67,0.81,1.46,
