Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Erison,br BRA,FW,24-225,3.0,1,12,3,25.0,3.99,1.0,0.0,0.0,17.5,1,1,1,1.5,0.7,0.06,-0.5,-0.7,Matches
Matheus Belém,br BRA,DF,20-284,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rodrigo,br BRA,"MF,FW",19-253,2.6,0,3,1,33.3,1.16,0.39,0.0,0.0,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Alexandre Pato,br BRA,"FW,MF",34-083,1.8,2,4,2,50.0,2.24,1.12,0.5,1.0,21.3,0,0,1,1.3,0.3,0.09,0.7,1.7,Matches
Talles Costa,br BRA,"MF,FW",21-114,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,19.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
João Moreira,pt POR,DF,19-187,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,24.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
William Gomes,br BRA,FW,17-254,0.3,0,1,0,0.0,2.9,0.0,0.0,,10.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Pedro Vilhena,br BRA,FW,21-279,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felipe Negrucci,br BRA,MF,19-204,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nahuel Ferraresi,ve VEN,FW,25-005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Talles Wander,br BRA,MF,20-031,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.5,34.0,37,456,146,32.0,13.41,4.29,0.07,0.23,19.1,16,4,8,44.8,38.2,0.09,-7.8,-5.2,
Opponent Total,,,28.5,34.0,35,416,119,28.6,12.24,3.5,0.06,0.23,20.1,16,8,9,34.4,27.4,0.07,0.6,-0.4,
