Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Welington,br BRA,DF,22-278,14,774.0,55.0,25.3,8.6,9,81.0,5,5,9.0,5,1.5,10.0,6.0,4.0,0.47,0.58,13.2,6.0,7.2,0.84,0.71,Matches
Luan,br BRA,MF,24-194,11,608.0,55.0,19.9,6.8,8,62.0,0,3,37.0,15,1.64,8.0,8.0,0.0,0.0,-0.04,8.2,9.6,-1.4,-0.2,-0.64,Matches
James Rodríguez,co COL,"MF,FW",32-135,11,566.0,51.0,18.5,6.3,8,63.0,1,3,21.0,0,1.45,5.0,8.0,-3.0,-0.48,-0.62,8.0,7.7,0.3,0.05,-0.31,Matches
Lucas Moura,br BRA,"FW,MF",31-103,11,690.0,63.0,22.5,7.7,7,76.0,2,4,40.0,0,1.09,7.0,9.0,-2.0,-0.26,-0.37,10.8,7.7,3.1,0.4,0.13,Matches
David,br BRA,"FW,MF",28-038,20,677.0,34.0,22.1,7.5,6,69.0,1,14,19.0,3,1.15,8.0,6.0,2.0,0.27,0.3,9.1,9.3,-0.2,-0.03,-0.43,Matches
Marcos Paulo,br BRA,"FW,MF",22-296,15,528.0,35.0,17.3,5.9,6,64.0,0,9,16.0,2,1.47,8.0,4.0,4.0,0.68,0.79,7.1,5.9,1.2,0.2,-0.13,Matches
Jandrei,br BRA,GK,30-268,5,450.0,90.0,14.7,5.0,5,90.0,5,0,,22,1.2,4.0,4.0,0.0,0.0,-0.03,5.2,5.8,-0.6,-0.12,-0.5,Matches
Jhegson Méndez,ec ECU,MF,26-212,7,371.0,53.0,12.1,4.1,4,78.0,2,3,19.0,19,1.43,5.0,5.0,0.0,0.0,-0.03,5.8,4.4,1.4,0.35,0.05,Matches
Patryck,br BRA,DF,20-310,5,360.0,72.0,11.8,4.0,4,79.0,2,1,45.0,11,1.6,2.0,2.0,0.0,0.0,-0.03,3.8,3.8,0.1,0.02,-0.32,Matches
Raí Ramos,br BRA,DF,29-202,5,276.0,55.0,9.0,3.1,4,66.0,1,1,14.0,13,1.2,4.0,4.0,0.0,0.0,-0.03,4.0,5.3,-1.3,-0.43,-0.81,Matches
Erison,br BRA,FW,24-225,10,271.0,27.0,8.9,3.0,2,48.0,0,8,22.0,1,1.5,7.0,3.0,4.0,1.33,1.43,5.9,3.3,2.5,0.85,0.59,Matches
Matheus Belém,br BRA,DF,20-284,2,169.0,85.0,5.5,1.9,2,85.0,1,0,,1,0.5,1.0,2.0,-1.0,-0.53,-0.59,1.9,2.6,-0.7,-0.39,-0.74,Matches
Rodrigo,br BRA,"MF,FW",19-253,11,232.0,21.0,7.6,2.6,1,45.0,0,10,19.0,6,1.18,3.0,0.0,3.0,1.16,1.23,2.8,1.2,1.6,0.63,0.34,Matches
Alexandre Pato,br BRA,"FW,MF",34-083,9,161.0,18.0,5.3,1.8,1,65.0,0,8,12.0,4,0.78,3.0,2.0,1.0,0.56,0.56,2.5,1.8,0.7,0.4,0.09,Matches
Talles Costa,br BRA,"MF,FW",21-114,4,76.0,19.0,2.5,0.8,1,45.0,0,3,10.0,7,0.25,0.0,1.0,-1.0,-1.18,-1.24,0.5,0.4,0.1,0.17,-0.14,Matches
João Moreira,pt POR,DF,19-187,1,70.0,70.0,2.3,0.8,1,70.0,0,0,,3,0.0,0.0,1.0,-1.0,-1.29,-1.35,0.1,1.2,-1.1,-1.37,-1.72,Matches
William Gomes,br BRA,FW,17-254,1,31.0,31.0,1.0,0.3,0,,0,1,31.0,1,0.0,0.0,0.0,0.0,0.0,-0.03,0.1,0.3,-0.2,-0.67,-0.98,Matches
Pedro Vilhena,br BRA,FW,21-279,1,20.0,20.0,0.7,0.2,0,,0,1,20.0,11,0.0,1.0,0.0,1.0,4.5,4.5,0.1,0.1,0.0,-0.09,-0.4,Matches
Felipe Negrucci,br BRA,MF,19-204,1,15.0,15.0,0.5,0.2,0,,0,1,15.0,5,1.0,0.0,1.0,-1.0,-6.0,-6.06,0.2,1.0,-0.8,-4.52,-4.85,Matches
Nahuel Ferraresi,ve VEN,FW,25-005,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,9,1.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.1,-0.1,-4.55,-4.86,Matches
Talles Wander,br BRA,MF,20-031,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,0.1,-0.1,-8.26,-8.57,Matches
Felipe Alves Raymundo,br BRA,GK,35-187,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Walce Costa,br BRA,DF,24-295,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Luis Manuel Orejuela,co COL,DF,28-096,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Caio Matheus,br BRA,FW,19-278,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Leandro Mathias,br BRA,GK,19-010,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Young,br BRA,GK,21-262,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Ythallo,br BRA,DF,19-125,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.5,34,3060.0,90.0,100.0,34.0,374,80.0,201,170,22.0,236,1.35,37.0,36.0,1.0,0.03,,44.8,34.4,10.4,0.31,,
Opponent Total,,,28.5,34,3060.0,90.0,100.0,34.0,374,80.0,215,158,22.0,245,1.35,36.0,37.0,-1.0,-0.03,,34.4,44.8,-10.4,-0.31,,
