Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Khellven,br BRA,DF,22-272,15,995.0,66.0,32.5,11.1,13,74.0,4,2,14.0,5,1.8,13.0,8.0,5.0,0.45,0.32,14.7,12.3,2.4,0.21,-0.01,Matches
Mádson,br BRA,DF,31-315,20,1095.0,55.0,35.8,12.2,12,80.0,8,8,17.0,2,1.55,20.0,18.0,2.0,0.16,-0.11,18.6,15.5,3.1,0.26,0.05,Matches
Bruno Zapelli,ar ARG,"MF,FW",21-191,17,1047.0,62.0,34.2,11.6,12,75.0,0,5,29.0,1,1.41,15.0,14.0,1.0,0.09,-0.23,15.7,12.5,3.2,0.27,0.08,Matches
Christian,br BRA,"MF,FW",22-340,17,1045.0,61.0,34.2,11.6,10,81.0,4,7,33.0,2,1.65,17.0,13.0,4.0,0.34,0.17,17.6,14.5,3.1,0.27,0.07,Matches
Zé Ivaldo,br BRA,DF,26-276,14,1016.0,73.0,33.2,11.3,10,85.0,7,4,41.0,6,1.64,17.0,13.0,4.0,0.35,0.18,18.5,16.5,2.0,0.18,-0.07,Matches
Pedro Henrique,br BRA,DF,28-053,11,855.0,78.0,27.9,9.5,10,81.0,8,1,45.0,2,1.73,11.0,11.0,0.0,0.0,-0.33,13.7,9.5,4.2,0.44,0.3,Matches
Alex Santana,br BRA,MF,28-195,20,988.0,49.0,32.3,11.0,9,75.0,2,11,28.0,2,1.2,13.0,14.0,-1.0,-0.09,-0.48,12.4,14.0,-1.6,-0.14,-0.54,Matches
Fernando,br BRA,DF,24-071,6,477.0,80.0,15.6,5.3,6,80.0,4,0,,4,1.67,10.0,8.0,2.0,0.38,0.17,8.1,5.1,3.0,0.57,0.42,Matches
Arturo Vidal,cl CHI,MF,36-186,7,380.0,54.0,12.4,4.2,6,59.0,0,1,29.0,0,1.86,4.0,3.0,1.0,0.24,0.0,3.7,5.9,-2.2,-0.51,-0.84,Matches
Rômulo,br BRA,"FW,MF",21-289,16,462.0,29.0,15.1,5.1,5,48.0,0,11,20.0,4,1.44,5.0,5.0,0.0,0.0,-0.28,5.1,5.7,-0.5,-0.11,-0.39,Matches
Leonardo Linck,br BRA,GK,22-266,5,450.0,90.0,14.7,5.0,5,90.0,5,0,,27,1.71,12.0,8.0,4.0,0.8,0.66,9.5,6.3,3.1,0.62,0.47,Matches
Kaique Rocha,br BRA,DF,22-269,7,437.0,62.0,14.3,4.9,5,83.0,4,2,11.0,18,1.57,5.0,4.0,1.0,0.21,-0.03,6.2,5.5,0.7,0.15,-0.08,Matches
Matheus Felipe,br BRA,DF,25-015,7,429.0,61.0,14.0,4.8,5,85.0,2,2,2.0,26,1.0,4.0,9.0,-5.0,-1.05,-1.49,6.6,7.6,-1.0,-0.21,-0.51,Matches
David Terans,uy URU,"MF,FW",29-105,9,393.0,44.0,12.8,4.4,5,65.0,0,4,17.0,2,1.44,3.0,4.0,-1.0,-0.23,-0.53,4.9,4.9,0.0,-0.01,-0.27,Matches
Pedrinho,br BRA,"DF,MF",21-136,4,360.0,90.0,11.8,4.0,4,90.0,4,0,,0,1.5,5.0,5.0,0.0,0.0,-0.27,3.0,5.2,-2.2,-0.55,-0.88,Matches
Vinicius Kaue,br BRA,"DF,MF",20-268,5,297.0,59.0,9.7,3.3,4,65.0,2,1,37.0,16,0.6,3.0,2.0,1.0,0.3,0.08,2.6,3.4,-0.9,-0.27,-0.54,Matches
Willian,br BRA,"FW,MF",37-005,14,379.0,27.0,12.4,4.2,3,65.0,0,11,17.0,11,1.07,6.0,7.0,-1.0,-0.24,-0.54,5.8,5.6,0.3,0.06,-0.18,Matches
Léo Cittadini,br BRA,"MF,FW",29-270,5,201.0,40.0,6.6,2.2,3,54.0,0,2,19.0,4,0.8,2.0,2.0,0.0,0.0,-0.25,1.7,2.2,-0.5,-0.2,-0.46,Matches
Thiago,br BRA,"FW,MF",23-024,10,224.0,22.0,7.3,2.5,2,45.0,0,8,17.0,18,1.5,3.0,4.0,-1.0,-0.4,-0.69,2.2,3.2,-1.0,-0.4,-0.67,Matches
Luciano Arriagada,cl CHI,"FW,MF",21-218,9,186.0,21.0,6.1,2.1,1,61.0,0,8,16.0,16,1.11,2.0,0.0,2.0,0.97,0.78,3.7,2.4,1.2,0.59,0.4,Matches
Bruno Peres,br BRA,DF,33-268,3,139.0,46.0,4.5,1.5,1,45.0,0,2,47.0,4,2.0,3.0,3.0,0.0,0.0,-0.25,1.8,1.4,0.4,0.26,0.04,Matches
Marcelo Cirino,br BRA,"FW,MF",31-306,4,102.0,26.0,3.3,1.1,1,61.0,0,3,14.0,11,0.5,1.0,1.0,0.0,0.0,-0.24,0.6,0.8,-0.2,-0.17,-0.41,Matches
Reinaldo,br BRA,FW,22-169,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,0,3.0,0.0,0.0,0.0,0.0,-0.24,0.1,0.1,0.0,-0.2,-0.43,Matches
Chiqueti,br BRA,MF,18-083,1,15.0,15.0,0.5,0.2,0,,0,1,15.0,8,0.0,0.0,0.0,0.0,0.0,-0.24,,,,,,Matches
Danielzinho,br BRA,FW,21-149,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,7,1.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.1,-0.1,-11.04,-11.26,Matches
Bryan García,ec ECU,MF,22-310,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,-0.24,0.0,0.0,0.0,-2.47,-2.7,Matches
Marcos André,br BRA,DF,17-154,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Ataíde,br BRA,MF,19-309,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Lucas Belezi,br BRA,DF,20-200,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Derik,br BRA,DF,18-123,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dudu,br BRA,MF,17-327,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Emersonn,br BRA,FW,19-131,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Julimar,br BRA,FW,22-303,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mycael,br BRA,GK,19-257,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Gabriel Pereira,br BRA,GK,21-145,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
João Vitor,br BRA,DF,19-305,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Arthur Zanella,br BRA,DF,19-075,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.9,34,3060.0,90.0,100.0,34.0,374,80.0,215,156,23.0,247,1.5,47.0,39.0,8.0,0.24,,46.7,39.1,7.6,0.22,,
Opponent Total,,,28.4,34,3060.0,90.0,100.0,34.0,374,80.0,215,157,23.0,244,1.15,39.0,47.0,-8.0,-0.24,,39.1,46.7,-7.6,-0.22,,
