Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Willian,br BRA,"FW,MF",37-005,4.2,5.0,5,0.0,4.0,1.0,2.0,5.0,40.0,3.0,3.0,0.0,3.0,1,6.0,0.0,0.0,Matches
Léo Cittadini,br BRA,"MF,FW",29-270,2.2,4.0,4,2.0,1.0,1.0,2.0,5.0,40.0,3.0,1.0,1.0,0.0,2,6.0,2.0,0.0,Matches
Thiago,br BRA,"FW,MF",23-024,2.5,5.0,3,3.0,2.0,0.0,3.0,7.0,42.9,4.0,1.0,0.0,1.0,1,6.0,0.0,0.0,Matches
Luciano Arriagada,cl CHI,"FW,MF",21-218,2.1,2.0,1,1.0,0.0,1.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Matches
Bruno Peres,br BRA,DF,33-268,1.5,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31-306,1.1,2.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,2.0,0.0,0.0,Matches
Reinaldo,br BRA,FW,22-169,0.2,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Chiqueti,br BRA,MF,18-083,0.2,,0,,,,,,,,,,,0,,,,Matches
Danielzinho,br BRA,FW,21-149,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Bryan García,ec ECU,MF,22-310,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,34.0,530.0,313,235.0,241.0,54.0,258.0,537.0,48.0,279.0,380.0,113.0,267.0,328,858.0,650.0,6.0,
Opponent Total,,,28.4,34.0,529.0,318,239.0,222.0,68.0,240.0,543.0,44.2,303.0,374.0,120.0,254.0,278,807.0,708.0,7.0,
