Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Arturo Vidal,cl CHI,MF,36-186,4.2,3,0,0,11,10,0,7,6,8,0.0,0.0,0,21.0,5.0,7.0,41.7,Matches
Rômulo,br BRA,"FW,MF",21-289,5.1,0,0,0,8,6,2,8,5,7,1.0,0.0,0,32.0,13.0,18.0,41.9,Matches
Leonardo Linck,br BRA,GK,22-266,5.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,Matches
Kaique Rocha,br BRA,DF,22-269,4.9,2,0,0,3,2,0,0,11,2,0.0,0.0,0,28.0,16.0,7.0,69.6,Matches
Matheus Felipe,br BRA,DF,25-015,4.8,0,0,0,3,2,0,0,6,1,0.0,0.0,0,18.0,13.0,9.0,59.1,Matches
David Terans,uy URU,"MF,FW",29-105,4.4,1,0,0,6,10,4,20,1,1,0.0,0.0,0,21.0,1.0,8.0,11.1,Matches
Pedrinho,br BRA,"DF,MF",21-136,4.0,1,0,0,4,5,0,6,9,4,0.0,0.0,0,29.0,2.0,4.0,33.3,Matches
Vinicius Kaue,br BRA,"DF,MF",20-268,3.3,1,1,0,6,1,0,8,2,2,0.0,0.0,0,11.0,3.0,6.0,33.3,Matches
Willian,br BRA,"FW,MF",37-005,4.2,0,0,0,6,3,1,1,1,5,0.0,0.0,0,16.0,2.0,10.0,16.7,Matches
Léo Cittadini,br BRA,"MF,FW",29-270,2.2,0,0,0,6,3,0,6,2,4,0.0,0.0,0,12.0,4.0,4.0,50.0,Matches
Thiago,br BRA,"FW,MF",23-024,2.5,1,0,0,2,4,0,2,1,3,0.0,0.0,0,12.0,1.0,2.0,33.3,Matches
Luciano Arriagada,cl CHI,"FW,MF",21-218,2.1,0,0,0,14,6,0,1,0,1,0.0,0.0,0,12.0,3.0,15.0,16.7,Matches
Bruno Peres,br BRA,DF,33-268,1.5,0,0,0,4,1,0,3,0,1,0.0,0.0,0,2.0,0.0,1.0,0.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31-306,1.1,1,0,0,2,2,2,0,0,0,0.0,0.0,0,1.0,5.0,3.0,62.5,Matches
Reinaldo,br BRA,FW,22-169,0.2,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,2.0,0.0,Matches
Chiqueti,br BRA,MF,18-083,0.2,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Danielzinho,br BRA,FW,21-149,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Bryan García,ec ECU,MF,22-310,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Squad Total,,,26.9,34.0,96,4,1,519,456,61,609,328,313,3.0,5.0,0,1681.0,523.0,540.0,49.2,
Opponent Total,,,28.4,34.0,87,3,1,470,500,57,625,278,318,3.0,4.0,0,1635.0,540.0,523.0,50.8,
