Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Matheus Felipe,br BRA,DF,25-015,4.8,3.0,0.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Terans,uy URU,"MF,FW",29-105,4.4,15.0,3.44,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedrinho,br BRA,"DF,MF",21-136,4.0,3.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vinicius Kaue,br BRA,"DF,MF",20-268,3.3,3.0,0.91,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Willian,br BRA,"FW,MF",37-005,4.2,9.0,2.14,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Cittadini,br BRA,"MF,FW",29-270,2.2,6.0,2.69,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago,br BRA,"FW,MF",23-024,2.5,9.0,3.6,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Luciano Arriagada,cl CHI,"FW,MF",21-218,2.1,7.0,3.39,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Peres,br BRA,DF,33-268,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31-306,1.1,1.0,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Reinaldo,br BRA,FW,22-169,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chiqueti,br BRA,MF,18-083,0.2,,,,,,,,,,,,,,,,,Matches
Danielzinho,br BRA,FW,21-149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan García,ec ECU,MF,22-310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,34.0,876.0,25.76,608.0,94.0,55.0,49.0,49.0,21.0,86.0,2.53,70.0,4.0,1.0,5.0,5.0,1.0,
Opponent Total,,,28.4,34.0,793.0,23.32,563.0,81.0,45.0,44.0,47.0,13.0,66.0,1.94,40.0,6.0,5.0,9.0,4.0,2.0,
