Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Zé Ivaldo,br BRA,DF,26-276,11.3,0,3,1,33.3,0.27,0.09,0.0,0.0,26.6,1.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Pedro Henrique,br BRA,DF,28-053,9.5,1,7,2,28.6,0.74,0.21,0.14,0.5,15.5,0.0,0,0,0.6,0.6,0.08,0.4,0.4,Matches
Alex Santana,br BRA,MF,28-195,11.0,3,22,6,27.3,2.0,0.55,0.14,0.5,22.8,0.0,0,0,1.2,1.2,0.05,1.8,1.8,Matches
Fernando,br BRA,DF,24-071,5.3,0,2,0,0.0,0.38,0.0,0.0,,26.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Arturo Vidal,cl CHI,MF,36-186,4.2,0,2,0,0.0,0.47,0.0,0.0,,14.2,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Rômulo,br BRA,"FW,MF",21-289,5.1,0,11,3,27.3,2.14,0.58,0.0,0.0,16.0,0.0,0,0,1.4,1.4,0.13,-1.4,-1.4,Matches
Leonardo Linck,br BRA,GK,22-266,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Kaique Rocha,br BRA,DF,22-269,4.9,1,4,1,25.0,0.82,0.21,0.25,1.0,11.6,0.0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Matheus Felipe,br BRA,DF,25-015,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,35.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
David Terans,uy URU,"MF,FW",29-105,4.4,0,12,2,16.7,2.75,0.46,0.0,0.0,27.5,1.0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Pedrinho,br BRA,"DF,MF",21-136,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Vinicius Kaue,br BRA,"DF,MF",20-268,3.3,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Willian,br BRA,"FW,MF",37-005,4.2,3,9,3,33.3,2.14,0.71,0.33,1.0,14.5,0.0,0,0,1.1,1.1,0.12,1.9,1.9,Matches
Léo Cittadini,br BRA,"MF,FW",29-270,2.2,0,3,1,33.3,1.34,0.45,0.0,0.0,23.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Thiago,br BRA,"FW,MF",23-024,2.5,0,4,1,25.0,1.61,0.4,0.0,0.0,17.7,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Luciano Arriagada,cl CHI,"FW,MF",21-218,2.1,0,3,1,33.3,1.45,0.48,0.0,0.0,18.6,0.0,0,0,0.8,0.8,0.28,-0.8,-0.8,Matches
Bruno Peres,br BRA,DF,33-268,1.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31-306,1.1,0,2,0,0.0,1.76,0.0,0.0,,10.8,0.0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
Reinaldo,br BRA,FW,22-169,0.2,0,1,0,0.0,5.63,0.0,0.0,,24.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Chiqueti,br BRA,MF,18-083,0.2,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Danielzinho,br BRA,FW,21-149,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Bryan García,ec ECU,MF,22-310,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,34.0,47,498,152,30.5,14.65,4.47,0.09,0.28,19.3,19.0,4,4,46.7,43.8,0.09,0.3,-0.8,
Opponent Total,,,28.4,34.0,39,440,146,33.2,12.94,4.29,0.08,0.25,19.6,18.0,3,5,39.1,35.1,0.08,-0.1,0.9,
