Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Léo Cittadini,br BRA,"MF,FW",29-270,2.2,65.0,79.0,82.3,955.0,238.0,43.0,47.0,91.5,20.0,26.0,76.9,2.0,2.0,100.0,0,0.7,0.4,-0.7,5.0,6.0,2.0,1.0,8.0,Matches
Thiago,br BRA,"FW,MF",23-024,2.5,69.0,82.0,84.1,1049.0,170.0,32.0,38.0,84.2,31.0,33.0,93.9,4.0,5.0,80.0,0,0.1,0.1,-0.1,1.0,5.0,2.0,0.0,6.0,Matches
Luciano Arriagada,cl CHI,"FW,MF",21-218,2.1,39.0,51.0,76.5,472.0,81.0,25.0,30.0,83.3,8.0,11.0,72.7,1.0,1.0,100.0,0,0.6,0.1,-0.6,2.0,0.0,1.0,1.0,2.0,Matches
Bruno Peres,br BRA,DF,33-268,1.5,57.0,71.0,80.3,1043.0,235.0,26.0,28.0,92.9,24.0,28.0,85.7,7.0,11.0,63.6,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31-306,1.1,10.0,18.0,55.6,130.0,15.0,8.0,12.0,66.7,2.0,3.0,66.7,0.0,0.0,,0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,1.0,Matches
Reinaldo,br BRA,FW,22-169,0.2,2.0,2.0,100.0,28.0,0.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chiqueti,br BRA,MF,18-083,0.2,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Danielzinho,br BRA,FW,21-149,0.0,1.0,2.0,50.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan García,ec ECU,MF,22-310,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,34.0,11677.0,15060.0,77.5,215907.0,80516.0,5087.0,5817.0,87.5,4970.0,5868.0,84.7,1402.0,2620.0,53.5,36,36.0,32.4,0.0,382.0,986.0,259.0,82.0,1206.0,
Opponent Total,,,28.4,34.0,12929.0,16335.0,79.1,231166.0,84033.0,5759.0,6575.0,87.6,5457.0,6367.0,85.7,1378.0,2484.0,55.5,28,28.1,31.9,-0.1,339.0,953.0,235.0,72.0,1232.0,
