Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Alison,br BRA,MF,30-268,1.5,63,63,0,0,0,0,0,0,0,0,0,0,51,0,1,Matches
Luan Dias,br BRA,"MF,FW",26-116,2.1,61,50,11,6,0,0,11,0,4,1,2,0,39,0,3,Matches
Júnior Caiçara,br BRA,DF,34-211,1.9,131,108,23,2,0,0,15,19,2,1,1,0,101,0,5,Matches
Lucas Barbosa,br BRA,"FW,MF",22-275,1.1,40,40,0,0,0,1,2,0,0,0,0,0,16,0,0,Matches
Felipe Jonatan,br BRA,DF,25-282,1.0,81,72,9,0,0,0,7,9,0,0,0,0,69,0,2,Matches
Alfredo Morelos,co COL,FW,27-156,0.8,36,35,0,0,0,0,1,0,0,0,0,0,23,1,2,Matches
Bruno Mezenga,br BRA,"FW,MF",35-108,1.9,76,68,8,0,0,0,0,0,0,0,0,0,50,0,5,Matches
Weslley Patati,br BRA,"FW,MF",20-054,1.0,41,36,2,1,1,1,4,0,1,1,0,0,26,3,1,Matches
Maicon,br BRA,DF,35-071,0.5,17,17,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
Ed Carlos,br BRA,"MF,FW",22-250,0.4,41,37,4,2,0,0,2,1,1,1,0,0,34,0,1,Matches
Miguel Terceros,bo BOL,"MF,FW",19-213,0.4,18,15,3,1,0,0,2,0,2,2,0,0,15,0,1,Matches
Vinicius,br BRA,MF,24-180,0.3,6,5,1,1,0,0,0,0,0,0,0,0,2,0,0,Matches
Cadu,br BRA,DF,21-276,0.2,11,8,3,0,0,0,1,3,0,0,0,0,8,0,1,Matches
Ivonei,br BRA,MF,21-222,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Jair Paula,br BRA,DF,18-262,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Luiz Felipe,br BRA,DF,30-076,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,34.0,13793,11997,1740,541,28,96,633,688,160,52,71,0,10506,56,331,
Opponent Total,,,28.3,34.0,17313,15385,1871,531,49,116,665,807,199,95,74,1,13923,57,325,
