Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Gabriel Inocêncio,br BRA,DF,29-096,12.6,836,48,280,394,172,9,836,51,22,43.1,26,51.0,395,2293,1063,20,17,3,23,15,434,40,Matches
Kevyson,br BRA,DF,19-240,10.0,530,19,149,234,154,8,530,43,20,46.5,17,39.5,261,1796,843,33,21,2,8,7,293,58,Matches
João Lucas,br BRA,DF,25-260,9.0,513,26,153,218,147,8,513,9,2,22.2,5,55.6,255,1336,711,15,15,1,8,8,263,40,Matches
Lucas,br BRA,DF,22-245,6.8,419,26,145,188,90,6,419,14,7,50.0,4,28.6,189,1139,642,14,7,1,5,4,218,23,Matches
Nathan,br BRA,DF,22-080,5.5,283,13,88,131,69,4,283,26,16,61.5,8,30.8,146,829,436,16,10,0,6,6,141,24,Matches
Ângelo Borges,br BRA,"FW,MF",18-338,6.0,281,0,41,135,117,10,281,52,28,53.8,21,40.4,193,1615,797,26,18,4,24,14,200,38,Matches
Nonato,br BRA,MF,25-266,5.4,256,4,50,130,81,8,256,10,4,40.0,6,60.0,138,828,364,6,9,1,7,3,163,14,Matches
Alex,br BRA,DF,24-198,5.1,291,26,150,126,18,9,291,2,2,100.0,0,0.0,191,1084,624,3,1,0,4,2,212,0,Matches
Deivid Washington,br BRA,FW,18-172,4.7,145,5,13,72,64,20,145,20,9,45.0,9,45.0,77,550,275,11,9,6,13,8,90,13,Matches
Julio Furch,ar ARG,"FW,MF",34-118,4.8,212,8,13,100,105,30,212,8,6,75.0,2,25.0,114,389,146,3,6,1,16,4,156,36,Matches
Guilherme Camacho,br BRA,MF,33-267,4.5,283,17,75,175,35,1,283,5,4,80.0,1,20.0,133,617,278,0,4,0,1,2,160,3,Matches
Maximiliano Silvera,uy URU,"FW,MF",26-080,3.8,152,1,20,60,78,15,152,15,5,33.3,8,53.3,88,519,182,9,8,2,14,8,103,24,Matches
Eduardo Gabriel,br BRA,DF,27-284,3.0,149,24,86,55,9,9,149,1,1,100.0,0,0.0,70,301,131,1,0,0,1,0,79,1,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",22-117,2.7,137,0,22,50,68,6,137,13,6,46.2,7,53.8,81,476,225,5,3,2,5,5,91,15,Matches
Vladimir,br BRA,GK,34-131,2.3,57,53,57,0,0,0,57,0,0,,0,,34,127,70,0,0,0,0,0,17,0,Matches
Sandry,br BRA,MF,21-086,2.1,124,4,29,72,24,1,124,1,1,100.0,0,0.0,72,315,120,0,0,0,4,4,84,3,Matches
Alison,br BRA,MF,30-268,1.5,83,10,28,52,3,0,83,2,1,50.0,1,50.0,38,213,80,3,2,0,4,2,45,1,Matches
Luan Dias,br BRA,"MF,FW",26-116,2.1,84,0,15,43,29,1,84,5,4,80.0,1,20.0,46,373,172,7,2,1,3,3,51,3,Matches
Júnior Caiçara,br BRA,DF,34-211,1.9,155,9,40,69,48,1,155,2,0,0.0,2,100.0,87,491,308,6,10,0,2,0,101,10,Matches
Lucas Barbosa,br BRA,"FW,MF",22-275,1.1,70,4,24,38,12,1,70,4,2,50.0,2,50.0,33,180,90,4,3,0,2,2,31,4,Matches
Felipe Jonatan,br BRA,DF,25-282,1.0,84,1,19,45,24,0,84,3,2,66.7,1,33.3,54,215,139,3,3,0,0,0,56,5,Matches
Alfredo Morelos,co COL,FW,27-156,0.8,40,0,3,21,16,2,40,0,0,,0,,23,71,31,1,0,1,2,2,36,5,Matches
Bruno Mezenga,br BRA,"FW,MF",35-108,1.9,98,1,11,53,34,8,98,1,1,100.0,0,0.0,38,179,66,2,2,0,6,3,66,7,Matches
Weslley Patati,br BRA,"FW,MF",20-054,1.0,64,1,10,28,27,6,64,7,1,14.3,6,85.7,49,335,130,4,6,2,1,3,45,9,Matches
Maicon,br BRA,DF,35-071,0.5,24,5,20,4,1,1,24,0,0,,0,,12,70,54,0,0,0,0,0,14,0,Matches
Ed Carlos,br BRA,"MF,FW",22-250,0.4,45,1,12,17,16,0,45,0,0,,0,,27,121,46,0,0,0,1,2,35,1,Matches
Miguel Terceros,bo BOL,"MF,FW",19-213,0.4,24,0,6,12,7,0,24,0,0,,0,,16,86,41,1,2,0,1,0,16,0,Matches
Vinicius,br BRA,MF,24-180,0.3,7,0,1,5,1,0,7,0,0,,0,,6,12,4,0,0,0,1,1,6,0,Matches
Cadu,br BRA,DF,21-276,0.2,11,0,0,10,1,0,11,0,0,,0,,5,15,8,0,1,0,0,0,8,0,Matches
Ivonei,br BRA,MF,21-222,0.0,3,0,0,3,0,0,3,0,0,,0,,1,5,0,0,0,0,0,0,3,1,Matches
Jair Paula,br BRA,DF,18-262,0.0,2,1,2,0,0,0,2,1,1,100.0,0,0.0,1,4,4,0,0,0,0,0,0,0,Matches
Luiz Felipe,br BRA,DF,30-076,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,34.0,17730,1851,5722,8045,4204,588,17724,750,358,47.7,313,41.7,9649,56343,28893,620,459,131,481,300,10401,1073,
Opponent Total,,,28.3,34.0,21031,1866,5743,10330,5180,697,21025,741,370,49.9,309,41.7,12233,63195,33694,573,475,102,506,306,13815,1409,
