Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Nonato,br BRA,MF,25-266,11,5,490.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.5,6.0,20.0,14.0,0.18,0.0,0.18,0.18,0.18,0.07,0.03,0.1,0.07,0.1,Matches
Alex,br BRA,DF,24-198,6,5,455.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.6,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches
Deivid Washington,br BRA,FW,18-172,9,5,427.0,4.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,0.1,1.8,11.0,5.0,13.0,0.42,0.0,0.42,0.42,0.42,0.36,0.03,0.39,0.36,0.39,Matches
Julio Furch,ar ARG,"FW,MF",34-118,18,3,435.0,4.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.3,2.3,0.6,2.9,3.0,12.0,36.0,0.62,0.0,0.62,0.62,0.62,0.47,0.12,0.59,0.47,0.59,Matches
Guilherme Camacho,br BRA,MF,33-267,10,3,403.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.2,0.2,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Maximiliano Silvera,uy URU,"FW,MF",26-080,9,3,340.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.2,2.2,0.3,2.5,9.0,5.0,24.0,0.26,0.26,0.53,0.26,0.53,0.58,0.08,0.66,0.58,0.66,Matches
Eduardo Gabriel,br BRA,DF,27-284,3,3,269.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4,0.4,0.0,0.4,1.0,6.0,1.0,0.33,0.0,0.33,0.33,0.33,0.13,0.0,0.13,0.13,0.13,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",22-117,9,2,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,5.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.21,0.04,0.21,Matches
Vladimir,br BRA,GK,34-131,3,2,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sandry,br BRA,MF,21-086,5,2,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Alison,br BRA,MF,30-268,5,2,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan Dias,br BRA,"MF,FW",26-116,8,1,191.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Júnior Caiçara,br BRA,DF,34-211,5,1,169.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Barbosa,br BRA,"FW,MF",22-275,4,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,Matches
Felipe Jonatan,br BRA,DF,25-282,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,Matches
Alfredo Morelos,co COL,FW,27-156,2,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches
Bruno Mezenga,br BRA,"FW,MF",35-108,9,0,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches
Weslley Patati,br BRA,"FW,MF",20-054,6,0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.62,0.04,0.65,0.62,0.65,Matches
Maicon,br BRA,DF,35-071,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Ed Carlos,br BRA,"MF,FW",22-250,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17,Matches
Miguel Terceros,bo BOL,"MF,FW",19-213,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.34,0.4,0.06,0.4,Matches
Vinicius,br BRA,MF,24-180,3,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cadu,br BRA,DF,21-276,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivonei,br BRA,MF,21-222,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jair Paula,br BRA,DF,18-262,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luiz Felipe,br BRA,DF,30-076,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diogenes,br BRA,GK,22-322,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Pedro Henrique,br BRA,DF,21-153,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Paulo Mazoti,br BRA,GK,23-136,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.3,34,374,3060.0,34.0,35.0,24.0,59.0,29.0,6.0,6.0,94.0,8.0,38.9,34.2,25.9,60.1,620.0,1086.0,1073.0,1.03,0.71,1.74,0.85,1.56,1.14,0.76,1.91,1.01,1.77,
Opponent Total,,,28.3,34,374,3060.0,34.0,52.0,39.0,91.0,48.0,4.0,6.0,97.0,6.0,46.2,41.7,32.0,73.7,573.0,1423.0,1409.0,1.53,1.15,2.68,1.41,2.56,1.36,0.94,2.3,1.23,2.17,
