Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Maicon,br BRA,DF,35-071,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,100.0,Matches
Ed Carlos,br BRA,"MF,FW",22-250,0.4,0,0,0,0,0,0,2,0,1,0,0,0,5,1,0,100.0,Matches
Miguel Terceros,bo BOL,"MF,FW",19-213,0.4,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,,Matches
Vinicius,br BRA,MF,24-180,0.3,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,,Matches
Cadu,br BRA,DF,21-276,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Matches
Ivonei,br BRA,MF,21-222,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
Jair Paula,br BRA,DF,18-262,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Luiz Felipe,br BRA,DF,30-076,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,27.3,34.0,94,8,3,510,501,56,633,337,390,5,6,3,1732,514,462,52.7,
Opponent Total,,,28.3,34.0,97,6,2,525,487,57,665,278,364,5,6,2,1638,461,512,47.4,
