Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Julio Furch,ar ARG,"FW,MF",34-118,4.8,3,12,7,58.3,2.48,1.45,0.25,0.43,12.1,0,0,0,2.3,2.3,0.19,0.7,0.7,Matches
Guilherme Camacho,br BRA,MF,33-267,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maximiliano Silvera,uy URU,"FW,MF",26-080,3.8,1,9,5,55.6,2.38,1.32,0.11,0.2,15.1,0,0,0,2.2,2.2,0.24,-1.2,-1.2,Matches
Eduardo Gabriel,br BRA,DF,27-284,3.0,1,8,2,25.0,2.68,0.67,0.13,0.5,12.1,0,0,0,0.4,0.4,0.05,0.6,0.6,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",22-117,2.7,0,2,0,0.0,0.73,0.0,0.0,,23.1,1,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Vladimir,br BRA,GK,34-131,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Sandry,br BRA,MF,21-086,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alison,br BRA,MF,30-268,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luan Dias,br BRA,"MF,FW",26-116,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Júnior Caiçara,br BRA,DF,34-211,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Barbosa,br BRA,"FW,MF",22-275,1.1,0,1,1,100.0,0.87,0.87,0.0,0.0,6.4,0,0,0,0.3,0.3,0.29,-0.3,-0.3,Matches
Felipe Jonatan,br BRA,DF,25-282,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alfredo Morelos,co COL,FW,27-156,0.8,0,2,1,50.0,2.54,1.27,0.0,0.0,22.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Bruno Mezenga,br BRA,"FW,MF",35-108,1.9,0,5,1,20.0,2.68,0.54,0.0,0.0,13.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Weslley Patati,br BRA,"FW,MF",20-054,1.0,0,6,1,16.7,6.07,1.01,0.0,0.0,17.4,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
Maicon,br BRA,DF,35-071,0.5,0,1,1,100.0,2.0,2.0,0.0,0.0,10.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Ed Carlos,br BRA,"MF,FW",22-250,0.4,0,1,0,0.0,2.5,0.0,0.0,,31.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Miguel Terceros,bo BOL,"MF,FW",19-213,0.4,0,1,0,0.0,2.65,0.0,0.0,,34.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Vinicius,br BRA,MF,24-180,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cadu,br BRA,DF,21-276,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ivonei,br BRA,MF,21-222,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jair Paula,br BRA,DF,18-262,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luiz Felipe,br BRA,DF,30-076,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.3,34.0,35,400,124,31.0,11.76,3.65,0.07,0.23,18.1,29,6,6,38.9,34.2,0.09,-3.9,-5.2,
Opponent Total,,,28.3,34.0,52,489,175,35.8,14.38,5.15,0.1,0.27,18.6,21,4,6,46.2,41.7,0.09,5.8,6.3,
