Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Ângelo Borges,br BRA,"FW,MF",18-338,6.0,21,3.49,17,0,3,0,1,0,2,0.33,1,0,1,0,0,0,Matches
Nonato,br BRA,MF,25-266,5.4,9,1.66,6,0,1,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Alex,br BRA,DF,24-198,5.1,5,0.99,2,0,0,2,0,1,1,0.2,0,0,0,1,0,0,Matches
Deivid Washington,br BRA,FW,18-172,4.7,12,2.53,4,0,2,3,3,0,3,0.63,1,0,0,1,1,0,Matches
Julio Furch,ar ARG,"FW,MF",34-118,4.8,14,2.88,10,0,1,2,1,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Camacho,br BRA,MF,33-267,4.5,6,1.34,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maximiliano Silvera,uy URU,"FW,MF",26-080,3.8,6,1.59,4,0,1,1,0,0,1,0.26,1,0,0,0,0,0,Matches
Eduardo Gabriel,br BRA,DF,27-284,3.0,2,0.67,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",22-117,2.7,16,5.83,7,8,0,1,0,0,1,0.36,1,0,0,0,0,0,Matches
Vladimir,br BRA,GK,34-131,2.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Sandry,br BRA,MF,21-086,2.1,3,1.42,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alison,br BRA,MF,30-268,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Dias,br BRA,"MF,FW",26-116,2.1,2,0.94,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Júnior Caiçara,br BRA,DF,34-211,1.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Barbosa,br BRA,"FW,MF",22-275,1.1,2,1.75,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Felipe Jonatan,br BRA,DF,25-282,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Alfredo Morelos,co COL,FW,27-156,0.8,4,5.07,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Bruno Mezenga,br BRA,"FW,MF",35-108,1.9,2,1.07,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Weslley Patati,br BRA,"FW,MF",20-054,1.0,3,3.0,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Maicon,br BRA,DF,35-071,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ed Carlos,br BRA,"MF,FW",22-250,0.4,3,7.3,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Miguel Terceros,bo BOL,"MF,FW",19-213,0.4,2,5.29,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Vinicius,br BRA,MF,24-180,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cadu,br BRA,DF,21-276,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ivonei,br BRA,MF,21-222,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jair Paula,br BRA,DF,18-262,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luiz Felipe,br BRA,DF,30-076,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,34.0,707,20.79,445,101,43,52,51,15,59,1.74,34,6,2,9,8,0,
Opponent Total,,,28.3,34.0,864,25.41,610,93,48,48,51,14,95,2.79,71,9,0,5,8,2,
