Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Yeferson Soteldo,ve VEN,"FW,MF",26-147,18,1196.0,66.0,39.1,13.3,13,78.0,4,5,36.0,0,1.28,18.0,19.0,-1.0,-0.08,0.75,17.7,15.5,2.3,0.17,0.64,Matches
João Othavio Basso,br BRA,DF,26-315,13,1090.0,84.0,35.6,12.1,13,84.0,12,0,,0,1.31,15.0,27.0,-12.0,-0.99,-0.72,17.5,16.6,0.9,0.08,0.45,Matches
Tomás Rincón,ve VEN,MF,35-315,14,1062.0,76.0,34.7,11.8,12,82.0,8,2,37.0,0,1.71,15.0,19.0,-4.0,-0.34,0.29,15.6,13.9,1.7,0.14,0.55,Matches
Gabriel Inocêncio,br BRA,DF,29-096,19,1135.0,60.0,37.1,12.6,11,84.0,9,8,26.0,12,1.0,11.0,19.0,-8.0,-0.63,-0.17,12.5,16.3,-3.8,-0.3,-0.13,Matches
Kevyson,br BRA,DF,19-240,16,898.0,56.0,29.3,10.0,11,73.0,4,5,19.0,6,1.56,18.0,19.0,-1.0,-0.1,0.61,14.9,15.1,-0.1,-0.01,0.29,Matches
João Lucas,br BRA,DF,25-260,15,807.0,54.0,26.4,9.0,9,77.0,3,6,19.0,14,1.07,8.0,14.0,-6.0,-0.67,-0.19,8.0,12.9,-4.9,-0.54,-0.44,Matches
Lucas,br BRA,DF,22-245,9,611.0,68.0,20.0,6.8,7,83.0,5,2,16.0,2,1.0,9.0,8.0,1.0,0.15,0.85,8.1,7.9,0.2,0.04,0.32,Matches
Nathan,br BRA,DF,22-080,7,493.0,70.0,16.1,5.5,7,70.0,2,0,,3,1.29,4.0,5.0,-1.0,-0.18,0.41,5.5,8.8,-3.3,-0.59,-0.45,Matches
Ângelo Borges,br BRA,"FW,MF",18-338,12,542.0,45.0,17.7,6.0,5,70.0,0,7,28.0,0,1.08,5.0,3.0,2.0,0.33,1.05,6.0,8.0,-2.0,-0.33,-0.14,Matches
Nonato,br BRA,MF,25-266,11,490.0,45.0,16.0,5.4,5,66.0,0,6,27.0,5,1.82,6.0,7.0,-1.0,-0.18,0.41,5.4,5.6,-0.2,-0.03,0.22,Matches
Alex,br BRA,DF,24-198,6,455.0,76.0,14.9,5.1,5,90.0,5,1,5.0,6,0.83,3.0,8.0,-5.0,-0.99,-0.54,4.6,6.2,-1.6,-0.31,-0.11,Matches
Deivid Washington,br BRA,FW,18-172,9,427.0,47.0,14.0,4.7,5,77.0,2,4,10.0,7,1.0,6.0,5.0,1.0,0.21,0.86,4.3,6.8,-2.6,-0.54,-0.38,Matches
Julio Furch,ar ARG,"FW,MF",34-118,18,435.0,24.0,14.2,4.8,3,70.0,0,15,15.0,0,1.39,8.0,10.0,-2.0,-0.41,0.13,9.0,6.4,2.5,0.52,0.86,Matches
Guilherme Camacho,br BRA,MF,33-267,10,403.0,40.0,13.2,4.5,3,64.0,0,7,30.0,19,1.0,5.0,9.0,-4.0,-0.89,-0.42,5.4,8.3,-2.9,-0.66,-0.51,Matches
Maximiliano Silvera,uy URU,"FW,MF",26-080,9,340.0,38.0,11.1,3.8,3,55.0,0,6,29.0,3,1.67,4.0,3.0,1.0,0.26,0.89,5.2,5.1,0.1,0.03,0.28,Matches
Eduardo Gabriel,br BRA,DF,27-284,3,269.0,90.0,8.8,3.0,3,90.0,2,0,,0,1.33,3.0,3.0,0.0,0.0,0.58,3.9,4.4,-0.5,-0.17,0.05,Matches
Daniel Ruiz Rivera,co COL,"FW,MF",22-117,9,247.0,27.0,8.1,2.7,2,58.0,0,7,19.0,3,1.33,1.0,2.0,-1.0,-0.36,0.18,2.9,3.2,-0.3,-0.13,0.1,Matches
Vladimir,br BRA,GK,34-131,3,209.0,70.0,6.8,2.3,2,90.0,2,1,29.0,28,1.0,5.0,15.0,-10.0,-4.31,-4.05,2.7,5.0,-2.3,-0.99,-0.83,Matches
Sandry,br BRA,MF,21-086,5,190.0,38.0,6.2,2.1,2,57.0,0,3,25.0,6,0.6,3.0,6.0,-3.0,-1.42,-0.95,2.0,4.1,-2.0,-0.95,-0.79,Matches
Alison,br BRA,MF,30-268,5,136.0,27.0,4.4,1.5,2,51.0,0,3,11.0,5,2.2,1.0,1.0,0.0,0.0,0.55,1.5,2.7,-1.2,-0.79,-0.6,Matches
Luan Dias,br BRA,"MF,FW",26-116,8,191.0,24.0,6.2,2.1,1,56.0,0,7,19.0,4,0.63,2.0,8.0,-6.0,-2.83,-2.45,2.1,4.2,-2.1,-0.98,-0.81,Matches
Júnior Caiçara,br BRA,DF,34-211,5,169.0,34.0,5.5,1.9,1,45.0,0,4,31.0,8,0.8,2.0,5.0,-3.0,-1.6,-1.13,2.0,1.5,0.4,0.22,0.47,Matches
Lucas Barbosa,br BRA,"FW,MF",22-275,4,103.0,26.0,3.4,1.1,1,28.0,0,3,25.0,4,1.0,0.0,0.0,0.0,0.0,0.55,0.7,1.1,-0.4,-0.34,-0.13,Matches
Felipe Jonatan,br BRA,DF,25-282,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,0,0.0,0.0,1.0,-1.0,-1.0,-0.48,1.2,1.6,-0.4,-0.42,-0.21,Matches
Alfredo Morelos,co COL,FW,27-156,2,71.0,36.0,2.3,0.8,1,57.0,0,1,14.0,2,1.5,1.0,2.0,-1.0,-1.27,-0.76,0.6,1.3,-0.7,-0.93,-0.73,Matches
Bruno Mezenga,br BRA,"FW,MF",35-108,9,168.0,19.0,5.5,1.9,0,,0,9,19.0,13,0.67,1.0,7.0,-6.0,-3.21,-2.84,2.3,3.0,-0.7,-0.38,-0.17,Matches
Weslley Patati,br BRA,"FW,MF",20-054,6,89.0,15.0,2.9,1.0,0,,0,6,15.0,17,0.0,2.0,5.0,-3.0,-3.03,-2.58,2.1,2.8,-0.7,-0.7,-0.5,Matches
Maicon,br BRA,DF,35-071,1,45.0,45.0,1.5,0.5,0,,0,1,45.0,8,1.0,0.0,0.0,0.0,0.0,0.54,0.2,0.1,0.0,0.04,0.26,Matches
Ed Carlos,br BRA,"MF,FW",22-250,4,36.0,9.0,1.2,0.4,0,,0,4,9.0,1,2.25,0.0,0.0,0.0,0.0,0.54,0.3,0.7,-0.4,-1.02,-0.81,Matches
Miguel Terceros,bo BOL,"MF,FW",19-213,2,34.0,17.0,1.1,0.4,0,,0,2,17.0,6,0.5,0.0,0.0,0.0,0.0,0.54,0.2,0.3,-0.1,-0.34,-0.12,Matches
Vinicius,br BRA,MF,24-180,3,31.0,10.0,1.0,0.3,0,,0,3,10.0,2,2.0,2.0,2.0,0.0,0.0,0.53,1.6,0.5,1.2,3.45,3.71,Matches
Cadu,br BRA,DF,21-276,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,3,0.0,0.0,2.0,-2.0,-11.25,-10.78,0.0,0.1,-0.1,-0.81,-0.6,Matches
Ivonei,br BRA,MF,21-222,1,3.0,3.0,0.1,0.0,0,,0,1,3.0,4,1.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,-0.61,-0.39,Matches
Jair Paula,br BRA,DF,18-262,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,6,3.0,0.0,0.0,0.0,0.0,0.53,0.1,0.0,0.1,4.65,4.87,Matches
Luiz Felipe,br BRA,DF,30-076,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,13,3.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.22,Matches
Diogenes,br BRA,GK,22-322,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Pedro Henrique,br BRA,DF,21-153,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Paulo Mazoti,br BRA,GK,23-136,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,27.3,34,3060.0,90.0,100.0,34.0,374,81.0,211,162,21.0,244,1.24,37.0,55.0,-18.0,-0.53,,38.9,46.2,-7.4,-0.22,,
Opponent Total,,,28.3,34,3060.0,90.0,100.0,34.0,374,81.0,204,165,23.0,241,1.5,55.0,37.0,18.0,0.53,,46.2,38.9,7.4,0.22,,
