Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Clayson,br BRA,FW,28-250,19,18,1327.0,14.7,4.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,2.7,1.9,1.3,3.2,42.0,49.0,104.0,0.27,0.07,0.34,0.2,0.27,0.18,0.09,0.27,0.13,0.22,Matches
Wellington Silva,br BRA,FW,30-322,28,13,1320.0,14.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.7,3.6,63.0,49.0,108.0,0.07,0.14,0.2,0.07,0.2,0.07,0.18,0.25,0.07,0.25,Matches
Pablo Ceppelini,uy URU,MF,32-074,21,12,997.0,11.1,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.2,3.3,23.0,74.0,58.0,0.0,0.27,0.27,0.0,0.27,0.1,0.2,0.3,0.1,0.3,Matches
Allyson Aires dos Santos,br BRA,DF,33-032,12,10,807.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Filipe Augusto,br BRA,MF,30-104,23,8,904.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.1,0.1,0.6,0.7,7.0,70.0,16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches
Lucas Mineiro,br BRA,MF,27-273,14,7,579.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.5,4.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08,Matches
Isidro Pitta,py PAR,FW,24-102,25,5,636.0,7.1,5.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,3.4,2.6,0.4,3.0,18.0,14.0,60.0,0.71,0.14,0.85,0.57,0.71,0.48,0.05,0.53,0.37,0.42,Matches
Patric Calmon,br BRA,DF,29-142,14,5,492.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.3,0.4,14.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches
Emerson Negueba,br BRA,FW,23-000,10,5,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,9.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.1,0.09,0.1,Matches
Matheusinho,br BRA,DF,25-048,5,5,433.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.3,11.0,24.0,20.0,0.21,0.0,0.21,0.21,0.21,0.16,0.11,0.26,0.16,0.26,Matches
Ronald,br BRA,MF,26-159,21,4,585.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,1.0,1.8,24.0,49.0,21.0,0.31,0.15,0.46,0.31,0.46,0.13,0.15,0.28,0.13,0.28,Matches
Derik Lacerda,br BRA,"FW,MF",24-058,15,4,514.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,2.9,15.0,14.0,42.0,0.0,0.18,0.18,0.0,0.18,0.3,0.22,0.51,0.3,0.51,Matches
Iury de Castilho,br BRA,FW,28-079,10,4,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,11.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.17,0.13,0.17,Matches
Uendel,br BRA,DF,35-047,7,3,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Carlos,br BRA,GK,35-232,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Quagliata,uy URU,"FW,MF",24-172,9,0,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,13.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.09,0.16,0.26,0.09,0.26,Matches
Pablinho,br BRA,FW,20-065,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Gava,br BRA,MF,30-188,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.36,Matches
Vitão,br BRA,DF,23-068,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ricardo,br BRA,MF,20-330,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Calebe,br BRA,MF,20-170,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luiz Felipe,br BRA,MF,19-109,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Maraninir,br BRA,DF,21-127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vinicius Melo,br BRA,GK,24-222,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Pablo,br BRA,DF,21-213,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Victor Yan,br BRA,MF,22-229,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.9,34,374,3060.0,34.0,35.0,23.0,58.0,30.0,5.0,6.0,82.0,2.0,34.7,30.2,23.0,53.2,521.0,1238.0,1226.0,1.03,0.68,1.71,0.88,1.56,1.02,0.68,1.7,0.89,1.56,
Opponent Total,,,28.4,34,374,3060.0,34.0,33.0,21.0,54.0,29.0,4.0,4.0,100.0,7.0,37.4,34.3,27.8,62.1,564.0,1520.0,1512.0,0.97,0.62,1.59,0.85,1.47,1.1,0.82,1.92,1.01,1.83,
