Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Clayson,br BRA,FW,28-250,19,1327.0,70.0,43.4,14.7,18,72.0,2,1,32.0,0,1.68,16.0,11.0,5.0,0.34,0.55,13.9,13.1,0.8,0.05,0.24,Matches
Wellington Silva,br BRA,FW,30-322,28,1320.0,47.0,43.1,14.7,13,75.0,3,15,23.0,3,1.39,17.0,20.0,-3.0,-0.2,-0.41,14.7,18.1,-3.4,-0.23,-0.27,Matches
Pablo Ceppelini,uy URU,MF,32-074,21,997.0,47.0,32.6,11.1,12,73.0,3,9,13.0,1,1.1,10.0,13.0,-3.0,-0.27,-0.45,10.5,11.7,-1.2,-0.11,-0.04,Matches
Allyson Aires dos Santos,br BRA,DF,33-032,12,807.0,67.0,26.4,9.0,10,79.0,7,2,9.0,21,1.58,11.0,8.0,3.0,0.33,0.41,9.6,8.1,1.5,0.17,0.34,Matches
Filipe Augusto,br BRA,MF,30-104,23,904.0,39.0,29.5,10.0,8,72.0,2,15,22.0,5,1.35,14.0,14.0,0.0,0.0,-0.04,11.3,12.9,-1.5,-0.15,-0.1,Matches
Lucas Mineiro,br BRA,MF,27-273,14,579.0,41.0,18.9,6.4,7,60.0,0,7,23.0,1,1.36,5.0,7.0,-2.0,-0.31,-0.42,6.8,8.6,-1.8,-0.28,-0.24,Matches
Isidro Pitta,py PAR,FW,24-102,25,636.0,25.0,20.8,7.1,5,69.0,1,20,15.0,9,1.52,11.0,7.0,4.0,0.57,0.68,8.2,9.7,-1.5,-0.21,-0.16,Matches
Patric Calmon,br BRA,DF,29-142,14,492.0,35.0,16.1,5.5,5,77.0,2,9,12.0,16,0.93,4.0,10.0,-6.0,-1.1,-1.34,5.7,9.3,-3.6,-0.65,-0.68,Matches
Emerson Negueba,br BRA,FW,23-000,10,484.0,48.0,15.8,5.4,5,71.0,1,5,25.0,22,1.2,6.0,10.0,-4.0,-0.74,-0.92,4.2,8.4,-4.1,-0.77,-0.82,Matches
Matheusinho,br BRA,DF,25-048,5,433.0,87.0,14.2,4.8,5,87.0,4,0,,1,0.8,5.0,8.0,-3.0,-0.62,-0.76,4.4,7.7,-3.3,-0.68,-0.7,Matches
Ronald,br BRA,MF,26-159,21,585.0,28.0,19.1,6.5,4,76.0,1,17,17.0,11,1.24,9.0,10.0,-1.0,-0.15,-0.23,7.4,10.1,-2.8,-0.43,-0.43,Matches
Derik Lacerda,br BRA,"FW,MF",24-058,15,514.0,34.0,16.8,5.7,4,60.0,0,11,25.0,1,1.47,6.0,3.0,3.0,0.53,0.6,7.7,5.2,2.5,0.43,0.62,Matches
Iury de Castilho,br BRA,FW,28-079,10,398.0,40.0,13.0,4.4,4,72.0,0,6,18.0,5,1.8,4.0,3.0,1.0,0.23,0.23,4.9,4.2,0.8,0.17,0.29,Matches
Uendel,br BRA,DF,35-047,7,256.0,37.0,8.4,2.8,3,49.0,0,4,28.0,12,1.57,2.0,3.0,-1.0,-0.35,-0.42,4.1,2.3,1.7,0.61,0.76,Matches
João Carlos,br BRA,GK,35-232,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,33,0.0,0.0,2.0,-2.0,-2.0,-2.09,0.6,1.4,-0.9,-0.85,-0.8,Matches
Nicolás Quagliata,uy URU,"FW,MF",24-172,9,233.0,26.0,7.6,2.6,0,,0,9,26.0,4,0.89,2.0,6.0,-4.0,-1.55,-1.7,2.1,5.6,-3.5,-1.34,-1.36,Matches
Pablinho,br BRA,FW,20-065,2,34.0,17.0,1.1,0.4,0,,0,2,17.0,4,0.5,0.0,0.0,0.0,0.0,-0.03,0.3,0.3,0.1,0.21,0.3,Matches
Rafael Gava,br BRA,MF,30-188,1,18.0,18.0,0.6,0.2,0,,0,1,18.0,0,0.0,0.0,0.0,0.0,0.0,-0.03,0.2,0.5,-0.3,-1.55,-1.48,Matches
Vitão,br BRA,DF,23-068,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,16,1.0,0.0,1.0,-1.0,-7.5,-7.56,0.2,0.5,-0.3,-2.03,-1.96,Matches
Ricardo,br BRA,MF,20-330,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,11,1.0,0.0,0.0,0.0,0.0,-0.03,0.1,0.0,0.0,0.27,0.36,Matches
Calebe,br BRA,MF,20-170,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Luiz Felipe,br BRA,MF,19-109,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Maraninir,br BRA,DF,21-127,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Vinicius Melo,br BRA,GK,24-222,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Juan Pablo,br BRA,DF,21-213,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Victor Yan,br BRA,MF,22-229,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.9,34,3060.0,90.0,100.0,34.0,374,80.0,204,168,21.0,233,1.38,36.0,35.0,1.0,0.03,,34.7,37.4,-2.8,-0.08,,
Opponent Total,,,28.4,34,3060.0,90.0,100.0,34.0,374,80.0,203,167,24.0,232,1.38,35.0,36.0,-1.0,-0.03,,37.4,34.7,2.8,0.08,,
