Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Rodrigo Varanda,br BRA,"FW,MF",20-317,5.7,2,19,8,42.1,3.31,1.4,0.11,0.25,19.0,0,0,0,1.6,1.6,0.08,0.4,0.4,Matches
Pedrinho,br BRA,"FW,MF",24-014,4.6,0,14,4,28.6,3.07,0.88,0.0,0.0,17.1,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Esteban Burgos,ar ARG,DF,31-319,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renato Marques,br BRA,"FW,MF",19-350,3.2,1,4,1,25.0,1.25,0.31,0.25,1.0,15.5,0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Óscar Méndez,uy URU,MF,28-354,2.9,0,1,0,0.0,0.35,0.0,0.0,,34.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Júlio César,br BRA,DF,20-057,2.8,0,2,0,0.0,0.73,0.0,0.0,,9.1,0,0,0,0.2,0.2,0.1,-0.2,-0.2,Matches
Matheusinho,br BRA,"MF,FW",25-286,2.5,0,6,4,66.7,2.36,1.57,0.0,0.0,19.4,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
Nino Paraíba,br BRA,DF,37-318,2.2,0,2,1,50.0,0.91,0.46,0.0,0.0,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Washington Aguerre,uy URU,GK,30-215,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Henrique Almeida,br BRA,FW,32-181,1.7,0,6,2,33.3,3.46,1.15,0.0,0.0,20.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Paulinho,br BRA,FW,25-151,1.5,0,1,0,0.0,0.66,0.0,0.0,,63.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Juan Cazares,ec ECU,"MF,FW",31-235,3.1,0,6,2,33.3,1.91,0.64,0.0,0.0,26.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Mikael,br BRA,FW,24-180,1.7,0,8,2,25.0,4.71,1.18,0.0,0.0,23.7,2,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches
Arthur,br BRA,DF,20-252,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wellington Paulista,br BRA,FW,39-216,2.5,1,12,1,8.3,4.76,0.4,0.08,1.0,16.0,0,0,1,1.9,1.0,0.08,-0.9,0.0,Matches
Adyson,br BRA,"FW,MF",18-063,1.4,0,2,1,50.0,1.43,0.71,0.0,0.0,18.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29-057,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renato Kayser,br BRA,"FW,MF",27-280,0.4,0,3,0,0.0,6.92,0.0,0.0,,9.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Squad Total,,,30.2,34.0,39,472,147,31.1,13.88,4.32,0.07,0.24,19.1,17,4,6,44.2,39.6,0.09,-5.2,-4.6,
Opponent Total,,,28.4,34.0,69,503,182,36.2,14.79,5.35,0.13,0.36,18.8,24,4,7,51.9,46.3,0.09,17.1,18.7,
