Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Rodriguinho,br BRA,DF,20-172,10.5,613,20,126,261,232,23,613,32,11,34.4,17,53.1,345,2295,1150,44,34,11,15,9,364,83,Matches
Lucas Kal,br BRA,MF,27-253,10.5,542,25,127,335,84,9,542,4,2,50.0,2,50.0,312,1735,997,17,11,0,6,0,327,11,Matches
Mateus Pasinato,br BRA,GK,31-149,10.0,278,248,278,0,0,0,278,1,1,100.0,0,0.0,143,980,637,0,1,0,0,0,63,0,Matches
Marcinho,br BRA,DF,27-192,8.9,565,42,164,251,156,4,565,10,8,80.0,1,10.0,296,1471,792,12,8,1,5,3,306,23,Matches
Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",35-158,8.0,276,4,27,96,158,42,274,23,9,39.1,13,56.5,154,682,273,6,5,6,22,8,181,49,Matches
Nicolas,br BRA,DF,26-273,8.0,398,38,149,145,109,8,398,13,6,46.2,7,53.8,187,1083,508,15,13,2,11,3,177,24,Matches
Jori,br BRA,GK,27-254,7.0,187,168,187,0,0,0,187,0,0,,0,,75,520,309,0,0,0,0,0,29,0,Matches
Daniel Borges,br BRA,DF,30-246,6.7,436,24,118,198,123,5,436,12,5,41.7,7,58.3,240,1218,621,16,3,2,6,7,253,25,Matches
Mateus Henrique,br BRA,DF,21-053,5.3,311,26,99,134,80,4,311,7,5,71.4,2,28.6,127,770,357,5,8,1,14,2,149,21,Matches
Wanderson,br BRA,DF,32-290,5.6,217,42,127,84,7,2,217,0,0,,0,,95,513,294,2,0,0,0,0,105,0,Matches
Rodrigo Varanda,br BRA,"FW,MF",20-317,5.7,277,5,41,132,114,25,277,29,14,48.3,11,37.9,170,1352,607,18,15,6,23,13,186,40,Matches
Pedrinho,br BRA,"FW,MF",24-014,4.6,192,2,23,77,100,23,192,31,14,45.2,14,45.2,141,1696,921,29,15,15,13,9,143,29,Matches
Esteban Burgos,ar ARG,DF,31-319,3.3,127,28,75,48,4,2,127,1,1,100.0,0,0.0,51,297,193,1,1,1,2,0,54,2,Matches
Renato Marques,br BRA,"FW,MF",19-350,3.2,108,5,17,46,48,8,108,9,3,33.3,6,66.7,64,380,206,6,5,4,5,1,69,13,Matches
Óscar Méndez,uy URU,MF,28-354,2.9,108,13,37,65,8,0,108,2,2,100.0,0,0.0,43,205,110,2,1,0,3,4,52,0,Matches
Júlio César,br BRA,DF,20-057,2.8,179,24,77,94,9,5,179,3,3,100.0,0,0.0,105,625,439,2,1,1,2,1,109,1,Matches
Matheusinho,br BRA,"MF,FW",25-286,2.5,139,3,23,53,64,9,139,8,4,50.0,3,37.5,96,449,148,2,4,1,6,4,99,23,Matches
Nino Paraíba,br BRA,DF,37-318,2.2,134,2,18,61,57,0,134,5,4,80.0,1,20.0,72,471,239,4,7,0,5,3,77,19,Matches
Washington Aguerre,uy URU,GK,30-215,2.0,45,40,45,0,0,0,45,0,0,,0,,17,110,85,0,0,0,0,0,6,0,Matches
Henrique Almeida,br BRA,FW,32-181,1.7,49,1,1,23,25,9,49,5,4,80.0,1,20.0,21,95,40,1,0,0,5,1,26,5,Matches
Paulinho,br BRA,FW,25-151,1.5,69,2,7,33,33,4,69,8,5,62.5,2,25.0,44,347,133,4,5,3,4,4,45,12,Matches
Juan Cazares,ec ECU,"MF,FW",31-235,3.1,174,0,19,83,74,2,174,14,7,50.0,7,50.0,89,483,223,5,4,1,11,3,109,23,Matches
Mikael,br BRA,FW,24-180,1.7,47,0,1,18,31,11,47,10,8,80.0,1,10.0,32,274,145,7,5,4,7,2,32,9,Matches
Arthur,br BRA,DF,20-252,1.0,67,3,16,33,20,0,67,3,2,66.7,1,33.3,36,227,116,5,4,0,4,1,36,4,Matches
Wellington Paulista,br BRA,FW,39-216,2.5,70,2,4,30,36,20,69,1,1,100.0,0,0.0,29,109,37,2,0,1,7,1,47,5,Matches
Adyson,br BRA,"FW,MF",18-063,1.4,98,0,7,33,60,6,98,7,4,57.1,1,14.3,66,537,341,9,10,2,4,3,67,20,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29-057,0.7,40,0,3,16,23,4,40,7,2,28.6,2,28.6,29,294,150,6,4,3,2,4,26,11,Matches
Renato Kayser,br BRA,"FW,MF",27-280,0.4,21,0,2,4,15,5,21,0,0,,0,,8,14,7,0,0,0,1,0,16,2,Matches
Squad Total,,,30.2,34.0,17409,1885,5351,7793,4523,708,17403,690,330,47.8,288,41.7,9350,56268,29386,574,435,116,507,260,9881,1212,
Opponent Total,,,28.4,34.0,22402,2020,6112,10782,5769,773,22395,706,398,56.4,233,33.0,13314,73203,39419,778,645,176,532,273,14915,1526,
