Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Renato Marques,br BRA,"FW,MF",19-350,3.2,7,2.2,7,0,0,0,0,0,2,0.63,2,0,0,0,0,0,Matches
Óscar Méndez,uy URU,MF,28-354,2.9,1,0.35,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Júlio César,br BRA,DF,20-057,2.8,3,1.09,2,0,1,0,0,0,2,0.73,1,0,1,0,0,0,Matches
Matheusinho,br BRA,"MF,FW",25-286,2.5,11,4.3,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nino Paraíba,br BRA,DF,37-318,2.2,8,3.64,7,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Washington Aguerre,uy URU,GK,30-215,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Henrique Almeida,br BRA,FW,32-181,1.7,7,4.04,4,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho,br BRA,FW,25-151,1.5,7,4.63,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Juan Cazares,ec ECU,"MF,FW",31-235,3.1,16,5.07,12,3,0,1,0,0,3,0.95,2,0,0,1,0,0,Matches
Mikael,br BRA,FW,24-180,1.7,6,3.51,3,0,3,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Arthur,br BRA,DF,20-252,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wellington Paulista,br BRA,FW,39-216,2.5,7,2.78,4,0,1,2,0,0,1,0.4,0,0,0,1,0,0,Matches
Adyson,br BRA,"FW,MF",18-063,1.4,12,8.57,11,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29-057,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Renato Kayser,br BRA,"FW,MF",27-280,0.4,1,2.31,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,30.2,34.0,817,24.03,604,73,45,44,39,12,68,2.0,51,4,3,6,3,1,
Opponent Total,,,28.4,34.0,891,26.21,663,71,51,47,49,10,114,3.35,83,9,5,8,8,1,
