Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",35-158,8.0,99,161,61.5,1312,322,55,82,67.1,28,39,71.8,4,8,50.0,1,0.7,0.7,0.3,5,7,4,1,9,Matches
Nicolas,br BRA,DF,26-273,8.0,188,287,65.5,3159,1769,102,123,82.9,63,92,68.5,17,45,37.8,1,0.2,0.2,0.8,7,13,3,1,18,Matches
Jori,br BRA,GK,27-254,7.0,113,164,68.9,3328,2591,19,19,100.0,44,44,100.0,48,99,48.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Daniel Borges,br BRA,DF,30-246,6.7,280,371,75.5,4909,2051,139,154,90.3,106,135,78.5,31,69,44.9,1,1.4,1.6,-0.4,7,29,12,8,33,Matches
Mateus Henrique,br BRA,DF,21-053,5.3,166,237,70.0,2741,1044,77,96,80.2,66,94,70.2,14,31,45.2,1,0.6,0.5,0.4,6,12,5,3,11,Matches
Wanderson,br BRA,DF,32-290,5.6,121,166,72.9,2660,1137,38,43,88.4,61,76,80.3,22,45,48.9,0,0.0,0.0,0.0,1,8,0,0,10,Matches
Rodrigo Varanda,br BRA,"FW,MF",20-317,5.7,136,173,78.6,1767,505,81,90,90.0,38,52,73.1,4,8,50.0,1,1.2,0.9,-0.2,9,16,6,2,20,Matches
Pedrinho,br BRA,"FW,MF",24-014,4.6,88,127,69.3,1461,451,43,52,82.7,33,44,75.0,8,16,50.0,0,0.4,0.5,-0.4,4,8,7,4,20,Matches
Esteban Burgos,ar ARG,DF,31-319,3.3,67,89,75.3,1505,685,12,16,75.0,40,48,83.3,13,23,56.5,0,0.0,0.0,0.0,0,8,0,0,7,Matches
Renato Marques,br BRA,"FW,MF",19-350,3.2,43,73,58.9,576,130,26,37,70.3,16,25,64.0,0,3,0.0,1,0.6,0.4,0.4,4,2,2,0,5,Matches
Óscar Méndez,uy URU,MF,28-354,2.9,57,74,77.0,869,314,28,33,84.8,20,26,76.9,5,9,55.6,0,0.0,0.0,0.0,0,7,0,0,6,Matches
Júlio César,br BRA,DF,20-057,2.8,120,146,82.2,2181,943,44,54,81.5,67,72,93.1,8,14,57.1,1,0.0,0.0,1.0,1,9,0,0,12,Matches
Matheusinho,br BRA,"MF,FW",25-286,2.5,73,103,70.9,1179,431,33,39,84.6,34,46,73.9,5,9,55.6,0,0.4,0.3,-0.4,7,10,3,1,14,Matches
Nino Paraíba,br BRA,DF,37-318,2.2,81,109,74.3,1535,675,38,45,84.4,27,37,73.0,12,20,60.0,0,0.5,0.5,-0.5,5,9,8,7,19,Matches
Washington Aguerre,uy URU,GK,30-215,2.0,31,41,75.6,816,564,7,7,100.0,12,12,100.0,11,21,52.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Henrique Almeida,br BRA,FW,32-181,1.7,24,29,82.8,305,49,15,17,88.2,4,5,80.0,2,2,100.0,0,0.3,0.3,-0.3,3,1,0,0,3,Matches
Paulinho,br BRA,FW,25-151,1.5,39,50,78.0,595,152,22,26,84.6,15,20,75.0,2,3,66.7,0,0.3,0.2,-0.3,5,1,2,2,1,Matches
Juan Cazares,ec ECU,"MF,FW",31-235,3.1,98,140,70.0,1754,512,44,48,91.7,37,49,75.5,14,30,46.7,1,1.1,0.6,-0.1,9,12,6,2,18,Matches
Mikael,br BRA,FW,24-180,1.7,19,25,76.0,222,18,9,12,75.0,7,8,87.5,0,0,,0,0.2,0.1,-0.2,2,0,0,0,1,Matches
Arthur,br BRA,DF,20-252,1.0,38,55,69.1,615,284,20,22,90.9,17,22,77.3,1,9,11.1,0,0.0,0.0,0.0,1,2,0,0,7,Matches
Wellington Paulista,br BRA,FW,39-216,2.5,30,40,75.0,371,88,15,18,83.3,10,16,62.5,1,1,100.0,0,0.1,0.6,-0.1,1,3,1,0,5,Matches
Adyson,br BRA,"FW,MF",18-063,1.4,56,79,70.9,1017,406,25,30,83.3,23,30,76.7,6,11,54.5,0,0.3,0.4,-0.3,6,5,7,3,8,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",29-057,0.7,23,28,82.1,345,54,12,13,92.3,9,10,90.0,1,2,50.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
Renato Kayser,br BRA,"FW,MF",27-280,0.4,10,15,66.7,100,6,7,7,100.0,2,3,66.7,0,2,0.0,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
Squad Total,,,30.2,34.0,9988,13477,74.1,179333,75775,4520,5309,85.1,3945,4975,79.3,1185,2306,51.4,27,32.0,33.0,-5.0,360,921,267,102,1228,
Opponent Total,,,28.4,34.0,15045,18647,80.7,259170,90834,7105,7926,89.6,6090,7064,86.2,1437,2650,54.2,50,36.2,34.5,13.8,372,1358,297,84,1543,
