Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Jair,br BRA,MF,29-090,15.8,857.0,801.0,52.0,41.0,2.0,7.0,7,5.0,2.0,0.0,0.0,0.0,760.0,4.0,10.0,Matches
Alex Teixeira,br BRA,"FW,MF",33-322,12.5,304.0,282.0,21.0,7.0,0.0,0.0,22,3.0,5.0,0.0,4.0,0.0,249.0,1.0,8.0,Matches
Maicon,br BRA,DF,35-071,10.9,540.0,498.0,41.0,38.0,0.0,10.0,5,3.0,0.0,0.0,0.0,0.0,458.0,1.0,3.0,Matches
Marlon Gomes,br BRA,MF,19-345,10.6,,,,,,,9,,,,,,,,,Matches
Pedro Raul,br BRA,FW,27-019,9.3,180.0,160.0,20.0,1.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,114.0,0.0,4.0,Matches
Paulo Henrique,br BRA,DF,27-122,7.4,378.0,302.0,75.0,4.0,0.0,1.0,25,71.0,0.0,0.0,0.0,0.0,281.0,1.0,9.0,Matches
Figueiredo,br BRA,"FW,MF",22-102,7.3,248.0,231.0,17.0,4.0,0.0,3.0,21,4.0,4.0,4.0,0.0,0.0,164.0,0.0,8.0,Matches
Luca Orellano,ar ARG,"FW,MF",23-247,6.9,278.0,239.0,37.0,6.0,4.0,2.0,39,5.0,26.0,12.0,5.0,0.0,195.0,2.0,9.0,Matches
Andrey Santos,br BRA,MF,19-205,4.7,138.0,132.0,6.0,4.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,107.0,0.0,4.0,Matches
Dimitri Payet,fr FRA,"MF,FW",36-240,6.8,317.0,263.0,52.0,17.0,1.0,4.0,52,3.0,32.0,14.0,14.0,0.0,214.0,2.0,6.0,Matches
Manuel Capasso,ar ARG,DF,27-219,5.2,286.0,279.0,7.0,7.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,1.0,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",28-232,3.7,109.0,106.0,2.0,1.0,0.0,0.0,5,1.0,0.0,0.0,0.0,0.0,82.0,1.0,5.0,Matches
Matías Galarza,py PAR,MF,21-286,4.5,135.0,129.0,3.0,2.0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,93.0,3.0,4.0,Matches
Miranda,br BRA,DF,23-309,4.3,231.0,210.0,20.0,15.0,0.0,2.0,2,5.0,0.0,0.0,0.0,0.0,200.0,1.0,2.0,Matches
Rossi,br BRA,"FW,MF",30-216,4.0,148.0,132.0,13.0,1.0,0.0,1.0,26,4.0,8.0,1.0,7.0,0.0,88.0,3.0,4.0,Matches
Rodrigo Alves,br BRA,MF,21-173,3.9,107.0,104.0,3.0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,83.0,0.0,2.0,Matches
Sebastián Ferreira,py PAR,"FW,MF",25-284,4.7,109.0,100.0,9.0,2.0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,83.0,0.0,7.0,Matches
Erick Marcus,br BRA,"MF,FW",19-268,4.4,182.0,174.0,7.0,1.0,1.0,0.0,27,0.0,5.0,4.0,0.0,0.0,134.0,1.0,7.0,Matches
Mateus Cocão,br BRA,MF,21-251,3.8,230.0,225.0,5.0,4.0,1.0,1.0,7,0.0,1.0,0.0,1.0,0.0,204.0,0.0,2.0,Matches
Rayan Vitor,br BRA,"FW,MF",17-113,2.9,80.0,78.0,2.0,0.0,1.0,2.0,1,1.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,Matches
Cauan Barros,br BRA,MF,19-202,2.6,83.0,80.0,3.0,2.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,Matches
José Vitor,br BRA,DF,21-167,1.2,52.0,52.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,Matches
Gabriel Carabajal,ar ARG,MF,31-350,1.4,108.0,86.0,20.0,13.0,1.0,3.0,20,0.0,7.0,5.0,2.0,0.0,66.0,2.0,4.0,Matches
Eguinaldo,br BRA,"FW,MF",19-107,0.7,12.0,10.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,Matches
Paulinho,br BRA,DF,18-185,0.5,,,,,,,3,,,,,,,,,Matches
Rwan,br BRA,"MF,FW",22-188,0.4,10.0,9.0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,Matches
Gabriel Dias,br BRA,DF,29-198,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Paulo Victor,br BRA,DF,22-225,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,34.0,15137.0,13310.0,1764.0,487.0,22.0,109.0,783,732.0,185.0,83.0,67.0,0.0,11946.0,63.0,285.0,
Opponent Total,,,28.3,34.0,16448.0,14683.0,1721.0,532.0,32.0,120.0,689,669.0,182.0,69.0,65.0,5.0,13243.0,44.0,308.0,
