Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Erick Marcus,br BRA,"MF,FW",19-268,4.4,22.0,4.96,15.0,1.0,1.0,1.0,4.0,0.0,2.0,0.45,2.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateus Cocão,br BRA,MF,21-251,3.8,11.0,2.89,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rayan Vitor,br BRA,"FW,MF",17-113,2.9,8.0,2.72,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cauan Barros,br BRA,MF,19-202,2.6,5.0,1.9,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
José Vitor,br BRA,DF,21-167,1.2,2.0,1.73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Carabajal,ar ARG,MF,31-350,1.4,11.0,8.11,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.74,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Eguinaldo,br BRA,"FW,MF",19-107,0.7,1.0,1.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulinho,br BRA,DF,18-185,0.5,,,,,,,,,,,,,,,,,Matches
Rwan,br BRA,"MF,FW",22-188,0.4,2.0,5.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Dias,br BRA,DF,29-198,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulo Victor,br BRA,DF,22-225,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,34.0,726.0,21.35,526.0,60.0,45.0,41.0,48.0,6.0,58.0,1.71,36.0,4.0,6.0,6.0,6.0,0.0,
Opponent Total,,,28.3,34.0,797.0,23.44,567.0,71.0,46.0,51.0,48.0,14.0,77.0,2.26,55.0,2.0,6.0,10.0,4.0,0.0,
