Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Luca Orellano,ar ARG,"FW,MF",23-247,6.9,1,17,5,29.4,2.46,0.72,0.06,0.2,23.1,3.0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Andrey Santos,br BRA,MF,19-205,4.7,1,5,2,40.0,1.07,0.43,0.2,0.5,8.0,0.0,0,0,1.2,1.2,0.24,-0.2,-0.2,Matches
Dimitri Payet,fr FRA,"MF,FW",36-240,6.8,2,8,3,37.5,1.18,0.44,0.25,0.67,22.1,3.0,0,0,0.5,0.5,0.06,1.5,1.5,Matches
Manuel Capasso,ar ARG,DF,27-219,5.2,0,1,0,0.0,0.19,0.0,0.0,,10.4,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,DF",28-232,3.7,1,5,2,40.0,1.36,0.55,0.2,0.5,10.4,0.0,0,0,1.1,1.1,0.22,-0.1,-0.1,Matches
Matías Galarza,py PAR,MF,21-286,4.5,1,9,2,22.2,2.02,0.45,0.11,0.5,21.2,0.0,0,0,0.6,0.6,0.07,0.4,0.4,Matches
Miranda,br BRA,DF,23-309,4.3,0,4,1,25.0,0.93,0.23,0.0,0.0,11.4,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Rossi,br BRA,"FW,MF",30-216,4.0,1,1,1,100.0,0.25,0.25,1.0,1.0,3.5,0.0,0,0,1.0,1.0,0.98,0.0,0.0,Matches
Rodrigo Alves,br BRA,MF,21-173,3.9,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Sebastián Ferreira,py PAR,"FW,MF",25-284,4.7,0,10,2,20.0,2.15,0.43,0.0,0.0,10.2,0.0,0,0,1.7,1.7,0.17,-1.7,-1.7,Matches
Erick Marcus,br BRA,"MF,FW",19-268,4.4,1,8,2,25.0,1.8,0.45,0.13,0.5,16.2,0.0,0,0,0.6,0.6,0.08,0.4,0.4,Matches
Mateus Cocão,br BRA,MF,21-251,3.8,0,2,0,0.0,0.52,0.0,0.0,,8.9,0.0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
Rayan Vitor,br BRA,"FW,MF",17-113,2.9,1,11,3,27.3,3.74,1.02,0.09,0.33,15.5,0.0,0,0,0.8,0.8,0.07,0.2,0.2,Matches
Cauan Barros,br BRA,MF,19-202,2.6,1,5,1,20.0,1.9,0.38,0.2,1.0,13.3,0.0,0,0,0.3,0.3,0.07,0.7,0.7,Matches
José Vitor,br BRA,DF,21-167,1.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel Carabajal,ar ARG,MF,31-350,1.4,0,4,0,0.0,2.95,0.0,0.0,,23.5,1.0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Eguinaldo,br BRA,"FW,MF",19-107,0.7,0,2,0,0.0,2.69,0.0,0.0,,22.3,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Paulinho,br BRA,DF,18-185,0.5,0,2,0,0.0,4.0,0.0,0.0,,,,0,0,,,,,,Matches
Rwan,br BRA,"MF,FW",22-188,0.4,0,1,0,0.0,2.65,0.0,0.0,,21.7,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Gabriel Dias,br BRA,DF,29-198,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Paulo Victor,br BRA,DF,22-225,0.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,34.0,37,427,131,30.7,12.56,3.85,0.08,0.25,17.2,27.0,4,4,43.2,40.1,0.1,-6.2,-7.1,
Opponent Total,,,28.3,34.0,45,450,161,35.8,13.24,4.74,0.09,0.25,19.3,32.0,4,5,41.7,37.7,0.09,3.3,3.3,
