Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Everton Ribeiro,br BRA,"FW,MF",34-228,15.6,710,894,79.4,11565,3471,358,414,86.5,276,333,82.9,54,93,58.1,4,3.4,4.0,0.6,32,64,41,6,138,Matches
Bruno Henrique,br BRA,"FW,MF",32-329,14.9,307,409,75.1,4305,817,206,244,84.4,81,100,81.0,15,26,57.7,0,1.2,1.6,-1.2,17,14,11,3,27,Matches
Victor Hugo,br BRA,"MF,FW",19-197,13.6,554,651,85.1,8896,2007,287,321,89.4,235,263,89.4,28,43,65.1,2,1.7,2.4,0.3,13,66,17,2,74,Matches
David Luiz,br BRA,DF,36-216,11.0,633,729,86.8,12000,4434,235,257,91.4,329,358,91.9,59,97,60.8,1,0.5,0.7,0.5,3,82,6,1,66,Matches
Agustín Rossi,ar ARG,GK,28-095,11.0,308,409,75.3,8182,5890,68,68,100.0,141,142,99.3,97,195,49.7,0,0.0,0.0,0.0,0,9,1,0,0,Matches
Luiz Araújo,br BRA,"FW,MF",27-175,7.0,205,281,73.0,3589,966,106,124,85.5,67,89,75.3,26,44,59.1,1,0.4,1.0,0.6,8,15,9,2,35,Matches
Matheuzinho,br BRA,DF,23-077,5.5,259,313,82.7,4384,1371,118,132,89.4,122,133,91.7,16,33,48.5,0,0.1,0.2,-0.1,2,26,5,2,23,Matches
Santos,br BRA,GK,33-252,5.4,162,194,83.5,3664,2083,31,31,100.0,99,101,98.0,29,59,49.2,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Filipe Luís,br BRA,DF,38-107,4.7,267,289,92.4,4169,1271,153,160,95.6,87,95,91.6,20,22,90.9,1,0.2,0.2,0.8,2,25,4,1,18,Matches
Matheus França,br BRA,"MF,FW",19-237,4.1,111,152,73.0,1698,334,61,75,81.3,39,51,76.5,7,11,63.6,1,0.5,0.8,0.5,7,11,2,0,11,Matches
Allan,br BRA,MF,26-266,5.1,332,387,85.8,5557,1608,161,177,91.0,130,150,86.7,31,43,72.1,0,0.1,0.6,-0.1,6,57,10,1,36,Matches
Pablo,br BRA,DF,32-156,3.9,254,277,91.7,4299,1260,99,104,95.2,140,147,95.2,12,22,54.5,0,0.0,0.0,0.0,0,13,0,0,6,Matches
Arturo Vidal,cl CHI,"MF,DF",36-186,2.8,183,206,88.8,2822,625,98,104,94.2,68,71,95.8,10,16,62.5,0,0.1,0.3,-0.1,2,21,3,0,17,Matches
Guillermo Varela,uy URU,DF,30-245,0.8,37,42,88.1,559,106,21,22,95.5,13,16,81.3,2,3,66.7,0,0.0,0.0,0.0,0,3,1,1,4,Matches
Marinho,br BRA,"FW,DF",33-179,0.9,42,54,77.8,743,100,17,20,85.0,21,25,84.0,4,6,66.7,0,0.1,0.2,-0.1,1,1,1,0,1,Matches
Igor,br BRA,MF,20-262,0.9,51,56,91.1,869,152,25,28,89.3,21,22,95.5,4,4,100.0,0,0.0,0.0,0.0,0,5,0,0,6,Matches
Rodrigo Caio,br BRA,"MF,DF",30-099,0.7,57,59,96.6,960,191,27,28,96.4,27,27,100.0,3,3,100.0,0,0.0,0.0,0.0,0,5,0,0,7,Matches
Pedrinho,br BRA,FW,20-220,0.2,3,9,33.3,59,23,0,1,0.0,3,5,60.0,0,1,0.0,0,0.0,0.0,0.0,0,0,1,0,1,Matches
Matheus Gonçalves,br BRA,"FW,MF",18-098,0.2,15,18,83.3,195,50,8,9,88.9,6,6,100.0,0,2,0.0,0,0.1,0.0,-0.1,1,0,1,0,3,Matches
André Inácio,br BRA,FW,21-274,0.2,2,2,100.0,18,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.4,34.0,16149,19201,84.1,273769,91180,7794,8569,91.0,6638,7431,89.3,1339,2271,59.0,34,29.4,35.8,4.6,334,1450,333,61,1694,
Opponent Total,,,28.3,34.0,11300,14357,78.7,205645,75969,4921,5606,87.8,4729,5600,84.4,1336,2350,56.9,20,27.5,26.5,-7.5,353,877,232,72,1180,
