Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Sebastián Gómez,co COL,MF,27-174,13.1,2,11,3,27.3,0.84,0.23,0.18,0.67,20.9,1,0,0,0.7,0.7,0.06,1.3,1.3,Matches
Islam Slimani,dz ALG,FW,35-159,9.1,3,18,8,44.4,1.98,0.88,0.17,0.38,12.8,0,0,0,2.2,2.2,0.12,0.8,0.8,Matches
Bruno Viana,br BRA,DF,28-292,9.0,0,2,0,0.0,0.22,0.0,0.0,,16.0,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
Alef Manga,br BRA,"FW,MF",28-360,8.9,4,26,11,42.3,2.91,1.23,0.12,0.27,18.1,0,1,1,3.8,3.0,0.12,0.2,0.0,Matches
Willian Farias,br BRA,MF,34-171,8.8,0,7,0,0.0,0.79,0.0,0.0,,25.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Andrey Ramos do Nascimento,br BRA,MF,25-282,10.1,1,18,6,33.3,1.78,0.59,0.06,0.17,30.7,5,0,0,0.6,0.6,0.03,0.4,0.4,Matches
Liziero,br BRA,MF,25-290,6.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diogo,br BRA,"FW,MF",26-355,7.1,1,12,6,50.0,1.68,0.84,0.08,0.17,10.0,0,0,0,1.9,1.9,0.16,-0.9,-0.9,Matches
Thalisson Gabriel,br BRA,DF,21-308,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Zé Roberto,br BRA,"FW,MF",30-071,5.8,1,8,3,37.5,1.38,0.52,0.13,0.33,16.2,0,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Kaio,br BRA,"MF,FW",19-282,7.2,0,8,3,37.5,1.12,0.42,0.0,0.0,21.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
Jean Pedroso,br BRA,DF,19-300,6.5,0,1,0,0.0,0.15,0.0,0.0,,11.1,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Thiago Dombroski,br BRA,DF,21-157,5.1,0,1,0,0.0,0.2,0.0,0.0,,15.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Rodrigo Pinho,br BRA,FW,32-178,4.3,0,11,5,45.5,2.57,1.17,0.0,0.0,16.8,1,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
Fransérgio,br BRA,MF,33-037,5.9,0,8,1,12.5,1.35,0.17,0.0,0.0,21.2,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
Diogo Batista,br BRA,"DF,MF",20-087,4.7,0,5,2,40.0,1.05,0.42,0.0,0.0,30.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Andreas Samaris,gr GRE,MF,34-164,2.0,0,1,1,100.0,0.49,0.49,0.0,0.0,13.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Maurício Garcez,br BRA,"MF,FW",26-253,5.4,1,10,2,20.0,1.85,0.37,0.1,0.5,16.4,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Matches
Gabriel Boschilia,br BRA,"MF,FW",27-264,3.8,1,15,5,33.3,3.92,1.31,0.07,0.2,24.1,2,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Jhon Chancellor,ve VEN,DF,31-326,3.4,0,1,0,0.0,0.3,0.0,0.0,,14.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Hayner,br BRA,DF,28-053,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luan Polli,br BRA,GK,30-232,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Júnior Urso,br BRA,MF,34-259,3.3,0,7,1,14.3,2.11,0.3,0.0,0.0,19.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edu,br BRA,"FW,MF",30-264,2.0,1,7,3,42.9,3.42,1.47,0.14,0.33,14.7,0,0,0,1.8,1.8,0.25,-0.8,-0.8,Matches
Marcos Vinicius,br BRA,"DF,MF",26-243,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
William Pottker,br BRA,"FW,MF",29-337,1.3,0,1,1,100.0,0.78,0.78,0.0,0.0,22.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
Maurício Antônio,br BRA,DF,31-291,1.0,0,2,0,0.0,2.0,0.0,0.0,,30.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Gustavo Vilar,br BRA,DF,23-220,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Barbosa,br BRA,"MF,FW",22-275,1.1,0,4,1,25.0,3.53,0.88,0.0,0.0,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jesé,es ESP,MF,30-271,0.9,0,2,1,50.0,2.17,1.08,0.0,0.0,13.4,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Wesley Pombo,br BRA,MF,21-175,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ruan Lucas,br BRA,"MF,FW",19-218,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,25.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Gabriel Silva,br BRA,MF,21-144,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.3,34.0,38,373,131,35.1,10.97,3.85,0.08,0.23,20.3,27,8,9,35.8,28.8,0.08,2.2,1.2,
Opponent Total,,,28.4,34.0,65,516,182,35.3,15.18,5.35,0.11,0.31,18.0,28,8,9,54.0,46.9,0.1,11.0,10.1,
