Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Liziero,br BRA,MF,25-290,6.5,13,2.0,11,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diogo,br BRA,"FW,MF",26-355,7.1,13,1.83,10,0,0,1,2,0,2,0.28,1,0,0,0,1,0,Matches
Thalisson Gabriel,br BRA,DF,21-308,7.0,1,0.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Zé Roberto,br BRA,"FW,MF",30-071,5.8,12,2.07,10,0,0,0,1,1,1,0.17,1,0,0,0,0,0,Matches
Kaio,br BRA,"MF,FW",19-282,7.2,26,3.63,12,2,2,0,10,0,1,0.14,1,0,0,0,0,0,Matches
Jean Pedroso,br BRA,DF,19-300,6.5,6,0.92,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thiago Dombroski,br BRA,DF,21-157,5.1,2,0.39,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Rodrigo Pinho,br BRA,FW,32-178,4.3,11,2.57,4,0,0,3,4,0,0,0.0,0,0,0,0,0,0,Matches
Fransérgio,br BRA,MF,33-037,5.9,8,1.35,7,0,0,1,0,0,1,0.17,1,0,0,0,0,0,Matches
Diogo Batista,br BRA,"DF,MF",20-087,4.7,11,2.32,8,1,0,1,1,0,1,0.21,1,0,0,0,0,0,Matches
Andreas Samaris,gr GRE,MF,34-164,2.0,1,0.49,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maurício Garcez,br BRA,"MF,FW",26-253,5.4,8,1.48,4,0,1,0,3,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Boschilia,br BRA,"MF,FW",27-264,3.8,11,2.88,6,2,2,1,0,0,1,0.26,1,0,0,0,0,0,Matches
Jhon Chancellor,ve VEN,DF,31-326,3.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Hayner,br BRA,DF,28-053,3.3,7,2.11,6,0,0,0,1,0,1,0.3,1,0,0,0,0,0,Matches
Luan Polli,br BRA,GK,30-232,3.3,1,0.31,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Júnior Urso,br BRA,MF,34-259,3.3,4,1.2,2,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,2.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edu,br BRA,"FW,MF",30-264,2.0,4,1.96,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Vinicius,br BRA,"DF,MF",26-243,1.9,3,1.55,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
William Pottker,br BRA,"FW,MF",29-337,1.3,1,0.78,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maurício Antônio,br BRA,DF,31-291,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Vilar,br BRA,DF,23-220,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Barbosa,br BRA,"MF,FW",22-275,1.1,5,4.41,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jesé,es ESP,MF,30-271,0.9,3,3.25,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wesley Pombo,br BRA,MF,21-175,0.6,3,5.4,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ruan Lucas,br BRA,"MF,FW",19-218,0.3,1,3.1,1,0,0,0,0,0,1,3.1,1,0,0,0,0,0,Matches
Gabriel Silva,br BRA,MF,21-144,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.3,34.0,660,19.41,449,67,43,35,55,11,64,1.88,39,7,5,6,7,0,
Opponent Total,,,28.4,34.0,931,27.38,632,105,47,69,59,19,112,3.29,66,10,9,12,12,3,
