Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Kaio,br BRA,"MF,FW",19-282,7.2,3,0,0,22,46,5,14,6,14,0,0,0,47,5,14,26.3,Matches
Jean Pedroso,br BRA,DF,19-300,6.5,1,0,0,6,2,0,0,8,9,0,1,0,26,8,7,53.3,Matches
Thiago Dombroski,br BRA,DF,21-157,5.1,4,0,0,9,1,0,0,5,2,0,0,0,18,8,5,61.5,Matches
Rodrigo Pinho,br BRA,FW,32-178,4.3,2,0,0,8,10,4,1,1,1,0,0,0,7,9,23,28.1,Matches
Fransérgio,br BRA,MF,33-037,5.9,1,0,0,7,7,1,3,5,4,0,0,0,33,12,17,41.4,Matches
Diogo Batista,br BRA,"DF,MF",20-087,4.7,1,0,0,8,3,0,13,2,2,0,0,0,20,4,5,44.4,Matches
Andreas Samaris,gr GRE,MF,34-164,2.0,1,0,0,6,2,0,0,4,2,0,0,0,13,1,0,100.0,Matches
Maurício Garcez,br BRA,"MF,FW",26-253,5.4,0,0,0,6,15,1,8,0,6,0,0,0,20,15,19,44.1,Matches
Gabriel Boschilia,br BRA,"MF,FW",27-264,3.8,1,0,0,6,7,0,15,1,5,0,0,0,26,2,5,28.6,Matches
Jhon Chancellor,ve VEN,DF,31-326,3.4,0,0,0,2,1,1,0,2,4,0,0,0,7,6,7,46.2,Matches
Hayner,br BRA,DF,28-053,3.3,3,0,0,9,10,0,12,1,4,0,0,0,19,4,5,44.4,Matches
Luan Polli,br BRA,GK,30-232,3.3,2,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3,Matches
Júnior Urso,br BRA,MF,34-259,3.3,2,0,0,4,10,0,1,2,3,0,0,0,14,5,4,55.6,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,2.1,3,0,0,6,2,0,0,7,2,0,1,0,5,6,3,66.7,Matches
Edu,br BRA,"FW,MF",30-264,2.0,0,0,0,1,0,2,3,0,0,0,0,0,3,5,4,55.6,Matches
Marcos Vinicius,br BRA,"DF,MF",26-243,1.9,1,0,0,4,2,1,7,4,4,0,1,0,12,3,2,60.0,Matches
William Pottker,br BRA,"FW,MF",29-337,1.3,1,0,0,3,3,1,2,1,2,0,0,0,13,2,3,40.0,Matches
Maurício Antônio,br BRA,DF,31-291,1.0,0,0,0,1,0,0,0,0,0,0,0,0,6,2,1,66.7,Matches
Gustavo Vilar,br BRA,DF,23-220,1.0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,100.0,Matches
Lucas Barbosa,br BRA,"MF,FW",22-275,1.1,0,0,0,7,5,0,1,2,2,0,0,0,8,1,4,20.0,Matches
Jesé,es ESP,MF,30-271,0.9,0,0,0,0,0,0,3,0,0,0,0,0,6,1,2,33.3,Matches
Wesley Pombo,br BRA,MF,21-175,0.6,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0.0,Matches
Ruan Lucas,br BRA,"MF,FW",19-218,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
Gabriel Silva,br BRA,MF,21-144,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
Squad Total,,,28.3,34.0,116,4,3,534,479,58,572,340,377,6,9,2,1712,515,557,48.0,
Opponent Total,,,28.4,34.0,90,3,2,505,509,45,752,295,362,7,9,1,1768,557,515,52.0,
