Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fransérgio,br BRA,MF,33-037,5.9,234,298,78.5,4171,1133,99,122,81.1,111,124,89.5,22,37,59.5,0,0.1,0.1,-0.1,3,25,3,1,21,Matches
Diogo Batista,br BRA,"DF,MF",20-087,4.7,170,231,73.6,3148,1299,73,83,88.0,71,97,73.2,23,40,57.5,1,0.6,0.5,0.4,7,20,3,1,15,Matches
Andreas Samaris,gr GRE,MF,34-164,2.0,83,92,90.2,1714,511,25,31,80.6,42,44,95.5,15,16,93.8,0,0.0,0.0,0.0,1,5,0,0,8,Matches
Maurício Garcez,br BRA,"MF,FW",26-253,5.4,81,116,69.8,1037,258,58,68,85.3,20,30,66.7,2,6,33.3,0,0.3,0.3,-0.3,4,6,4,3,9,Matches
Gabriel Boschilia,br BRA,"MF,FW",27-264,3.8,145,182,79.7,2156,634,91,96,94.8,43,53,81.1,9,26,34.6,1,0.8,0.6,0.2,5,25,2,1,18,Matches
Jhon Chancellor,ve VEN,DF,31-326,3.4,80,101,79.2,1533,602,32,36,88.9,37,43,86.0,11,21,52.4,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Hayner,br BRA,DF,28-053,3.3,94,138,68.1,1700,722,41,55,74.5,41,60,68.3,11,18,61.1,0,0.3,0.2,-0.3,5,13,3,1,13,Matches
Luan Polli,br BRA,GK,30-232,3.3,48,74,64.9,1797,1568,3,3,100.0,24,24,100.0,21,47,44.7,0,0.0,0.0,0.0,1,3,0,0,0,Matches
Júnior Urso,br BRA,MF,34-259,3.3,109,122,89.3,2056,457,40,45,88.9,57,61,93.4,10,12,83.3,0,0.1,0.0,-0.1,2,10,0,0,13,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,2.1,44,61,72.1,788,316,18,20,90.0,22,25,88.0,3,14,21.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Edu,br BRA,"FW,MF",30-264,2.0,29,47,61.7,468,116,14,23,60.9,11,15,73.3,2,2,100.0,0,0.4,0.4,-0.4,3,2,2,1,3,Matches
Marcos Vinicius,br BRA,"DF,MF",26-243,1.9,51,89,57.3,881,375,24,32,75.0,23,34,67.6,4,11,36.4,0,0.3,0.2,-0.3,2,1,0,0,3,Matches
William Pottker,br BRA,"FW,MF",29-337,1.3,28,40,70.0,391,134,18,20,90.0,7,11,63.6,2,3,66.7,0,0.1,0.0,-0.1,1,2,0,0,2,Matches
Maurício Antônio,br BRA,DF,31-291,1.0,35,49,71.4,700,322,11,14,78.6,17,20,85.0,6,13,46.2,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Gustavo Vilar,br BRA,DF,23-220,1.0,50,59,84.7,1023,279,14,17,82.4,27,32,84.4,9,10,90.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Lucas Barbosa,br BRA,"MF,FW",22-275,1.1,34,46,73.9,606,148,15,19,78.9,14,19,73.7,4,5,80.0,0,0.2,0.2,-0.2,2,3,3,1,4,Matches
Jesé,es ESP,MF,30-271,0.9,25,32,78.1,373,60,15,19,78.9,9,12,75.0,1,1,100.0,0,0.0,0.2,0.0,2,3,0,0,4,Matches
Wesley Pombo,br BRA,MF,21-175,0.6,9,12,75.0,106,20,8,9,88.9,1,1,100.0,0,0,,0,0.1,0.0,-0.1,2,2,0,0,0,Matches
Ruan Lucas,br BRA,"MF,FW",19-218,0.3,12,13,92.3,210,64,5,5,100.0,5,6,83.3,2,2,100.0,1,0.4,0.0,0.6,1,1,1,1,2,Matches
Gabriel Silva,br BRA,MF,21-144,0.1,1,1,100.0,5,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.3,34.0,10545,13855,76.1,191927,75423,4662,5457,85.4,4476,5369,83.4,1174,2310,50.8,23,22.9,21.6,0.1,267,869,188,69,1031,
Opponent Total,,,28.4,34.0,14016,17478,80.2,257687,87581,5840,6648,87.8,6249,7175,87.1,1607,2732,58.8,40,33.1,33.0,6.9,376,1251,275,88,1466,
