Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Natan,br BRA,DF,22-291,9.3,0,5,1,20.0,0.54,0.11,0.0,0.0,11.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Thiago Borbas,uy URU,FW,21-231,13.5,9,52,25,48.1,3.84,1.85,0.17,0.36,14.1,1,0,0,8.7,8.7,0.17,0.3,0.3,Matches
Marcos Vinicios Sorriso,br BRA,FW,22-274,9.9,2,31,13,41.9,3.12,1.31,0.06,0.15,18.2,5,0,0,3.1,3.1,0.1,-1.1,-1.1,Matches
Luan Cândido,br BRA,"DF,MF",22-295,9.0,1,25,10,40.0,2.77,1.11,0.04,0.1,20.2,6,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
Bruno,br BRA,"FW,MF",20-255,7.1,2,20,6,30.0,2.8,0.84,0.1,0.33,17.1,3,0,0,2.6,2.6,0.13,-0.6,-0.6,Matches
Henery Mosquera,co COL,"FW,MF",22-009,9.5,2,22,6,27.3,2.31,0.63,0.09,0.33,21.0,0,0,0,1.4,1.4,0.07,0.6,0.6,Matches
Lucão,br BRA,GK,22-271,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gustavinho,br BRA,"MF,FW",19-215,6.2,1,10,3,30.0,1.61,0.48,0.1,0.33,21.6,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Matheus Gonçalves,br BRA,"FW,MF",18-098,4.6,0,11,2,18.2,2.41,0.44,0.0,0.0,19.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
Alerrandro,br BRA,FW,23-316,3.8,1,13,3,23.1,3.43,0.79,0.08,0.33,14.3,0,0,0,3.1,3.1,0.24,-2.1,-2.1,Matches
Lucão,br BRA,DF,25-244,2.2,0,1,1,100.0,0.45,0.45,0.0,0.0,13.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Guilherme,br BRA,"DF,MF",21-283,2.4,0,3,1,33.3,1.24,0.41,0.0,0.0,28.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Ignacio Laquintana,uy URU,FW,24-296,2.0,0,4,2,50.0,1.97,0.98,0.0,0.0,26.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Talisson,br BRA,FW,21-187,1.7,3,6,4,66.7,3.58,2.38,0.5,0.75,15.9,0,0,0,1.3,1.3,0.22,1.7,1.7,Matches
Raul,br BRA,"MF,DF",27-136,1.2,0,1,0,0.0,0.84,0.0,0.0,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Yani Quintero,co COL,MF,21-280,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Cipriano,br BRA,DF,21-016,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nathan Camargo,br BRA,MF,18-122,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Praxedes,br BRA,MF,21-289,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.1,34.0,45,569,186,32.7,16.74,5.47,0.07,0.23,19.4,26,3,3,52.9,50.6,0.09,-7.9,-8.6,
Opponent Total,,,28.3,34.0,29,406,111,27.3,11.94,3.26,0.06,0.21,18.3,14,6,7,38.9,34.0,0.08,-9.9,-11.0,
