Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Eduardo Santos,br BRA,DF,25-361,13,1020.0,78.0,33.3,11.3,11,84.0,10,2,51.0,0,1.62,20.0,12.0,8.0,0.71,0.35,17.0,13.6,3.3,0.29,-0.18,Matches
Natan,br BRA,DF,22-291,10,836.0,84.0,27.3,9.3,9,85.0,8,1,71.0,0,1.2,11.0,12.0,-1.0,-0.11,-0.8,14.4,11.2,3.3,0.35,-0.09,Matches
Thiago Borbas,uy URU,FW,21-231,30,1219.0,41.0,39.8,13.5,8,71.0,2,22,30.0,2,1.63,16.0,13.0,3.0,0.22,-0.41,21.1,15.9,5.2,0.39,-0.05,Matches
Marcos Vinicios Sorriso,br BRA,FW,22-274,21,893.0,43.0,29.2,9.9,8,70.0,4,13,25.0,12,1.81,12.0,8.0,4.0,0.4,-0.1,16.2,9.3,6.9,0.7,0.4,Matches
Luan Cândido,br BRA,"DF,MF",22-295,19,812.0,43.0,26.5,9.0,8,74.0,5,11,20.0,3,1.84,11.0,9.0,2.0,0.22,-0.34,13.5,12.8,0.7,0.08,-0.45,Matches
Bruno,br BRA,"FW,MF",20-255,14,642.0,46.0,21.0,7.1,8,60.0,1,6,27.0,12,1.36,11.0,10.0,1.0,0.14,-0.42,12.5,8.0,4.5,0.63,0.27,Matches
Henery Mosquera,co COL,"FW,MF",22-009,17,857.0,50.0,28.0,9.5,7,69.0,2,10,37.0,1,1.53,17.0,9.0,8.0,0.84,0.51,17.5,10.9,6.6,0.7,0.39,Matches
Lucão,br BRA,GK,22-271,5,450.0,90.0,14.7,5.0,5,90.0,5,0,,20,1.6,10.0,8.0,2.0,0.4,-0.08,9.5,6.4,3.1,0.63,0.25,Matches
Gustavinho,br BRA,"MF,FW",19-215,16,559.0,35.0,18.3,6.2,4,67.0,1,12,24.0,18,1.88,6.0,7.0,-1.0,-0.16,-0.77,6.9,8.4,-1.5,-0.24,-0.79,Matches
Matheus Gonçalves,br BRA,"FW,MF",18-098,10,410.0,41.0,13.4,4.6,4,62.0,1,6,27.0,7,1.7,6.0,3.0,3.0,0.66,0.22,9.4,5.3,4.1,0.89,0.55,Matches
Alerrandro,br BRA,FW,23-316,12,341.0,28.0,11.1,3.8,2,64.0,0,10,21.0,10,1.67,6.0,2.0,4.0,1.06,0.66,8.0,3.2,4.8,1.27,0.96,Matches
Lucão,br BRA,DF,25-244,3,201.0,67.0,6.6,2.2,2,78.0,1,1,45.0,3,2.0,4.0,2.0,2.0,0.9,0.45,3.4,3.3,0.1,0.04,-0.4,Matches
Guilherme,br BRA,"DF,MF",21-283,8,218.0,27.0,7.1,2.4,1,80.0,0,7,20.0,20,1.75,1.0,1.0,0.0,0.0,-0.51,2.1,2.7,-0.6,-0.26,-0.73,Matches
Ignacio Laquintana,uy URU,FW,24-296,4,183.0,46.0,6.0,2.0,1,69.0,0,3,38.0,9,2.0,3.0,2.0,1.0,0.49,0.02,3.3,3.1,0.3,0.13,-0.31,Matches
Talisson,br BRA,FW,21-187,7,151.0,22.0,4.9,1.7,1,45.0,0,6,18.0,11,2.14,3.0,3.0,0.0,0.0,-0.5,2.3,1.7,0.5,0.33,-0.09,Matches
Raul,br BRA,"MF,DF",27-136,3,107.0,36.0,3.5,1.2,1,45.0,0,2,31.0,7,2.33,2.0,0.0,2.0,1.68,1.26,2.7,1.9,0.8,0.68,0.27,Matches
Yani Quintero,co COL,MF,21-280,3,101.0,34.0,3.3,1.1,1,45.0,0,2,28.0,8,2.33,0.0,0.0,0.0,0.0,-0.49,1.1,0.6,0.5,0.47,0.05,Matches
Cipriano,br BRA,DF,21-016,1,75.0,75.0,2.5,0.8,1,75.0,0,0,,4,3.0,1.0,0.0,1.0,1.2,0.75,0.8,0.3,0.5,0.61,0.2,Matches
Nathan Camargo,br BRA,MF,18-122,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,4,3.0,0.0,0.0,0.0,0.0,-0.47,0.1,0.0,0.1,0.47,0.06,Matches
Bruno Praxedes,br BRA,MF,21-289,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,13,3.0,0.0,0.0,0.0,0.0,-0.47,0.0,0.3,-0.3,-3.11,-3.53,Matches
Gabriel Caetano,br BRA,MF,21-204,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Lucas Cunha,br BRA,DF,26-305,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Everton,br BRA,FW,21-273,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Fabrício,br BRA,GK,23-162,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gustavo Henrique,br BRA,DF,18-037,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Jhonny,br BRA,DF,21-222,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Marcelinho,br BRA,FW,19-100,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Maycon,br BRA,GK,25-016,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Werik,br BRA,FW,22-038,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.1,34,3060.0,90.0,100.0,34.0,374,77.0,213,162,29.0,242,1.74,46.0,30.0,16.0,0.47,,52.9,38.9,14.1,0.41,,
Opponent Total,,,28.3,34,3060.0,90.0,100.0,34.0,374,77.0,218,157,23.0,240,0.94,30.0,46.0,-16.0,-0.47,,38.9,52.9,-14.1,-0.41,,
