Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Lucca Holanda,br BRA,FW,20-236,5.4,178,3,12,60,106,25,178,13,7,53.8,5,38.5,112,647,242,10,4,3,17,5,132,47,Matches
Alexandre Alemão,br BRA,FW,25-237,3.8,136,3,11,64,64,25,136,19,9,47.4,9,47.4,90,468,207,7,7,5,19,4,100,37,Matches
Thauan Lara,br BRA,"DF,MF",19-306,3.6,269,17,72,137,68,3,269,21,11,52.4,8,38.1,159,785,436,5,8,0,8,4,165,26,Matches
Hugo Mallo,es ESP,DF,32-155,3.6,308,16,102,158,49,6,308,3,0,0.0,3,100.0,172,798,533,4,2,0,4,2,215,15,Matches
Gabriel Baralhas,br BRA,MF,25-045,2.6,170,10,40,119,15,1,170,1,0,0.0,1,100.0,92,461,196,3,4,0,0,0,102,5,Matches
Jean Dias,br BRA,"FW,MF",33-033,3.6,169,1,13,63,94,18,169,11,5,45.5,4,36.4,103,649,297,12,10,5,9,3,115,26,Matches
Gabriel Barros,br BRA,"MF,FW",22-030,1.2,67,1,9,31,28,8,67,8,2,25.0,5,62.5,45,362,70,2,3,2,7,0,47,7,Matches
João Dalla Corte,br BRA,DF,17-170,0.2,13,0,3,5,6,0,13,0,0,,0,,6,33,16,0,1,0,2,0,7,1,Matches
Estevão,br BRA,MF,21-294,0.1,14,0,3,8,3,0,14,0,0,,0,,10,37,16,0,0,0,0,0,11,0,Matches
Lucas Ramos,br BRA,FW,22-325,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,29.3,34.0,20880,1883,5816,10562,4697,631,20877,658,338,51.4,255,38.8,12275,64762,33458,561,466,116,493,262,13806,1251,
Opponent Total,,,28.5,34.0,19461,1871,5899,9261,4503,602,19454,676,315,46.6,295,43.6,11182,58999,30042,512,417,83,428,251,12387,1289,
