Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Enner Valencia,ec ECU,FW,34-020,13.3,6,47,21,44.7,3.54,1.58,0.13,0.29,14.5,3,0,1,7.1,6.2,0.14,-1.1,-0.2,Matches
Charles Aránguiz,cl CHI,"MF,FW",34-221,11.2,0,14,1,7.1,1.25,0.09,0.0,0.0,21.4,1,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
Nicolás Hernández,co COL,DF,25-310,14.2,0,4,0,0.0,0.28,0.0,0.0,,10.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Romulo,br BRA,"MF,DF",23-268,13.2,1,13,3,23.1,0.98,0.23,0.08,0.33,23.5,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
Igor Gomes,br BRA,DF,22-263,12.6,0,9,2,22.2,0.71,0.16,0.0,0.0,17.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
Keiller,br BRA,GK,27-026,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
John,br BRA,GK,27-284,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gabriel,br BRA,MF,31-137,8.4,0,4,0,0.0,0.48,0.0,0.0,,30.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Gustavo Campanharo,br BRA,MF,31-234,7.2,0,4,3,75.0,0.55,0.42,0.0,0.0,28.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Bruno Henrique,br BRA,MF,34-034,9.1,2,17,7,41.2,1.87,0.77,0.12,0.29,25.4,3,0,0,1.1,1.1,0.06,0.9,0.9,Matches
Dalbert Henrique,br BRA,DF,30-077,5.5,0,2,0,0.0,0.36,0.0,0.0,,23.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Matheus Dias,br BRA,"MF,FW",26-290,4.5,0,1,0,0.0,0.22,0.0,0.0,,12.9,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
Rodrigo Moledo,br BRA,DF,36-028,5.3,0,1,1,100.0,0.19,0.19,0.0,0.0,14.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Lucca Holanda,br BRA,FW,20-236,5.4,0,12,3,25.0,2.22,0.56,0.0,0.0,17.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
Alexandre Alemão,br BRA,FW,25-237,3.8,1,14,3,21.4,3.71,0.79,0.07,0.33,14.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
Thauan Lara,br BRA,"DF,MF",19-306,3.6,0,5,1,20.0,1.38,0.28,0.0,0.0,27.6,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Hugo Mallo,es ESP,DF,32-155,3.6,0,5,0,0.0,1.38,0.0,0.0,,11.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
Gabriel Baralhas,br BRA,MF,25-045,2.6,0,4,1,25.0,1.53,0.38,0.0,0.0,28.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Jean Dias,br BRA,"FW,MF",33-033,3.6,1,7,2,28.6,1.96,0.56,0.14,0.5,20.3,2,0,0,1.0,1.0,0.14,0.0,0.0,Matches
Gabriel Barros,br BRA,"MF,FW",22-030,1.2,0,1,0,0.0,0.86,0.0,0.0,,13.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
João Dalla Corte,br BRA,DF,17-170,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Estevão,br BRA,MF,21-294,0.1,0,1,1,100.0,8.18,8.18,0.0,0.0,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Lucas Ramos,br BRA,FW,22-325,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,29.3,34.0,37,422,135,32.0,12.41,3.97,0.08,0.26,19.4,22,2,3,37.3,34.9,0.08,-0.3,0.1,
Opponent Total,,,28.5,34.0,42,439,144,32.8,12.91,4.24,0.08,0.25,18.2,30,6,7,43.9,38.2,0.09,-1.9,-2.2,
