Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Luis Henrique,br BRA,FW,21-345,30,11,1208.0,13.4,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,3.3,3.3,1.4,4.7,53.0,52.0,123.0,0.3,0.15,0.45,0.3,0.45,0.24,0.1,0.35,0.24,0.35,Matches
Rafael,br BRA,DF,33-138,9,8,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.2,0.3,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.05,0.01,0.05,Matches
Danilo Barbosa,br BRA,MF,27-269,20,7,741.0,8.2,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,8.0,41.0,4.0,0.24,0.0,0.24,0.24,0.24,0.06,0.01,0.07,0.06,0.07,Matches
Gabriel,br BRA,MF,30-067,13,7,619.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.0,1.6,8.0,37.0,19.0,0.0,0.15,0.15,0.0,0.15,0.08,0.14,0.23,0.08,0.23,Matches
Lucas Fernandes,br BRA,MF,26-065,12,5,464.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,0.5,1.5,13.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.21,0.09,0.3,0.21,0.3,Matches
Gustavo Sauer,br BRA,"FW,MF",30-208,6,4,258.0,2.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,5.0,13.0,18.0,0.7,0.35,1.05,0.7,1.05,0.09,0.15,0.24,0.09,0.24,Matches
Diego Costa,es ESP,FW,35-048,12,3,488.0,5.4,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.9,1.9,0.1,2.0,8.0,12.0,39.0,0.55,0.0,0.55,0.55,0.55,0.35,0.02,0.37,0.35,0.37,Matches
Philipe Sampaio,br BRA,DF,29-013,11,3,408.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.2,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Matias Segovia,py PAR,FW,20-324,20,2,645.0,7.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,1.5,2.4,42.0,31.0,72.0,0.0,0.14,0.14,0.0,0.14,0.12,0.21,0.33,0.12,0.33,Matches
JP Galvão,br BRA,DF,22-201,3,2,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Janderson,br BRA,"FW,MF",24-202,14,1,299.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,0.9,2.2,11.0,6.0,25.0,0.0,0.3,0.3,0.0,0.3,0.4,0.27,0.67,0.4,0.67,Matches
Luis Segovia,ec ECU,DF,26-029,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Nascimento,br BRA,FW,19-266,4,1,83.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.4,1.2,0.0,2.0,2.0,1.08,0.0,1.08,1.08,1.08,0.91,0.44,1.35,0.91,1.35,Matches
Bastos,ao ANG,DF,32-242,2,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Carlos Alberto,br BRA,"FW,MF",21-224,12,0,164.0,1.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,5.0,4.0,14.0,1.1,0.0,1.1,1.1,1.1,0.46,0.13,0.6,0.46,0.6,Matches
Daniel Borges,br BRA,DF,30-246,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Gatito Fernández,py PAR,GK,35-240,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Hernández,uy URU,FW,23-155,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches
Kayque,br BRA,MF,23-135,2,0,27.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.5,1.0,7.0,1.0,0.0,3.33,3.33,0.0,3.33,0.14,1.39,1.53,0.14,1.53,Matches
Mateo Ponte,uy URU,DF,20-184,1,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Piazon,br BRA,FW,29-308,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Breno,br BRA,MF,23-084,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rai,br BRA,MF,21-217,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Douglas Borges,br BRA,GK,33-239,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joel Carli,ar ARG,DF,37-036,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Fernando,br BRA,GK,22-268,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Igo Gabriel,br BRA,GK,22-042,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jacob Montes,ni NCA,MF,25-035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Newton,br BRA,DF,23-327,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wallison Silva,br BRA,DF,22-123,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David Sousa,br BRA,DF,22-143,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Henrique Vermudt,br BRA,MF,24-272,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,29.4,34,374,3060.0,34.0,53.0,38.0,91.0,49.0,4.0,6.0,82.0,3.0,45.0,40.3,29.8,70.1,579.0,1259.0,1244.0,1.56,1.12,2.68,1.44,2.56,1.32,0.88,2.2,1.19,2.06,
Opponent Total,,,28.3,34,374,3060.0,34.0,31.0,23.0,54.0,31.0,0.0,1.0,90.0,1.0,44.7,43.9,33.5,77.4,582.0,1392.0,1376.0,0.91,0.68,1.59,0.91,1.59,1.32,0.98,2.3,1.29,2.28,
