Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Janderson,br BRA,"FW,MF",24-202,3.3,150,3,10,58,86,18,150,18,8,44.4,10,55.6,85,502,226,11,5,3,18,3,96,25,Matches
Luis Segovia,ec ECU,DF,26-029,1.1,52,6,29,22,1,0,52,0,0,,0,,39,255,177,1,0,0,1,0,38,0,Matches
Matheus Nascimento,br BRA,FW,19-266,0.9,26,0,0,16,11,5,26,1,0,0.0,0,0.0,11,71,11,0,1,0,3,1,17,2,Matches
Bastos,ao ANG,DF,32-242,0.7,47,6,26,20,1,1,47,0,0,,0,,19,48,26,0,0,0,0,0,34,0,Matches
Carlos Alberto,br BRA,"FW,MF",21-224,1.8,77,4,17,29,33,10,77,13,6,46.2,5,38.5,46,358,163,5,4,1,6,5,43,14,Matches
Daniel Borges,br BRA,DF,30-246,0.5,27,1,18,7,2,1,27,0,0,,0,,13,52,5,0,0,0,1,0,12,1,Matches
Gatito Fernández,py PAR,GK,35-240,0.5,15,13,15,0,0,0,15,0,0,,0,,9,39,24,0,0,0,0,0,3,0,Matches
Diego Hernández,uy URU,FW,23-155,0.5,22,1,5,6,11,2,22,1,0,0.0,1,100.0,10,57,18,1,1,0,3,1,14,3,Matches
Kayque,br BRA,MF,23-135,0.3,27,0,6,14,7,0,27,2,0,0.0,2,100.0,16,74,38,1,0,0,0,0,20,1,Matches
Mateo Ponte,uy URU,DF,20-184,0.2,15,2,3,11,1,0,15,1,0,0.0,1,100.0,6,23,17,0,0,0,0,1,7,1,Matches
Lucas Piazon,br BRA,FW,29-308,0.2,8,0,1,4,3,0,8,0,0,,0,,5,53,2,0,0,0,0,1,5,3,Matches
Breno,br BRA,MF,23-084,0.1,9,1,5,3,1,0,9,0,0,,0,,9,35,9,0,0,0,2,1,7,0,Matches
Rai,br BRA,MF,21-217,0.0,6,0,0,3,3,0,6,0,0,,0,,6,26,8,0,1,0,1,1,7,1,Matches
Squad Total,,,29.4,34.0,19367,1919,5718,9451,4401,629,19361,725,359,49.5,293,40.4,10866,60538,30285,579,432,133,506,282,12138,1244,
Opponent Total,,,28.3,34.0,20595,1915,6067,9996,4740,627,20594,679,333,49.0,284,41.8,11778,61473,32079,582,398,124,471,273,13437,1376,
