Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
JP Galvão,br BRA,DF,22-201,2.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Janderson,br BRA,"FW,MF",24-202,3.3,0,11,2,18.2,3.31,0.6,0.0,0.0,18.5,0,0,0,1.3,1.3,0.12,-1.3,-1.3,Matches
Luis Segovia,ec ECU,DF,26-029,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus Nascimento,br BRA,FW,19-266,0.9,1,3,2,66.7,3.25,2.17,0.33,0.5,9.4,0,0,0,0.8,0.8,0.28,0.2,0.2,Matches
Bastos,ao ANG,DF,32-242,0.7,0,1,0,0.0,1.34,0.0,0.0,,8.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Carlos Alberto,br BRA,"FW,MF",21-224,1.8,2,4,2,50.0,2.2,1.1,0.5,1.0,8.9,0,0,0,0.9,0.9,0.21,1.1,1.1,Matches
Daniel Borges,br BRA,DF,30-246,0.5,0,1,1,100.0,2.0,2.0,0.0,0.0,26.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Gatito Fernández,py PAR,GK,35-240,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Hernández,uy URU,FW,23-155,0.5,0,3,2,66.7,6.59,4.39,0.0,0.0,22.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
Kayque,br BRA,MF,23-135,0.3,0,1,0,0.0,3.33,0.0,0.0,,25.3,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Mateo Ponte,uy URU,DF,20-184,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Piazon,br BRA,FW,29-308,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Breno,br BRA,MF,23-084,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rai,br BRA,MF,21-217,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,29.4,34.0,53,450,152,33.8,13.24,4.47,0.11,0.32,19.0,16,4,6,45.0,40.3,0.09,8.0,8.7,
Opponent Total,,,28.3,34.0,31,459,157,34.2,13.5,4.62,0.07,0.2,18.9,24,0,1,44.7,43.9,0.1,-13.7,-12.9,
