Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Vinícius,br BRA,FW,32-223,7.3,285,351,81.2,4695,1450,142,159,89.3,103,124,83.1,28,39,71.8,0,1.0,0.8,-1.0,8,38,12,2,44,Matches
Nathan,br BRA,"MF,FW",27-256,6.9,226,279,81.0,3430,791,124,142,87.3,74,91,81.3,17,26,65.4,1,1.0,0.9,0.0,11,24,5,0,35,Matches
Everton,br BRA,"FW,MF",26-252,11.6,279,358,77.9,4070,1128,157,186,84.4,87,105,82.9,19,27,70.4,2,1.0,1.0,1.0,18,22,16,1,45,Matches
Rodrigo Ely,br BRA,DF,30-021,5.4,120,162,74.1,2526,1113,38,44,86.4,57,65,87.7,24,46,52.2,0,0.1,0.0,-0.1,1,6,0,0,7,Matches
Pedro Geromel,br BRA,DF,38-064,5.2,195,232,84.1,3868,1486,53,56,94.6,120,132,90.9,22,40,55.0,0,0.0,0.0,0.0,0,4,0,0,7,Matches
Cuiabano,br BRA,"DF,MF",20-281,5.2,129,215,60.0,2155,834,70,91,76.9,38,63,60.3,18,39,46.2,0,0.2,0.2,-0.2,3,9,4,1,16,Matches
Lucas Besozzi,ar ARG,"FW,MF",20-306,4.4,149,195,76.4,1753,453,111,126,88.1,27,36,75.0,3,10,30.0,1,0.4,0.5,0.6,6,11,5,0,23,Matches
Ferreira,br BRA,"FW,MF",25-328,9.9,311,405,76.8,4920,1512,184,214,86.0,91,111,82.0,29,47,61.7,3,1.7,1.9,1.3,10,27,20,1,50,Matches
Gustavo Martins Santos,br BRA,"DF,MF",21-105,5.5,250,306,81.7,4896,1831,78,94,83.0,136,153,88.9,30,45,66.7,1,0.2,0.2,0.8,2,23,2,0,27,Matches
Diogo Barbosa,br BRA,DF,31-099,4.3,156,210,74.3,2015,975,101,117,86.3,47,68,69.1,3,10,30.0,0,0.2,0.2,-0.2,3,10,4,1,17,Matches
Ronald,br BRA,MF,20-286,3.5,142,172,82.6,2386,564,61,70,87.1,68,79,86.1,10,14,71.4,0,0.2,0.3,-0.2,4,14,0,0,13,Matches
Lucas Milla,br BRA,MF,20-300,3.4,94,143,65.7,1587,386,49,65,75.4,30,46,65.2,10,17,58.8,0,0.0,0.1,0.0,1,13,0,0,15,Matches
Thomas Luciano,br BRA,DF,21-314,3.5,85,128,66.4,1127,412,54,65,83.1,23,37,62.2,3,11,27.3,0,0.0,0.1,0.0,0,3,0,0,5,Matches
Lucas Silva,br BRA,MF,30-281,2.5,127,148,85.8,2042,533,65,71,91.5,52,60,86.7,8,11,72.7,0,0.0,0.0,0.0,1,13,0,0,14,Matches
Adriel,br BRA,GK,22-314,2.0,28,63,44.4,1101,947,3,3,100.0,10,10,100.0,15,50,30.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Andre Martins,br BRA,"FW,MF",21-342,3.6,89,117,76.1,1119,221,50,64,78.1,30,34,88.2,1,1,100.0,0,0.6,0.2,-0.6,3,3,1,0,14,Matches
Zinho,br BRA,"FW,MF",20-199,2.7,42,61,68.9,503,163,29,36,80.6,10,13,76.9,1,4,25.0,1,0.5,0.3,0.5,2,4,3,0,7,Matches
Josué,br BRA,MF,18-213,1.3,36,52,69.2,543,160,19,25,76.0,16,20,80.0,1,4,25.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches
Brenno,br BRA,GK,24-237,1.0,17,19,89.5,356,200,6,6,100.0,8,8,100.0,3,5,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Caíque,br BRA,GK,26-116,1.0,10,22,45.5,352,258,1,1,100.0,2,2,100.0,7,19,36.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Wesley,br BRA,DF,19-324,1.0,21,39,53.8,267,136,16,19,84.2,5,14,35.7,0,4,0.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
Juan Iturbe,py PAR,"FW,MF",30-173,0.8,19,28,67.9,261,112,12,14,85.7,5,9,55.6,1,2,50.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Nathan Fernandes,br BRA,"FW,MF",18-281,1.8,27,40,67.5,316,81,19,24,79.2,3,7,42.9,2,2,100.0,0,0.0,0.1,0.0,1,2,1,0,3,Matches
Luan Vieira,br BRA,"FW,MF",30-242,0.6,37,46,80.4,547,162,25,27,92.6,8,11,72.7,3,7,42.9,0,0.0,0.1,0.0,0,4,2,0,7,Matches
Darlan Mendes,br BRA,MF,25-222,0.5,16,18,88.9,342,92,4,5,80.0,9,10,90.0,3,3,100.0,0,0.0,0.0,0.0,1,3,0,0,1,Matches
Gustavinho,br BRA,"FW,MF",22-026,0.4,13,21,61.9,199,98,3,6,50.0,7,8,87.5,1,5,20.0,0,0.1,0.1,-0.1,1,0,1,0,2,Matches
Freddy Noguera,py PAR,FW,19-319,0.3,2,3,66.7,31,0,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Nata,br BRA,"FW,DF",22-172,0.2,11,12,91.7,199,95,4,4,100.0,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Lian,br BRA,MF,18-065,0.1,2,2,100.0,34,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
João Vitor,br BRA,MF,18-157,0.1,5,5,100.0,60,13,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,,,28.7,34.0,11882,15489,76.7,198984,80129,5763,6706,85.9,4555,5525,82.4,1122,2213,50.7,42,32.5,33.3,9.5,343,1000,270,51,1368,
Opponent Total,,,28.3,34.0,14088,17543,80.3,244211,90914,6748,7619,88.6,5592,6616,84.5,1413,2424,58.3,36,37.8,40.3,-1.8,436,1310,319,84,1512,
