Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
João Pedro,it ITA,FW,31-260,6.8,0,10,1,10.0,1.47,0.15,0.0,0.0,12.8,0,0,0,1.0,1.0,0.1,-1.0,-1.0,Matches
Fábio,br BRA,DF,33-138,7.9,0,6,0,0.0,0.76,0.0,0.0,,18.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Vinícius,br BRA,FW,32-223,7.3,1,14,5,35.7,1.93,0.69,0.07,0.2,19.8,0,0,0,1.9,1.9,0.13,-0.9,-0.9,Matches
Nathan,br BRA,"MF,FW",27-256,6.9,1,17,5,29.4,2.48,0.73,0.06,0.2,21.5,1,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Everton,br BRA,"FW,MF",26-252,11.6,5,34,13,38.2,2.93,1.12,0.15,0.38,22.5,0,0,0,3.4,3.4,0.1,1.6,1.6,Matches
Rodrigo Ely,br BRA,DF,30-021,5.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedro Geromel,br BRA,DF,38-064,5.2,0,1,0,0.0,0.19,0.0,0.0,,11.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Cuiabano,br BRA,"DF,MF",20-281,5.2,1,9,4,44.4,1.74,0.77,0.11,0.25,19.9,0,0,0,0.5,0.5,0.06,0.5,0.5,Matches
Lucas Besozzi,ar ARG,"FW,MF",20-306,4.4,1,6,5,83.3,1.35,1.13,0.17,0.2,18.6,0,0,0,0.3,0.3,0.05,0.7,0.7,Matches
Ferreira,br BRA,"FW,MF",25-328,9.9,3,23,7,30.4,2.33,0.71,0.13,0.43,18.4,1,0,0,2.5,2.5,0.11,0.5,0.5,Matches
Gustavo Martins Santos,br BRA,"DF,MF",21-105,5.5,1,7,3,42.9,1.28,0.55,0.14,0.33,9.5,0,0,0,1.0,1.0,0.15,0.0,0.0,Matches
Diogo Barbosa,br BRA,DF,31-099,4.3,0,1,0,0.0,0.23,0.0,0.0,,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Ronald,br BRA,MF,20-286,3.5,1,3,1,33.3,0.86,0.29,0.33,1.0,9.0,0,0,0,0.6,0.6,0.19,0.4,0.4,Matches
Lucas Milla,br BRA,MF,20-300,3.4,0,3,0,0.0,0.89,0.0,0.0,,19.4,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
Thomas Luciano,br BRA,DF,21-314,3.5,0,4,0,0.0,1.15,0.0,0.0,,12.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Lucas Silva,br BRA,MF,30-281,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Adriel,br BRA,GK,22-314,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andre Martins,br BRA,"FW,MF",21-342,3.6,3,13,4,30.8,3.64,1.12,0.23,0.75,12.3,0,0,0,1.2,1.2,0.09,1.8,1.8,Matches
Zinho,br BRA,"FW,MF",20-199,2.7,0,5,1,20.0,1.84,0.37,0.0,0.0,21.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Josué,br BRA,MF,18-213,1.3,0,1,0,0.0,0.77,0.0,0.0,,31.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Brenno,br BRA,GK,24-237,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Caíque,br BRA,GK,26-116,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wesley,br BRA,DF,19-324,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan Iturbe,py PAR,"FW,MF",30-173,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nathan Fernandes,br BRA,"FW,MF",18-281,1.8,1,7,3,42.9,3.87,1.66,0.14,0.33,17.8,0,0,0,0.4,0.4,0.06,0.6,0.6,Matches
Luan Vieira,br BRA,"FW,MF",30-242,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Darlan Mendes,br BRA,MF,25-222,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Gustavinho,br BRA,"FW,MF",22-026,0.4,0,1,0,0.0,2.73,0.0,0.0,,3.3,0,0,0,0.4,0.4,0.38,-0.4,-0.4,Matches
Freddy Noguera,py PAR,FW,19-319,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nata,br BRA,"FW,DF",22-172,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lian,br BRA,MF,18-065,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
João Vitor,br BRA,MF,18-157,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.7,34.0,55,442,164,37.1,13.0,4.82,0.12,0.31,18.0,15,4,6,44.4,39.8,0.09,10.6,11.2,
Opponent Total,,,28.3,34.0,49,548,162,29.6,16.12,4.76,0.08,0.28,19.2,17,4,4,49.4,46.3,0.09,-0.4,-1.3,
