Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Bruno Uvini,br BRA,DF,32-174,19,15,1403.0,15.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.7,1.4,1.0,38.0,1.0,0.06,0.0,0.06,0.06,0.06,0.05,0.05,0.09,0.05,0.09,Matches
João Pedro Pepê,br BRA,MF,25-322,15,14,1187.0,13.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.3,1.1,15.0,77.0,33.0,0.08,0.08,0.15,0.08,0.15,0.06,0.03,0.08,0.06,0.08,Matches
João Pedro,it ITA,FW,31-260,13,10,612.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,8.0,6.0,36.0,0.0,0.15,0.15,0.0,0.15,0.15,0.05,0.2,0.15,0.2,Matches
Fábio,br BRA,DF,33-138,12,9,708.0,7.9,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.8,1.0,17.0,32.0,52.0,0.0,0.25,0.25,0.0,0.25,0.03,0.1,0.12,0.03,0.12,Matches
Vinícius,br BRA,FW,32-223,14,8,654.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,1.0,2.9,11.0,44.0,39.0,0.14,0.0,0.14,0.14,0.14,0.26,0.13,0.39,0.26,0.39,Matches
Nathan,br BRA,"MF,FW",27-256,17,7,618.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.0,2.1,12.0,35.0,35.0,0.15,0.15,0.29,0.15,0.29,0.16,0.15,0.31,0.16,0.31,Matches
Everton,br BRA,"FW,MF",26-252,25,6,1045.0,11.6,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,3.4,3.4,1.0,4.4,20.0,45.0,57.0,0.43,0.17,0.6,0.43,0.6,0.29,0.09,0.38,0.29,0.38,Matches
Rodrigo Ely,br BRA,DF,30-021,7,6,485.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Pedro Geromel,br BRA,DF,38-064,7,6,468.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Cuiabano,br BRA,"DF,MF",20-281,9,5,466.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.2,0.7,12.0,16.0,30.0,0.19,0.0,0.19,0.19,0.19,0.1,0.03,0.13,0.1,0.13,Matches
Lucas Besozzi,ar ARG,"FW,MF",20-306,12,5,399.0,4.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.4,0.7,30.0,23.0,47.0,0.23,0.23,0.45,0.23,0.45,0.07,0.09,0.16,0.07,0.16,Matches
Ferreira,br BRA,"FW,MF",25-328,21,4,888.0,9.9,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,2.5,2.5,1.7,4.2,43.0,50.0,102.0,0.3,0.3,0.61,0.3,0.61,0.25,0.17,0.43,0.25,0.43,Matches
Gustavo Martins Santos,br BRA,"DF,MF",21-105,14,4,492.0,5.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.2,1.2,5.0,27.0,6.0,0.18,0.18,0.37,0.18,0.37,0.19,0.03,0.22,0.19,0.22,Matches
Diogo Barbosa,br BRA,DF,31-099,6,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,8.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches
Ronald,br BRA,MF,20-286,7,4,314.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,2.0,13.0,2.0,0.29,0.0,0.29,0.29,0.29,0.16,0.07,0.23,0.16,0.23,Matches
Lucas Milla,br BRA,MF,20-300,8,4,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,5.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches
Thomas Luciano,br BRA,DF,21-314,6,3,312.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches
Lucas Silva,br BRA,MF,30-281,4,3,222.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Adriel,br BRA,GK,22-314,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Andre Martins,br BRA,"FW,MF",21-342,18,1,321.0,3.6,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.2,1.2,0.6,1.9,6.0,14.0,26.0,0.84,0.0,0.84,0.84,0.84,0.35,0.18,0.53,0.35,0.53,Matches
Zinho,br BRA,"FW,MF",20-199,7,1,244.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.8,15.0,7.0,24.0,0.0,0.37,0.37,0.0,0.37,0.08,0.2,0.28,0.08,0.28,Matches
Josué,br BRA,MF,18-213,4,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Brenno,br BRA,GK,24-237,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caíque,br BRA,GK,26-116,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wesley,br BRA,DF,19-324,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juan Iturbe,py PAR,"FW,MF",30-173,5,1,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Fernandes,br BRA,"FW,MF",18-281,7,0,163.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,5.0,3.0,16.0,0.55,0.0,0.55,0.55,0.55,0.24,0.02,0.26,0.24,0.26,Matches
Luan Vieira,br BRA,"FW,MF",30-242,5,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Darlan Mendes,br BRA,MF,25-222,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Gustavinho,br BRA,"FW,MF",22-026,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.06,0.27,1.33,1.06,1.33,Matches
Freddy Noguera,py PAR,FW,19-319,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nata,br BRA,"FW,DF",22-172,2,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lian,br BRA,MF,18-065,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Vitor,br BRA,MF,18-157,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ronald Barcellos,br BRA,FW,21-267,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gustavo Gomes,br BRA,MF,18-004,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Zé Guilherme,br BRA,DF,18-253,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jhonata Robert,br BRA,FW,24-029,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Felipe Scheibig,br BRA,GK,23-261,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Silva,br BRA,MF,21-144,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Viery,br BRA,DF,18-326,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.7,34,374,3060.0,34.0,55.0,42.0,97.0,51.0,4.0,6.0,91.0,5.0,44.4,39.8,32.5,72.3,475.0,1368.0,1359.0,1.62,1.24,2.85,1.5,2.74,1.31,0.95,2.26,1.17,2.13,
Opponent Total,,,28.3,34,374,3060.0,34.0,49.0,36.0,85.0,45.0,4.0,4.0,104.0,7.0,49.4,46.3,37.8,84.1,748.0,1512.0,1500.0,1.44,1.06,2.5,1.32,2.38,1.45,1.11,2.57,1.36,2.47,
