Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Fábio,br BRA,DF,33-138,12,708.0,59.0,23.1,7.9,9,69.0,1,3,29.0,10,1.85,22.0,12.0,10.0,1.27,1.39,11.2,9.3,1.9,0.24,0.51,Matches
Vinícius,br BRA,FW,32-223,14,654.0,47.0,21.4,7.3,8,68.0,0,6,19.0,0,1.86,12.0,13.0,-1.0,-0.14,-0.44,12.3,12.0,0.3,0.05,0.25,Matches
Nathan,br BRA,"MF,FW",27-256,17,618.0,36.0,20.2,6.9,7,57.0,0,10,22.0,10,1.18,10.0,10.0,0.0,0.0,-0.26,9.9,9.6,0.3,0.04,0.23,Matches
Everton,br BRA,"FW,MF",26-252,25,1045.0,42.0,34.2,11.6,6,68.0,0,19,34.0,1,1.6,20.0,25.0,-5.0,-0.43,-0.97,14.7,20.8,-6.2,-0.53,-0.58,Matches
Rodrigo Ely,br BRA,DF,30-021,7,485.0,69.0,15.8,5.4,6,73.0,4,1,46.0,0,1.86,12.0,9.0,3.0,0.56,0.42,5.1,7.6,-2.5,-0.47,-0.39,Matches
Pedro Geromel,br BRA,DF,38-064,7,468.0,67.0,15.3,5.2,6,76.0,4,1,11.0,0,1.86,9.0,8.0,1.0,0.19,-0.02,5.9,7.1,-1.2,-0.23,-0.1,Matches
Cuiabano,br BRA,"DF,MF",20-281,9,466.0,52.0,15.2,5.2,5,77.0,3,4,20.0,12,2.11,9.0,9.0,0.0,0.0,-0.24,8.5,6.7,1.9,0.36,0.6,Matches
Lucas Besozzi,ar ARG,"FW,MF",20-306,12,399.0,33.0,13.0,4.4,5,46.0,0,7,24.0,6,1.58,9.0,11.0,-2.0,-0.45,-0.76,6.4,9.3,-2.9,-0.66,-0.59,Matches
Ferreira,br BRA,"FW,MF",25-328,21,888.0,42.0,29.0,9.9,4,73.0,1,17,35.0,1,1.71,20.0,13.0,7.0,0.71,0.71,12.4,10.7,1.7,0.17,0.45,Matches
Gustavo Martins Santos,br BRA,"DF,MF",21-105,14,492.0,35.0,16.1,5.5,4,90.0,4,10,13.0,9,1.71,9.0,8.0,1.0,0.18,-0.03,8.3,9.7,-1.3,-0.24,-0.11,Matches
Diogo Barbosa,br BRA,DF,31-099,6,386.0,64.0,12.6,4.3,4,90.0,4,2,13.0,1,2.17,6.0,5.0,1.0,0.23,0.03,5.8,6.4,-0.6,-0.13,0.02,Matches
Ronald,br BRA,MF,20-286,7,314.0,45.0,10.3,3.5,4,67.0,0,3,16.0,9,2.0,8.0,5.0,3.0,0.86,0.73,4.3,5.0,-0.7,-0.21,-0.07,Matches
Lucas Milla,br BRA,MF,20-300,8,303.0,38.0,9.9,3.4,4,62.0,0,4,14.0,11,2.13,7.0,6.0,1.0,0.3,0.1,4.4,5.9,-1.4,-0.43,-0.31,Matches
Thomas Luciano,br BRA,DF,21-314,6,312.0,52.0,10.2,3.5,3,83.0,1,3,21.0,2,1.83,4.0,8.0,-4.0,-1.15,-1.51,3.7,7.1,-3.4,-0.99,-0.94,Matches
Lucas Silva,br BRA,MF,30-281,4,222.0,56.0,7.3,2.5,3,70.0,0,1,12.0,5,1.75,3.0,3.0,0.0,0.0,-0.22,3.6,3.4,0.2,0.07,0.23,Matches
Adriel,br BRA,GK,22-314,2,180.0,90.0,5.9,2.0,2,90.0,2,0,,6,3.0,3.0,1.0,2.0,1.0,0.84,2.4,2.5,-0.2,-0.08,0.07,Matches
Andre Martins,br BRA,"FW,MF",21-342,18,321.0,18.0,10.5,3.6,1,60.0,0,17,15.0,16,1.33,6.0,2.0,4.0,1.12,1.02,5.5,4.0,1.5,0.42,0.64,Matches
Zinho,br BRA,"FW,MF",20-199,7,244.0,35.0,8.0,2.7,1,83.0,0,6,27.0,9,1.29,4.0,3.0,1.0,0.37,0.18,3.5,3.4,0.1,0.05,0.21,Matches
Josué,br BRA,MF,18-213,4,117.0,29.0,3.8,1.3,1,82.0,0,3,12.0,2,1.5,0.0,3.0,-3.0,-2.31,-2.61,0.1,3.2,-3.0,-2.34,-2.28,Matches
Brenno,br BRA,GK,24-237,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,7,3.0,3.0,1.0,2.0,2.0,1.85,2.4,0.8,1.5,1.52,1.72,Matches
Caíque,br BRA,GK,26-116,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,14,3.0,2.0,0.0,2.0,2.0,1.85,0.7,1.1,-0.4,-0.44,-0.3,Matches
Wesley,br BRA,DF,19-324,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,7,0.0,0.0,3.0,-3.0,-3.0,-3.3,0.1,3.2,-3.1,-3.14,-3.08,Matches
Juan Iturbe,py PAR,"FW,MF",30-173,5,68.0,14.0,2.2,0.8,1,45.0,0,4,6.0,7,1.2,1.0,1.0,0.0,0.0,-0.21,0.9,0.8,0.1,0.14,0.29,Matches
Nathan Fernandes,br BRA,"FW,MF",18-281,7,163.0,23.0,5.3,1.8,0,,0,7,23.0,7,2.29,6.0,3.0,3.0,1.66,1.53,1.9,2.4,-0.5,-0.27,-0.13,Matches
Luan Vieira,br BRA,"FW,MF",30-242,5,50.0,10.0,1.6,0.6,0,,0,5,10.0,11,2.0,0.0,1.0,-1.0,-1.8,-2.04,0.3,0.8,-0.5,-0.95,-0.82,Matches
Darlan Mendes,br BRA,MF,25-222,1,45.0,45.0,1.5,0.5,0,,0,1,45.0,6,3.0,0.0,0.0,0.0,0.0,-0.21,1.2,0.6,0.6,1.24,1.4,Matches
Gustavinho,br BRA,"FW,MF",22-026,2,33.0,17.0,1.1,0.4,0,,0,2,17.0,14,0.0,0.0,1.0,-1.0,-2.73,-2.97,1.1,1.5,-0.4,-1.12,-0.99,Matches
Freddy Noguera,py PAR,FW,19-319,1,30.0,30.0,1.0,0.3,0,,0,1,30.0,0,3.0,0.0,0.0,0.0,0.0,-0.21,0.1,0.3,-0.2,-0.52,-0.37,Matches
Nata,br BRA,"FW,DF",22-172,2,16.0,8.0,0.5,0.2,0,,0,2,8.0,15,3.0,0.0,0.0,0.0,0.0,-0.21,0.4,0.1,0.3,2.08,2.24,Matches
Lian,br BRA,MF,18-065,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,3,3.0,1.0,0.0,1.0,10.0,9.82,0.0,0.3,-0.2,-2.39,-2.25,Matches
João Vitor,br BRA,MF,18-157,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,4,0.0,0.0,1.0,-1.0,-11.25,-11.49,0.1,0.4,-0.4,-4.37,-4.23,Matches
Ronald Barcellos,br BRA,FW,21-267,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gustavo Gomes,br BRA,MF,18-004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Zé Guilherme,br BRA,DF,18-253,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jhonata Robert,br BRA,FW,24-029,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Felipe Scheibig,br BRA,GK,23-261,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Gabriel Silva,br BRA,MF,21-144,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Viery,br BRA,DF,18-326,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.7,34,3060.0,90.0,100.0,34.0,374,80.0,213,161,23.0,246,1.74,57.0,50.0,7.0,0.21,,44.4,49.4,-5.0,-0.15,,
Opponent Total,,,28.3,34,3060.0,90.0,100.0,34.0,374,80.0,208,162,21.0,243,1.12,50.0,57.0,-7.0,-0.21,,49.4,44.4,5.0,0.15,,
