Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Cuiabano,br BRA,"DF,MF",20-281,5.2,13,2.52,9,1,1,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Besozzi,ar ARG,"FW,MF",20-306,4.4,14,3.16,10,0,2,1,1,0,2,0.45,2,0,0,0,0,0,Matches
Ferreira,br BRA,"FW,MF",25-328,9.9,36,3.64,24,2,6,2,2,0,7,0.71,4,1,1,1,0,0,Matches
Gustavo Martins Santos,br BRA,"DF,MF",21-105,5.5,2,0.37,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Diogo Barbosa,br BRA,DF,31-099,4.3,12,2.79,7,1,3,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Ronald,br BRA,MF,20-286,3.5,7,2.01,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Milla,br BRA,MF,20-300,3.4,4,1.18,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Thomas Luciano,br BRA,DF,21-314,3.5,3,0.87,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Silva,br BRA,MF,30-281,2.5,3,1.22,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Adriel,br BRA,GK,22-314,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andre Martins,br BRA,"FW,MF",21-342,3.6,8,2.24,5,0,0,2,0,1,0,0.0,0,0,0,0,0,0,Matches
Zinho,br BRA,"FW,MF",20-199,2.7,5,1.86,4,0,0,0,0,1,1,0.37,1,0,0,0,0,0,Matches
Josué,br BRA,MF,18-213,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Brenno,br BRA,GK,24-237,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Caíque,br BRA,GK,26-116,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wesley,br BRA,DF,19-324,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Juan Iturbe,py PAR,"FW,MF",30-173,0.8,1,1.32,0,0,0,0,0,1,1,1.32,0,0,0,0,0,1,Matches
Nathan Fernandes,br BRA,"FW,MF",18-281,1.8,5,2.78,2,0,2,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Luan Vieira,br BRA,"FW,MF",30-242,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Darlan Mendes,br BRA,MF,25-222,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavinho,br BRA,"FW,MF",22-026,0.4,1,2.81,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Freddy Noguera,py PAR,FW,19-319,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nata,br BRA,"FW,DF",22-172,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lian,br BRA,MF,18-065,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
João Vitor,br BRA,MF,18-157,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,28.7,34.0,804,23.65,556,93,53,50,39,13,98,2.88,70,9,4,7,4,4,
Opponent Total,,,28.3,34.0,987,29.03,722,91,72,53,35,14,85,2.5,51,11,10,8,4,1,
