Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Matheus Araújo,br BRA,"MF,FW",21-186,12,408.0,34.0,13.3,4.5,2,65.0,0,10,28.0,14,1.33,4.0,6.0,-2.0,-0.44,-0.51,5.2,7.6,-2.4,-0.53,-0.34,Matches
Felipe Augusto,br BRA,"FW,MF",19-279,12,286.0,24.0,9.3,3.2,2,62.0,0,10,16.0,16,1.17,3.0,5.0,-2.0,-0.63,-0.69,3.4,5.1,-1.7,-0.52,-0.31,Matches
Du Queiroz,br BRA,"MF,DF",23-309,3,176.0,59.0,5.8,2.0,2,88.0,1,1,1.0,0,1.0,2.0,6.0,-4.0,-2.05,-2.17,1.0,2.8,-1.8,-0.93,-0.73,Matches
Léo Mana,br BRA,DF,19-232,3,134.0,45.0,4.4,1.5,2,56.0,0,1,23.0,4,0.67,2.0,2.0,0.0,0.0,0.0,1.4,3.3,-1.9,-1.26,-1.07,Matches
Chrystian Barletta,br BRA,MF,22-142,3,127.0,42.0,4.2,1.4,2,57.0,0,1,13.0,6,1.0,2.0,2.0,0.0,0.0,0.0,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",26-078,11,308.0,28.0,10.1,3.4,1,45.0,0,10,26.0,1,1.09,4.0,5.0,-1.0,-0.29,-0.32,2.4,8.7,-6.2,-1.82,-1.76,Matches
Paulinho,br BRA,"MF,FW",35-122,4,148.0,37.0,4.8,1.6,1,90.0,1,3,19.0,2,0.25,2.0,3.0,-1.0,-0.61,-0.64,1.8,1.5,0.3,0.16,0.42,Matches
Víctor Cantillo,co COL,MF,30-040,4,145.0,36.0,4.7,1.6,1,56.0,0,3,30.0,8,1.0,3.0,4.0,-1.0,-0.62,-0.65,1.6,3.5,-1.9,-1.2,-1.0,Matches
Fabián Balbuena,py PAR,DF,32-093,1,89.0,89.0,2.9,1.0,1,89.0,0,0,,3,0.0,1.0,2.0,-1.0,-1.01,-1.04,0.5,1.0,-0.6,-0.58,-0.36,Matches
Giovane,br BRA,FW,20-000,2,55.0,28.0,1.8,0.6,0,,0,2,28.0,4,0.5,2.0,0.0,2.0,3.27,3.33,0.7,1.6,-0.9,-1.46,-1.24,Matches
Carlos Miguel,br BRA,GK,25-046,1,20.0,20.0,0.7,0.2,0,,0,1,20.0,33,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,-0.4,-1.64,-1.41,Matches
Júnior Moraes,ua UKR,DF,36-234,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,0.0,0.0,1.0,-1.0,-90.0,-90.03,0.0,0.2,-0.2,-15.84,-15.61,Matches
Matheus Donelli,br BRA,GK,21-191,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Ryan Gustavo,br BRA,MF,20-132,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Pedro,br BRA,DF,19-328,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Rafael Ramos,pt POR,DF,28-319,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Renato Santos,br BRA,DF,19-044,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,28.1,34,3060.0,90.0,100.0,34.0,374,79.0,211,161,25.0,245,1.29,39.0,39.0,0.0,0.0,,35.5,43.6,-8.1,-0.24,,
Opponent Total,,,28.6,34,3060.0,90.0,100.0,34.0,374,79.0,218,154,20.0,249,1.29,39.0,39.0,0.0,0.0,,43.6,35.5,8.1,0.24,,
