Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Caetano,br BRA,DF,24-153,11.4,608.0,679.0,89.5,13088.0,4198.0,154.0,163.0,94.5,362.0,389.0,93.1,91.0,123.0,74.0,0,0.0,0.1,0.0,0.0,30.0,0.0,0.0,30.0,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",23-246,9.7,247.0,344.0,71.8,3991.0,1174.0,128.0,151.0,84.8,83.0,110.0,75.5,25.0,50.0,50.0,1,1.2,1.5,-0.2,14.0,23.0,9.0,4.0,30.0,Matches
Ángel Romero,py PAR,FW,31-143,9.7,247.0,363.0,68.0,3352.0,1100.0,151.0,178.0,84.8,68.0,103.0,66.0,12.0,31.0,38.7,1,2.0,1.3,-1.0,17.0,19.0,11.0,10.0,30.0,Matches
Adson,br BRA,"FW,MF",23-049,9.5,315.0,389.0,81.0,4735.0,1211.0,185.0,209.0,88.5,94.0,123.0,76.4,21.0,32.0,65.6,1,1.0,1.4,0.0,15.0,32.0,13.0,1.0,53.0,Matches
Wesley Ribeiro,br BRA,"FW,MF",18-264,8.0,147.0,211.0,69.7,2354.0,577.0,81.0,103.0,78.6,53.0,65.0,81.5,10.0,24.0,41.7,1,0.7,0.7,0.3,12.0,10.0,9.0,2.0,20.0,Matches
Budiga Roni,br BRA,MF,24-223,7.5,356.0,411.0,86.6,5895.0,1525.0,170.0,185.0,91.9,151.0,172.0,87.8,26.0,36.0,72.2,0,0.3,0.2,-0.3,5.0,26.0,2.0,0.0,24.0,Matches
Matías Rojas,py PAR,"MF,FW",28-021,6.9,242.0,332.0,72.9,4116.0,1262.0,129.0,151.0,85.4,71.0,92.0,77.2,31.0,65.0,47.7,1,0.8,0.9,0.2,14.0,40.0,0.0,0.0,30.0,Matches
Pedrinho Santos,br BRA,"FW,MF",17-292,6.4,137.0,193.0,71.0,2027.0,573.0,83.0,100.0,83.0,47.0,63.0,74.6,5.0,11.0,45.5,0,0.2,0.3,-0.2,6.0,11.0,4.0,1.0,17.0,Matches
Guilherme Biro,br BRA,"FW,MF",19-218,5.6,148.0,187.0,79.1,1944.0,486.0,91.0,104.0,87.5,41.0,51.0,80.4,4.0,9.0,44.4,0,0.5,0.4,-0.5,6.0,8.0,5.0,1.0,17.0,Matches
Matheus Araújo,br BRA,"MF,FW",21-186,4.5,167.0,208.0,80.3,2391.0,494.0,105.0,118.0,89.0,47.0,58.0,81.0,8.0,14.0,57.1,0,0.3,0.4,-0.3,8.0,18.0,2.0,1.0,19.0,Matches
Felipe Augusto,br BRA,"FW,MF",19-279,3.2,30.0,50.0,60.0,349.0,41.0,21.0,27.0,77.8,5.0,15.0,33.3,1.0,1.0,100.0,0,0.0,0.1,0.0,1.0,2.0,0.0,0.0,3.0,Matches
Du Queiroz,br BRA,"MF,DF",23-309,2.0,67.0,85.0,78.8,991.0,382.0,42.0,44.0,95.5,22.0,28.0,78.6,3.0,9.0,33.3,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,Matches
Léo Mana,br BRA,DF,19-232,1.5,82.0,101.0,81.2,1326.0,261.0,40.0,45.0,88.9,34.0,44.0,77.3,6.0,7.0,85.7,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,Matches
Chrystian Barletta,br BRA,MF,22-142,1.4,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",26-078,3.4,88.0,106.0,83.0,1312.0,331.0,51.0,57.0,89.5,31.0,38.0,81.6,5.0,8.0,62.5,0,0.3,0.7,-0.3,3.0,5.0,2.0,2.0,5.0,Matches
Paulinho,br BRA,"MF,FW",35-122,1.6,53.0,64.0,82.8,908.0,157.0,27.0,29.0,93.1,19.0,22.0,86.4,7.0,11.0,63.6,0,0.3,0.1,-0.3,2.0,3.0,2.0,0.0,5.0,Matches
Víctor Cantillo,co COL,MF,30-040,1.6,71.0,84.0,84.5,1335.0,424.0,28.0,30.0,93.3,32.0,35.0,91.4,11.0,15.0,73.3,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,Matches
Fabián Balbuena,py PAR,DF,32-093,1.0,48.0,60.0,80.0,908.0,356.0,16.0,17.0,94.1,27.0,31.0,87.1,4.0,11.0,36.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches
Giovane,br BRA,FW,20-000,0.6,6.0,9.0,66.7,49.0,5.0,4.0,4.0,100.0,0.0,0.0,,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Carlos Miguel,br BRA,GK,25-046,0.2,5.0,10.0,50.0,258.0,260.0,0.0,0.0,,0.0,0.0,,5.0,10.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior Moraes,ua UKR,DF,36-234,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.1,34.0,13482.0,16667.0,80.9,239621.0,86514.0,6017.0,6720.0,89.5,5801.0,6746.0,86.0,1371.0,2407.0,57.0,21,22.3,22.5,-1.3,303.0,1038.0,190.0,60.0,1187.0,
Opponent Total,,,28.6,34.0,14736.0,17942.0,82.1,254277.0,86822.0,6915.0,7685.0,90.0,6113.0,6981.0,87.6,1356.0,2321.0,58.4,28,31.8,36.1,-3.8,435.0,1305.0,307.0,94.0,1584.0,
