Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Caetano,br BRA,DF,24-153,11.4,3,0,0,7,7,0,0,18,7,0.0,1.0,0,55.0,16.0,13.0,55.2,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",23-246,9.7,3,0,0,19,13,1,43,8,13,1.0,0.0,0,43.0,1.0,10.0,9.1,Matches
Ángel Romero,py PAR,FW,31-143,9.7,2,0,0,7,25,2,50,4,10,0.0,0.0,0,51.0,18.0,20.0,47.4,Matches
Adson,br BRA,"FW,MF",23-049,9.5,0,0,0,11,20,5,10,8,26,0.0,0.0,0,52.0,7.0,4.0,63.6,Matches
Wesley Ribeiro,br BRA,"FW,MF",18-264,8.0,2,0,0,9,30,1,23,5,10,1.0,0.0,0,38.0,1.0,7.0,12.5,Matches
Budiga Roni,br BRA,MF,24-223,7.5,2,0,0,15,3,0,1,6,13,0.0,0.0,0,42.0,3.0,4.0,42.9,Matches
Matías Rojas,py PAR,"MF,FW",28-021,6.9,1,0,0,8,4,0,34,1,4,0.0,0.0,0,39.0,5.0,4.0,55.6,Matches
Pedrinho Santos,br BRA,"FW,MF",17-292,6.4,1,0,0,12,21,2,16,3,4,1.0,0.0,0,22.0,5.0,12.0,29.4,Matches
Guilherme Biro,br BRA,"FW,MF",19-218,5.6,2,0,0,13,16,2,12,1,4,0.0,0.0,0,36.0,4.0,7.0,36.4,Matches
Matheus Araújo,br BRA,"MF,FW",21-186,4.5,0,0,0,9,8,1,10,7,5,0.0,0.0,0,37.0,4.0,8.0,33.3,Matches
Felipe Augusto,br BRA,"FW,MF",19-279,3.2,0,0,0,8,10,1,1,1,2,0.0,0.0,0,11.0,12.0,13.0,48.0,Matches
Du Queiroz,br BRA,"MF,DF",23-309,2.0,1,0,0,6,1,0,0,3,1,0.0,0.0,0,18.0,1.0,1.0,50.0,Matches
Léo Mana,br BRA,DF,19-232,1.5,1,0,0,2,0,0,2,2,2,0.0,0.0,0,6.0,4.0,1.0,80.0,Matches
Chrystian Barletta,br BRA,MF,22-142,1.4,0,0,0,3,4,0,2,1,3,,,0,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",26-078,3.4,2,0,0,4,10,0,10,1,5,0.0,0.0,0,20.0,4.0,5.0,44.4,Matches
Paulinho,br BRA,"MF,FW",35-122,1.6,0,0,0,2,2,0,1,1,3,0.0,0.0,0,8.0,2.0,3.0,40.0,Matches
Víctor Cantillo,co COL,MF,30-040,1.6,0,0,0,2,3,0,0,5,4,0.0,0.0,0,11.0,2.0,0.0,100.0,Matches
Fabián Balbuena,py PAR,DF,32-093,1.0,0,0,0,1,0,0,0,3,0,0.0,0.0,0,1.0,4.0,2.0,66.7,Matches
Giovane,br BRA,FW,20-000,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,2.0,2.0,50.0,Matches
Carlos Miguel,br BRA,GK,25-046,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,Matches
Júnior Moraes,ua UKR,DF,36-234,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches
Squad Total,,,28.1,34.0,86,2,0,445,459,50,569,298,332,5.0,5.0,1,1619.0,477.0,426.0,52.8,
Opponent Total,,,28.6,34.0,89,6,4,485,432,35,798,314,317,4.0,6.0,2,1762.0,427.0,478.0,47.2,
