Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",23-246,9.7,30.0,3.1,17.0,7.0,3.0,1.0,1.0,1.0,3.0,0.31,2.0,0.0,0.0,0.0,1.0,0.0,Matches
Ángel Romero,py PAR,FW,31-143,9.7,30.0,3.09,23.0,0.0,4.0,2.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Adson,br BRA,"FW,MF",23-049,9.5,33.0,3.47,25.0,0.0,5.0,1.0,1.0,1.0,3.0,0.32,2.0,0.0,1.0,0.0,0.0,0.0,Matches
Wesley Ribeiro,br BRA,"FW,MF",18-264,8.0,28.0,3.49,17.0,1.0,9.0,0.0,1.0,0.0,4.0,0.5,2.0,0.0,1.0,0.0,1.0,0.0,Matches
Budiga Roni,br BRA,MF,24-223,7.5,12.0,1.6,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Rojas,py PAR,"MF,FW",28-021,6.9,21.0,3.06,10.0,8.0,1.0,2.0,0.0,0.0,3.0,0.44,0.0,2.0,0.0,1.0,0.0,0.0,Matches
Pedrinho Santos,br BRA,"FW,MF",17-292,6.4,19.0,2.95,13.0,0.0,2.0,0.0,4.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Biro,br BRA,"FW,MF",19-218,5.6,19.0,3.4,13.0,0.0,2.0,2.0,2.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Araújo,br BRA,"MF,FW",21-186,4.5,14.0,3.1,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Augusto,br BRA,"FW,MF",19-279,3.2,4.0,1.25,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Du Queiroz,br BRA,"MF,DF",23-309,2.0,3.0,1.53,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Mana,br BRA,DF,19-232,1.5,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chrystian Barletta,br BRA,MF,22-142,1.4,,,,,,,,,,,,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",26-078,3.4,7.0,2.05,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulinho,br BRA,"MF,FW",35-122,1.6,6.0,3.65,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Víctor Cantillo,co COL,MF,30-040,1.6,1.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabián Balbuena,py PAR,DF,32-093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovane,br BRA,FW,20-000,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Miguel,br BRA,GK,25-046,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior Moraes,ua UKR,DF,36-234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,28.1,34.0,704.0,20.71,495.0,75.0,45.0,42.0,34.0,13.0,61.0,1.79,40.0,4.0,2.0,8.0,6.0,1.0,
Opponent Total,,,28.6,34.0,1010.0,29.71,751.0,76.0,63.0,58.0,48.0,14.0,70.0,2.06,54.0,4.0,4.0,4.0,3.0,1.0,
