Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Ramiro Benetti,br BRA,MF,30-186,6,407.0,68.0,13.3,4.5,6,68.0,0,0,,0,2.0,6.0,3.0,3.0,0.66,0.7,6.5,5.2,1.3,0.29,0.24,Matches
Helibelton Palacios,co COL,DF,30-166,9,539.0,60.0,17.6,6.0,5,80.0,2,4,34.0,11,0.56,3.0,8.0,-5.0,-0.83,-1.08,6.2,7.2,-1.0,-0.16,-0.3,Matches
Richard,br BRA,MF,29-279,4,345.0,86.0,11.3,3.8,4,86.0,3,0,,0,2.25,7.0,3.0,4.0,1.04,1.11,5.5,4.6,0.9,0.23,0.16,Matches
Ian Luccas,br BRA,MF,20-286,10,297.0,30.0,9.7,3.3,3,78.0,0,7,9.0,15,1.5,4.0,5.0,-1.0,-0.3,-0.4,3.5,4.4,-0.8,-0.25,-0.38,Matches
Kaiki,br BRA,"DF,FW",20-261,7,213.0,30.0,7.0,2.4,3,62.0,0,4,7.0,18,1.14,1.0,3.0,-2.0,-0.85,-0.97,1.3,4.2,-2.8,-1.2,-1.38,Matches
Wallisson Luiz,br BRA,MF,26-062,11,392.0,36.0,12.8,4.4,2,78.0,0,9,26.0,3,0.91,4.0,6.0,-2.0,-0.46,-0.59,7.3,6.9,0.3,0.08,-0.01,Matches
Henrique Dourado,br BRA,FW,34-070,11,342.0,31.0,11.2,3.8,2,76.0,1,9,21.0,3,1.09,1.0,2.0,-1.0,-0.26,-0.36,7.3,5.2,2.1,0.56,0.53,Matches
Stênio Toledo,br BRA,"FW,MF",20-233,13,292.0,22.0,9.5,3.2,2,66.0,0,11,15.0,13,1.23,4.0,0.0,4.0,1.23,1.3,6.0,3.0,3.0,0.93,0.93,Matches
Igor Marques,br BRA,DF,24-320,4,119.0,30.0,3.9,1.3,1,57.0,0,3,21.0,9,1.0,3.0,2.0,1.0,0.76,0.73,1.5,3.1,-1.6,-1.21,-1.35,Matches
Robert,br BRA,"MF,FW",18-225,5,108.0,22.0,3.5,1.2,1,57.0,0,4,13.0,10,1.0,1.0,1.0,0.0,0.0,-0.06,2.3,2.0,0.2,0.2,0.12,Matches
Anderson,br BRA,GK,25-264,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,31,0.5,0.0,0.0,0.0,0.0,-0.06,0.9,0.1,0.8,0.84,0.77,Matches
Rafael Bilu,br BRA,FW,24-217,4,86.0,22.0,2.8,1.0,1,8.0,0,3,26.0,0,2.25,4.0,1.0,3.0,3.14,3.17,2.6,1.7,0.9,0.97,0.91,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,2,66.0,33.0,2.2,0.7,1,56.0,0,1,10.0,11,3.0,2.0,0.0,2.0,2.73,2.73,1.4,1.0,0.5,0.64,0.57,Matches
Paulo Vitor,br BRA,"MF,DF",24-153,8,125.0,16.0,4.1,1.4,0,,0,8,16.0,11,0.88,0.0,1.0,-1.0,-0.72,-0.81,2.2,2.2,0.0,-0.02,-0.11,Matches
João Wellington,br BRA,"MF,DF",19-326,3,81.0,27.0,2.6,0.9,0,,0,3,27.0,4,2.33,2.0,1.0,1.0,1.11,1.08,1.3,1.1,0.1,0.16,0.08,Matches
João Marcelo,br BRA,DF,23-164,2,50.0,25.0,1.6,0.6,0,,0,2,25.0,14,1.5,0.0,2.0,-2.0,-3.6,-3.72,0.4,1.1,-0.7,-1.33,-1.44,Matches
Daniel,br BRA,MF,21-199,4,24.0,6.0,0.8,0.3,0,,0,4,6.0,9,0.0,0.0,0.0,0.0,0.0,-0.06,1.2,0.4,0.8,2.87,2.8,Matches
Fernando Henrique,br BRA,MF,22-176,5,22.0,4.0,0.7,0.2,0,,0,5,4.0,15,1.8,0.0,0.0,0.0,0.0,-0.06,0.4,1.1,-0.8,-3.04,-3.15,Matches
Luis,br BRA,FW,18-226,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,3,0.0,0.0,0.0,0.0,0.0,-0.06,0.1,0.0,0.1,2.01,1.93,Matches
Gabriel Mesquita,br BRA,GK,25-071,0,,,0.0,0.0,0,,0,0,,6,0.0,0.0,1.0,-1.0,,,,,,,,Matches
Arielson,br BRA,FW,19-080,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Wesley Gasolina,br BRA,MF,23-256,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Henrique,br BRA,MF,20-275,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Ruan Índio,br BRA,FW,17-106,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Juan,br BRA,FW,22-259,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
João Pedro,br BRA,FW,20-295,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,28.8,34,3060.0,90.0,100.0,34.0,374,81.0,218,154,21.0,250,1.21,32.0,30.0,2.0,0.06,,40.9,38.0,2.9,0.08,,
Opponent Total,,,28.3,34,3060.0,90.0,100.0,34.0,374,81.0,215,159,25.0,243,1.47,30.0,32.0,-2.0,-0.06,,38.0,40.9,-2.9,-0.08,,
