Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Ramiro Benetti,br BRA,MF,30-186,4.5,211,250,84.4,3126,1004,125,138,90.6,72,85,84.7,10,14,71.4,1,0.6,0.9,0.4,5,27,6,2,26,Matches
Helibelton Palacios,co COL,DF,30-166,6.0,184,249,73.9,2678,1333,109,124,87.9,61,86,70.9,11,20,55.0,0,0.1,0.2,-0.1,2,15,3,1,27,Matches
Richard,br BRA,MF,29-279,3.8,223,253,88.1,4000,882,92,102,90.2,104,114,91.2,21,26,80.8,0,0.1,0.1,-0.1,3,19,0,0,8,Matches
Ian Luccas,br BRA,MF,20-286,3.3,54,76,71.1,764,206,29,42,69.0,23,31,74.2,0,0,,1,0.8,0.5,0.2,4,6,1,0,8,Matches
Kaiki,br BRA,"DF,FW",20-261,2.4,68,99,68.7,1273,553,26,33,78.8,37,52,71.2,5,9,55.6,0,0.3,0.1,-0.3,1,4,1,1,3,Matches
Wallisson Luiz,br BRA,MF,26-062,4.4,128,161,79.5,2244,598,62,75,82.7,44,50,88.0,17,20,85.0,0,0.1,0.1,-0.1,3,15,2,0,22,Matches
Henrique Dourado,br BRA,FW,34-070,3.8,44,64,68.8,526,107,24,32,75.0,12,16,75.0,1,3,33.3,0,0.7,0.5,-0.7,5,2,2,0,4,Matches
Stênio Toledo,br BRA,"FW,MF",20-233,3.2,87,116,75.0,1204,256,61,73,83.6,24,31,77.4,1,3,33.3,0,0.4,0.3,-0.4,4,6,3,1,7,Matches
Igor Marques,br BRA,DF,24-320,1.3,56,83,67.5,905,378,26,34,76.5,26,37,70.3,3,5,60.0,1,0.4,0.2,0.6,4,2,4,4,10,Matches
Robert,br BRA,"MF,FW",18-225,1.2,18,24,75.0,221,31,12,13,92.3,5,8,62.5,0,2,0.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Anderson,br BRA,GK,25-264,1.0,14,18,77.8,377,269,4,4,100.0,7,8,87.5,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Rafael Bilu,br BRA,FW,24-217,1.0,29,36,80.6,443,74,21,21,100.0,5,7,71.4,3,5,60.0,0,0.8,0.6,-0.8,1,1,1,0,2,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,0.7,26,32,81.3,511,207,4,5,80.0,21,22,95.5,0,4,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Paulo Vitor,br BRA,"MF,DF",24-153,1.4,67,76,88.2,1131,235,36,37,97.3,21,24,87.5,10,10,100.0,0,0.1,0.2,-0.1,2,7,2,2,7,Matches
João Wellington,br BRA,"MF,DF",19-326,0.9,23,29,79.3,335,110,14,15,93.3,9,12,75.0,0,2,0.0,0,0.0,0.6,0.0,0,1,0,0,0,Matches
João Marcelo,br BRA,DF,23-164,0.6,31,35,88.6,563,228,15,16,93.8,13,14,92.9,3,5,60.0,0,0.0,0.0,0.0,0,3,0,0,5,Matches
Daniel,br BRA,MF,21-199,0.3,30,33,90.9,599,94,9,10,90.0,16,16,100.0,5,6,83.3,0,0.0,0.1,0.0,0,3,3,0,7,Matches
Fernando Henrique,br BRA,MF,22-176,0.2,9,12,75.0,177,27,3,4,75.0,3,4,75.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Luis,br BRA,FW,18-226,0.1,2,5,40.0,27,1,1,3,33.3,1,2,50.0,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,Matches
Squad Total,,,28.8,34.0,12925,16402,78.8,242927,87597,5296,6105,86.7,5791,6728,86.1,1624,2749,59.1,23,30.6,32.4,-7.6,357,1172,270,81,1450,
Opponent Total,,,28.3,34.0,12073,15468,78.1,216447,78933,5421,6167,87.9,5087,6005,84.7,1283,2444,52.5,21,28.1,26.1,-7.1,279,1019,218,55,1247,
