Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Nikão,br BRA,"FW,MF",31-118,8.3,434,2,44,169,223,24,434,12,8,66.7,3,25.0,268,1333,537,11,12,3,13,7,299,86,Matches
Rafael Elias,br BRA,FW,24-226,5.6,157,5,7,65,86,23,157,11,5,45.5,6,54.5,85,313,111,7,4,3,8,8,116,32,Matches
Neto Moura,br BRA,MF,27-110,5.5,306,5,45,185,78,6,306,4,4,100.0,0,0.0,163,660,288,3,3,3,5,2,199,17,Matches
Ramiro Benetti,br BRA,MF,30-186,4.5,283,2,36,178,75,7,283,6,3,50.0,2,33.3,150,570,279,4,4,1,7,1,193,13,Matches
Helibelton Palacios,co COL,DF,30-166,6.0,323,21,60,147,117,6,323,10,3,30.0,6,60.0,144,599,307,6,6,0,11,6,167,33,Matches
Richard,br BRA,MF,29-279,3.8,296,8,72,189,39,8,296,5,2,40.0,3,60.0,170,505,168,1,2,0,3,3,204,4,Matches
Ian Luccas,br BRA,MF,20-286,3.3,117,9,28,54,37,5,117,7,2,28.6,5,71.4,57,231,94,0,1,0,6,3,68,15,Matches
Kaiki,br BRA,"DF,FW",20-261,2.4,130,7,39,62,30,2,130,13,7,53.8,5,38.5,45,273,145,3,3,0,7,2,46,8,Matches
Wallisson Luiz,br BRA,MF,26-062,4.4,237,8,40,139,63,18,237,22,13,59.1,8,36.4,121,497,216,5,5,2,15,8,147,12,Matches
Henrique Dourado,br BRA,FW,34-070,3.8,113,3,8,54,54,21,113,3,1,33.3,2,66.7,74,274,90,4,4,3,21,6,99,19,Matches
Stênio Toledo,br BRA,"FW,MF",20-233,3.2,169,4,21,56,96,17,169,14,4,28.6,9,64.3,120,856,322,13,5,6,11,10,125,44,Matches
Igor Marques,br BRA,DF,24-320,1.3,97,4,27,40,33,1,97,0,0,,0,,48,314,185,8,3,0,3,5,53,10,Matches
Robert,br BRA,"MF,FW",18-225,1.2,46,1,10,12,24,5,46,3,1,33.3,2,66.7,27,151,86,3,2,1,5,0,34,13,Matches
Anderson,br BRA,GK,25-264,1.0,18,14,18,0,0,0,18,0,0,,0,,12,33,29,0,0,0,0,0,11,0,Matches
Rafael Bilu,br BRA,FW,24-217,1.0,57,0,5,21,34,7,57,8,5,62.5,2,25.0,37,219,132,5,3,3,5,0,36,8,Matches
Reynaldo Cesar Moraes,br BRA,DF,26-325,0.7,36,3,23,13,0,0,36,0,0,,0,,27,161,112,0,0,0,0,0,28,0,Matches
Paulo Vitor,br BRA,"MF,DF",24-153,1.4,91,3,12,40,40,1,91,4,1,25.0,3,75.0,76,498,150,2,2,0,2,2,72,19,Matches
João Wellington,br BRA,"MF,DF",19-326,0.9,42,3,10,20,12,4,42,4,2,50.0,2,50.0,20,91,38,0,1,0,2,1,21,1,Matches
João Marcelo,br BRA,DF,23-164,0.6,41,6,21,17,3,0,41,0,0,,0,,21,119,78,1,1,0,0,0,24,0,Matches
Daniel,br BRA,MF,21-199,0.3,43,2,6,14,25,0,43,9,6,66.7,1,11.1,36,215,90,2,4,0,3,1,39,4,Matches
Fernando Henrique,br BRA,MF,22-176,0.2,23,2,3,14,6,1,23,0,0,,0,,8,22,3,0,0,0,3,0,9,0,Matches
Luis,br BRA,FW,18-226,0.1,11,1,2,5,4,0,11,0,0,,0,,3,9,0,0,0,0,0,0,4,1,Matches
Squad Total,,,28.8,34.0,20105,1937,5898,9241,5174,610,20103,689,346,50.2,284,41.2,11222,61225,32435,572,443,113,537,267,12797,1437,
Opponent Total,,,28.3,34.0,19105,2056,6240,8787,4293,567,19102,608,293,48.2,250,41.1,10845,58311,30419,577,419,117,462,296,11922,1233,
