Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Richard Ríos,co COL,MF,23-175,17.2,2,30,9,30.0,1.74,0.52,0.07,0.22,25.1,1,0,0,1.0,1.0,0.03,1.0,1.0,Matches
Endrick,br BRA,FW,17-126,14.0,9,38,17,44.7,2.72,1.22,0.24,0.53,17.0,1,0,1,6.4,5.6,0.15,2.6,3.4,Matches
Dudu,br BRA,FW,31-321,12.0,3,35,10,28.6,2.93,0.84,0.09,0.3,19.0,0,0,0,2.4,2.4,0.07,0.6,0.6,Matches
Marcos Rocha,br BRA,DF,34-348,10.4,1,4,1,25.0,0.38,0.1,0.25,1.0,19.7,0,0,0,0.4,0.4,0.09,0.6,0.6,Matches
Breno,br BRA,FW,27-304,12.2,4,42,22,52.4,3.45,1.81,0.1,0.18,14.8,0,0,0,5.2,5.2,0.12,-1.2,-1.2,Matches
Jhonatan Jowjow,br BRA,"MF,FW",21-076,9.5,0,8,4,50.0,0.85,0.42,0.0,0.0,18.7,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Vanderlan,br BRA,DF,21-078,8.4,0,6,1,16.7,0.71,0.12,0.0,0.0,18.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
José López,ar ARG,"FW,MF",22-353,6.0,3,19,7,36.8,3.17,1.17,0.16,0.43,14.0,0,0,0,2.8,2.8,0.15,0.2,0.2,Matches
Luis Guilherme,br BRA,"FW,MF",17-288,6.4,0,15,3,20.0,2.34,0.47,0.0,0.0,21.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Kaiky Naves,br BRA,DF,21-200,4.8,0,1,0,0.0,0.21,0.0,0.0,,10.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Fabinho,br BRA,MF,21-229,6.0,0,4,0,0.0,0.66,0.0,0.0,,24.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
García,br BRA,DF,21-324,3.3,0,2,0,0.0,0.61,0.0,0.0,,23.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Marcelo Lomba,br BRA,GK,36-341,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kevin,br BRA,"FW,DF",20-324,2.6,0,6,1,16.7,2.33,0.39,0.0,0.0,18.2,0,0,0,0.6,0.6,0.1,-0.6,-0.6,Matches
Jailson Siqueira,br BRA,"MF,DF",28-078,1.7,0,3,1,33.3,1.76,0.59,0.0,0.0,16.9,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
Rafael Navarro,br BRA,FW,23-224,1.4,1,4,2,50.0,2.88,1.44,0.25,0.5,8.2,0,0,0,1.2,1.2,0.3,-0.2,-0.2,Matches
Bruno Tabata,br BRA,"MF,FW",26-239,1.4,0,4,0,0.0,2.9,0.0,0.0,,17.7,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Ian Custódio,br BRA,DF,20-223,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Giovani,br BRA,FW,19-327,0.2,0,1,0,0.0,6.0,0.0,0.0,,14.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
Kauan Santos,br BRA,FW,19-160,0.0,0,1,0,0.0,45.0,0.0,0.0,,20.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Squad Total,,,27.7,34.0,55,541,179,33.1,15.91,5.26,0.1,0.3,18.7,24,2,4,49.7,46.6,0.09,5.3,6.4,
Opponent Total,,,28.2,34.0,29,377,128,34.0,11.09,3.76,0.07,0.2,19.5,17,4,5,35.5,31.7,0.09,-6.5,-6.7,
