Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Leonardo Fernández,uy URU,"MF,FW",25-016,17,613.0,36.0,20.0,6.8,7,61.0,1,10,19.0,3,1.29,6.0,2.0,4.0,0.59,0.66,9.4,6.0,3.4,0.5,0.51,Matches
Thiago dos Santos,br BRA,"DF,MF",34-080,13,599.0,46.0,19.6,6.7,7,74.0,3,6,14.0,17,1.57,5.0,11.0,-6.0,-0.9,-1.19,4.4,7.1,-2.6,-0.4,-0.6,Matches
Danielzinho,br BRA,MF,27-317,10,478.0,48.0,15.6,5.3,6,65.0,1,4,23.0,11,0.7,4.0,8.0,-4.0,-0.75,-0.96,8.1,5.5,2.5,0.48,0.46,Matches
Gabriel Pirani,br BRA,"MF,FW",21-226,9,396.0,44.0,12.9,4.4,6,60.0,0,3,12.0,5,1.56,5.0,4.0,1.0,0.23,0.19,6.4,7.1,-0.8,-0.18,-0.31,Matches
Yony González,co COL,"FW,MF",29-136,15,486.0,32.0,15.9,5.4,5,71.0,2,10,13.0,5,0.87,5.0,5.0,0.0,0.0,-0.07,9.9,4.4,5.5,1.03,1.11,Matches
Manoel,br BRA,DF,33-271,6,289.0,48.0,9.4,3.2,2,77.0,1,4,34.0,4,1.67,3.0,6.0,-3.0,-0.93,-1.1,3.5,8.0,-4.5,-1.41,-1.65,Matches
Pedro Rangel,br BRA,GK,23-148,2,180.0,90.0,5.9,2.0,2,90.0,2,0,,30,0.67,2.0,5.0,-3.0,-1.5,-1.66,3.2,2.1,1.1,0.56,0.5,Matches
Felipe Vieira,,DF,,7,203.0,29.0,6.6,2.3,1,78.0,0,6,21.0,13,0.86,0.0,6.0,-6.0,-2.66,-2.91,2.4,2.9,-0.5,-0.22,-0.33,Matches
Vitor Mendes,br BRA,DF,24-284,2,108.0,54.0,3.5,1.2,1,90.0,1,1,18.0,2,3.0,3.0,0.0,3.0,2.5,2.53,3.4,1.5,1.9,1.57,1.54,Matches
Vitor Eudes,br BRA,GK,25-034,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,10,0.0,0.0,1.0,-1.0,-1.0,-1.09,0.7,0.5,0.3,0.28,0.19,Matches
Giovanni,br BRA,"MF,DF",21-297,4,89.0,22.0,2.9,1.0,1,65.0,0,3,8.0,28,1.0,0.0,3.0,-3.0,-3.03,-3.19,1.5,1.0,0.5,0.47,0.39,Matches
Alan Carvalho,cn CHN,MF,34-137,1,45.0,45.0,1.5,0.5,1,45.0,0,0,,10,0.0,1.0,2.0,-1.0,-2.0,-2.09,1.0,2.5,-1.6,-3.13,-3.27,Matches
Isaac,br BRA,"MF,FW",19-214,5,61.0,12.0,2.0,0.7,0,,0,5,12.0,17,0.8,2.0,1.0,1.0,1.48,1.45,1.4,1.1,0.4,0.54,0.45,Matches
João Neto,br BRA,"MF,DF",20-137,3,52.0,17.0,1.7,0.6,0,,0,3,17.0,1,0.33,2.0,2.0,0.0,0.0,-0.06,1.0,0.6,0.3,0.57,0.49,Matches
Arthur,br BRA,"DF,FW",19-273,2,20.0,10.0,0.7,0.2,0,,0,2,10.0,4,0.0,0.0,1.0,-1.0,-4.5,-4.59,0.8,0.1,0.7,2.96,2.89,Matches
Alexandre Jesus,br BRA,DF,22-069,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,4,1.0,0.0,1.0,-1.0,-7.5,-7.59,0.1,0.5,-0.4,-2.99,-3.09,Matches
Rafael Monteiro,br BRA,MF,19-283,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,3,0.0,0.0,0.0,0.0,0.0,-0.06,0.1,0.0,0.1,4.54,4.45,Matches
Agner,br BRA,FW,18-247,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Kayky Almeida,br BRA,DF,18-207,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Julio Cesar,br BRA,DF,17-018,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gustavo Dohmann,br BRA,MF,18-254,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Matheus dos Reis,br BRA,FW,16-236,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Edinho,br BRA,MF,22-093,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Esquerdinha,br BRA,DF,17-269,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Luan Freitas,br BRA,DF,22-308,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Gustavo,br BRA,GK,21-069,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Justen,br BRA,DF,20-144,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Thiago,br BRA,MF,19-211,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,30.0,34,3060.0,90.0,100.0,34.0,374,81.0,219,151,22.0,250,1.47,44.0,42.0,2.0,0.06,,44.7,41.7,3.1,0.09,,
Opponent Total,,,28.5,34,3060.0,90.0,100.0,34.0,374,81.0,211,162,21.0,245,1.29,42.0,44.0,-2.0,-0.06,,41.7,44.7,-3.1,-0.09,,
