Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Manoel,br BRA,DF,33-271,3.2,238,39,124,110,4,1,238,3,2,66.7,0,0.0,161,729,435,0,1,0,1,1,182,0,Matches
Pedro Rangel,br BRA,GK,23-148,2.0,60,55,60,0,0,0,60,0,0,,0,,26,83,36,0,0,0,0,0,24,0,Matches
Felipe Vieira,,DF,,2.3,129,14,49,53,27,3,129,2,1,50.0,1,50.0,59,243,117,3,1,0,1,0,77,3,Matches
Vitor Mendes,br BRA,DF,24-284,1.2,79,22,56,22,1,1,79,0,0,,0,,31,109,62,0,0,0,2,0,45,0,Matches
Vitor Eudes,br BRA,GK,25-034,1.0,25,22,25,0,0,0,25,0,0,,0,,18,64,30,0,0,0,0,0,15,0,Matches
Giovanni,br BRA,"MF,DF",21-297,1.0,90,2,19,40,31,1,90,4,1,25.0,1,25.0,62,326,157,2,6,0,2,0,74,7,Matches
Alan Carvalho,cn CHN,MF,34-137,0.5,21,1,2,14,6,3,21,1,1,100.0,0,0.0,12,87,25,0,0,0,3,1,15,1,Matches
Isaac,br BRA,"MF,FW",19-214,0.7,56,0,7,13,37,5,56,14,6,42.9,6,42.9,33,299,142,4,4,2,3,4,34,13,Matches
João Neto,br BRA,"MF,DF",20-137,0.6,27,0,2,7,18,1,27,1,1,100.0,0,0.0,17,87,30,0,1,0,2,2,22,12,Matches
Arthur,br BRA,"DF,FW",19-273,0.2,24,1,6,9,9,1,24,1,0,0.0,1,100.0,15,49,16,0,2,0,1,0,17,2,Matches
Alexandre Jesus,br BRA,DF,22-069,0.1,13,2,6,4,3,0,13,2,2,100.0,0,0.0,6,32,16,0,0,0,2,0,7,2,Matches
Rafael Monteiro,br BRA,MF,19-283,0.0,5,0,1,1,3,0,5,0,0,,0,,4,27,26,1,0,0,0,0,4,1,Matches
Squad Total,,,30.0,34.0,23590,2450,7500,10428,5875,694,23586,848,445,52.5,311,36.7,15186,77432,43799,754,553,143,488,329,16977,1443,
Opponent Total,,,28.5,34.0,16579,1983,5357,6891,4515,695,16574,552,249,45.1,236,42.8,9154,49435,25631,543,438,144,457,234,9792,1025,
