Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Marcelo,br BRA,DF,35-196,17,16,1177.0,13.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,2.9,4.3,37.0,129.0,44.0,0.08,0.08,0.15,0.08,0.15,0.11,0.22,0.33,0.11,0.33,Matches
Felipe Melo,br BRA,DF,40-151,17,16,916.0,10.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,0.3,0.3,0.1,0.4,14.0,45.0,0.0,0.2,0.0,0.2,0.2,0.2,0.03,0.01,0.04,0.03,0.04,Matches
Guga,br BRA,DF,25-087,19,13,1254.0,13.9,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,2.0,2.8,26.0,62.0,78.0,0.07,0.22,0.29,0.07,0.29,0.05,0.15,0.2,0.05,0.2,Matches
Marlon,br BRA,DF,28-078,15,13,935.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.4,0.5,13.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Alexsander,br BRA,"MF,DF",20-047,18,12,1104.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.4,1.7,36.0,49.0,52.0,0.0,0.08,0.08,0.0,0.08,0.03,0.11,0.14,0.03,0.14,Matches
John Kennedy,br BRA,FW,21-190,22,11,1130.0,12.6,4.0,1.0,5.0,4.0,0.0,0.0,9.0,0.0,5.6,5.6,1.8,7.3,20.0,25.0,92.0,0.32,0.08,0.4,0.32,0.4,0.44,0.14,0.58,0.44,0.58,Matches
David Braz,br BRA,DF,36-187,17,9,820.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,0.8,16.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches
Lelê,br BRA,"FW,MF",26-054,26,8,1100.0,12.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,1.0,5.9,5.9,1.1,7.0,20.0,10.0,68.0,0.16,0.16,0.33,0.16,0.33,0.48,0.09,0.57,0.48,0.57,Matches
Diogo Barbosa,br BRA,DF,31-099,15,8,905.0,10.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.9,30.0,41.0,57.0,0.1,0.1,0.2,0.1,0.2,0.02,0.06,0.09,0.02,0.09,Matches
Leonardo Fernández,uy URU,"MF,FW",25-016,17,7,613.0,6.8,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.5,0.7,0.9,1.6,25.0,42.0,68.0,0.15,0.0,0.15,0.15,0.15,0.22,0.14,0.35,0.1,0.24,Matches
Thiago dos Santos,br BRA,"DF,MF",34-080,13,7,599.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,0.0,0.2,7.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,Matches
Danielzinho,br BRA,MF,27-317,10,6,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.1,1.4,13.0,52.0,15.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.26,0.06,0.26,Matches
Gabriel Pirani,br BRA,"MF,FW",21-226,9,6,396.0,4.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.6,1.6,0.0,1.6,13.0,6.0,25.0,0.23,0.0,0.23,0.23,0.23,0.37,0.0,0.37,0.37,0.37,Matches
Yony González,co COL,"FW,MF",29-136,15,5,486.0,5.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.7,2.7,3.0,4.0,44.0,0.19,0.19,0.37,0.19,0.37,0.37,0.12,0.5,0.37,0.5,Matches
Manoel,br BRA,DF,33-271,6,2,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Rangel,br BRA,GK,23-148,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Vieira,,DF,,7,1,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1,Matches
Vitor Mendes,br BRA,DF,24-284,2,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Vitor Eudes,br BRA,GK,25-034,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovanni,br BRA,"MF,DF",21-297,4,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.35,0.45,0.1,0.45,Matches
Alan Carvalho,cn CHN,MF,34-137,1,1,45.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,1.27,0.0,1.27,1.27,1.27,Matches
Isaac,br BRA,"MF,FW",19-214,5,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.26,0.07,0.33,0.26,0.33,Matches
João Neto,br BRA,"MF,DF",20-137,3,0,52.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,2.0,12.0,1.73,0.0,1.73,1.73,1.73,0.72,0.0,0.72,0.72,0.72,Matches
Arthur,br BRA,"DF,FW",19-273,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,2.44,0.0,2.44,Matches
Alexandre Jesus,br BRA,DF,22-069,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Rafael Monteiro,br BRA,MF,19-283,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Agner,br BRA,FW,18-247,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kayky Almeida,br BRA,DF,18-207,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Julio Cesar,br BRA,DF,17-018,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gustavo Dohmann,br BRA,MF,18-254,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matheus dos Reis,br BRA,FW,16-236,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edinho,br BRA,MF,22-093,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Esquerdinha,br BRA,DF,17-269,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luan Freitas,br BRA,DF,22-308,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gustavo,br BRA,GK,21-069,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Justen,br BRA,DF,20-144,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Thiago,br BRA,MF,19-211,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,30.0,34,374,3060.0,34.0,44.0,30.0,74.0,42.0,2.0,4.0,112.0,8.0,44.7,41.6,32.2,73.8,754.0,1451.0,1443.0,1.29,0.88,2.18,1.24,2.12,1.32,0.95,2.26,1.22,2.17,
Opponent Total,,,28.5,34,374,3060.0,34.0,41.0,31.0,72.0,37.0,4.0,5.0,92.0,4.0,41.7,37.8,30.3,68.1,543.0,1035.0,1025.0,1.21,0.91,2.12,1.09,2.0,1.23,0.89,2.12,1.11,2.0,
