Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
John Kennedy,br BRA,FW,21-190,12.6,179,243,73.7,2174,442,123,145,84.8,40,53,75.5,6,11,54.5,1,1.8,0.8,-0.8,17,11,12,1,25,Matches
David Braz,br BRA,DF,36-187,9.1,514,605,85.0,8367,3286,263,278,94.6,205,231,88.7,35,74,47.3,0,0.1,0.1,-0.1,3,27,1,0,29,Matches
Lelê,br BRA,"FW,MF",26-054,12.2,134,197,68.0,1513,371,98,124,79.0,20,31,64.5,4,9,44.4,2,1.1,0.5,0.9,13,3,7,1,10,Matches
Diogo Barbosa,br BRA,DF,31-099,10.1,493,575,85.7,6622,1993,327,346,94.5,136,167,81.4,16,25,64.0,1,0.6,0.7,0.4,11,46,12,5,41,Matches
Leonardo Fernández,uy URU,"MF,FW",25-016,6.8,283,405,69.9,5123,1517,145,170,85.3,83,117,70.9,44,84,52.4,0,0.9,1.2,-0.9,12,33,11,5,42,Matches
Thiago dos Santos,br BRA,"DF,MF",34-080,6.7,344,417,82.5,6705,2619,135,148,91.2,148,168,88.1,49,80,61.3,0,0.0,0.1,0.0,1,26,2,0,35,Matches
Danielzinho,br BRA,MF,27-317,5.3,325,381,85.3,5101,1610,170,186,91.4,105,119,88.2,31,44,70.5,0,1.1,1.2,-1.1,16,42,12,1,52,Matches
Gabriel Pirani,br BRA,"MF,FW",21-226,4.4,139,165,84.2,1597,297,82,95,86.3,35,37,94.6,3,4,75.0,0,0.0,0.2,0.0,0,5,1,0,6,Matches
Yony González,co COL,"FW,MF",29-136,5.4,78,113,69.0,827,132,63,70,90.0,11,24,45.8,1,4,25.0,1,0.7,0.6,0.3,6,0,4,1,4,Matches
Manoel,br BRA,DF,33-271,3.2,194,210,92.4,3244,1279,98,104,94.2,72,77,93.5,17,21,81.0,0,0.0,0.0,0.0,0,13,0,0,6,Matches
Pedro Rangel,br BRA,GK,23-148,2.0,49,55,89.1,980,668,16,16,100.0,19,20,95.0,8,12,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Felipe Vieira,,DF,,2.3,88,106,83.0,1239,322,53,59,89.8,28,30,93.3,5,10,50.0,0,0.1,0.0,-0.1,3,7,1,0,8,Matches
Vitor Mendes,br BRA,DF,24-284,1.2,54,60,90.0,881,214,26,26,100.0,26,28,92.9,2,5,40.0,0,0.0,0.0,0.0,1,1,0,0,0,Matches
Vitor Eudes,br BRA,GK,25-034,1.0,21,24,87.5,326,183,8,8,100.0,10,10,100.0,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Giovanni,br BRA,"MF,DF",21-297,1.0,68,79,86.1,770,146,52,58,89.7,11,12,91.7,1,2,50.0,0,0.3,0.2,-0.3,2,3,1,1,2,Matches
Alan Carvalho,cn CHN,MF,34-137,0.5,8,13,61.5,92,11,7,11,63.6,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Isaac,br BRA,"MF,FW",19-214,0.7,26,35,74.3,337,40,15,18,83.3,7,11,63.6,1,1,100.0,0,0.0,0.0,0.0,2,0,0,0,0,Matches
João Neto,br BRA,"MF,DF",20-137,0.6,20,21,95.2,297,72,9,9,100.0,10,10,100.0,0,0,,0,0.0,0.1,0.0,0,1,2,2,2,Matches
Arthur,br BRA,"DF,FW",19-273,0.2,16,19,84.2,266,104,10,10,100.0,5,6,83.3,1,2,50.0,0,0.5,0.2,-0.5,4,2,1,1,1,Matches
Alexandre Jesus,br BRA,DF,22-069,0.1,7,8,87.5,107,28,3,3,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rafael Monteiro,br BRA,MF,19-283,0.0,4,5,80.0,56,33,2,2,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Squad Total,,,30.0,34.0,17096,20027,85.4,265305,85179,9264,10002,92.6,6055,6786,89.2,1159,1982,58.5,30,32.2,32.4,-2.2,373,1321,293,77,1451,
Opponent Total,,,28.5,34.0,9893,12786,77.4,182554,68831,4369,4965,88.0,4033,4799,84.0,1259,2313,54.4,31,30.3,29.6,0.7,355,870,266,89,1035,
