Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Vítor Jacaré,br BRA,"DF,MF",24-031,17,7,850.0,9.4,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,1.3,2.4,27.0,38.0,62.0,0.11,0.0,0.11,0.11,0.11,0.12,0.14,0.26,0.12,0.26,Matches
Jhoanner Chávez,ec ECU,"DF,MF",21-213,10,7,589.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,12.0,17.0,49.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches
Matheus Bahia,br BRA,"DF,MF",24-105,12,6,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,15.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches
Kayky Chagas,br BRA,"FW,MF",20-166,10,6,410.0,4.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.6,2.1,16.0,16.0,33.0,0.44,0.22,0.66,0.44,0.66,0.32,0.14,0.45,0.32,0.45,Matches
Ryan Carlos,br BRA,DF,21-283,9,5,578.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,0.6,21.0,42.0,44.0,0.0,0.16,0.16,0.0,0.16,0.01,0.08,0.09,0.01,0.09,Matches
Raul Bicalho,br BRA,DF,24-214,7,4,321.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,7.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Luciano Juba,br BRA,"FW,DF",24-087,10,2,319.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,1.5,5.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.28,0.16,0.44,0.28,0.44,Matches
Arthur Sales,br BRA,"FW,MF",21-144,9,2,290.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,4.0,7.0,27.0,0.31,0.0,0.31,0.31,0.31,0.28,0.08,0.37,0.28,0.37,Matches
Lucas Mugni,ar ARG,"MF,FW",31-316,12,1,282.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,6.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches
Léo Cittadini,br BRA,MF,29-270,6,1,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
André,br BRA,DF,20-048,3,1,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Danilo Fernandes,br BRA,GK,35-235,1,1,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Rosa,br BRA,"MF,DF",21-043,10,0,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,3.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Danielzinho,br BRA,"FW,MF",27-317,5,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.27,0.31,0.05,0.31,Matches
Mateus Claus,br BRA,GK,29-113,1,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Victor,br BRA,DF,21-333,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Patrick Verhon,br BRA,FW,19-077,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adriel,br BRA,GK,22-314,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Everton,br BRA,MF,21-196,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tiago Gomes,br BRA,GK,20-308,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.7,34,374,3060.0,34.0,37.0,20.0,57.0,36.0,1.0,1.0,90.0,5.0,41.8,41.0,26.2,67.3,614.0,1345.0,1340.0,1.09,0.59,1.68,1.06,1.65,1.23,0.77,2.0,1.21,1.98,
Opponent Total,,,28.2,34,374,3060.0,34.0,46.0,31.0,77.0,40.0,6.0,6.0,85.0,4.0,47.1,42.7,32.5,75.2,590.0,1271.0,1257.0,1.35,0.91,2.26,1.18,2.09,1.39,0.96,2.34,1.25,2.21,
